File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0314_S5_strategy2.npz,4 -> 8 -> 2 -> 6 -> 3 -> 7 -> 1,8 -> 7 -> 1,2,1,5,0.666667,0.285714,0.400000
continuous_0315_S5_strategy2.npz,4 -> 0 -> 1 -> 9 -> 2 -> 3,4 -> 0 -> 8 -> 2 -> 3,2,3,4,0.400000,0.333333,0.363636
continuous_0316_S5_strategy2.npz,4 -> 9 -> 5 -> 6 -> 7 -> 2 -> 0,4 -> 7 -> 0 -> 7 -> 2,3,2,4,0.600000,0.428571,0.500000
continuous_0317_S5_strategy2.npz,2 -> 5 -> 6 -> 9 -> 8 -> 1,4 -> 5 -> 6 -> 5 -> 8 -> 1,4,2,2,0.666667,0.666667,0.666667
continuous_0318_S5_strategy2.npz,5 -> 6 -> 4 -> 2 -> 1 -> 7 -> 8,5 -> 5 -> 2 -> 3 -> 8,1,4,6,0.200000,0.142857,0.166667
continuous_0319_S5_strategy2.npz,8 -> 7 -> 4 -> 1 -> 5 -> 6 -> 3,8 -> 8 -> 8 -> 0,0,4,7,0.000000,0.000000,0.000000
continuous_0320_S5_strategy2.npz,7 -> 0 -> 5 -> 1 -> 8 -> 6 -> 3,7 -> 0 -> 5 -> 1 -> 5 -> 6 -> 3,6,1,1,0.857143,0.857143,0.857143
continuous_0321_S5_strategy2.npz,5 -> 0 -> 6 -> 7 -> 8 -> 3,5 -> 0 -> 6 -> 7,2,2,4,0.500000,0.333333,0.400000
continuous_0322_S5_strategy2.npz,3 -> 3 -> 3 -> 3 -> 3 -> 7 -> 3,3 -> 3 -> 7 -> 3,3,1,4,0.750000,0.428571,0.545455
continuous_0323_S5_strategy2.npz,7 -> 0 -> 7 -> 6 -> 7 -> 3 -> 7,7 -> 0 -> 7,2,1,5,0.666667,0.285714,0.400000
continuous_0324_S5_strategy2.npz,3 -> 0 -> 5 -> 5 -> 7 -> 7 -> 5,0 -> 5 -> 7,3,0,4,1.000000,0.428571,0.600000
continuous_0325_S5_strategy2.npz,7 -> 3 -> 5 -> 6 -> 0 -> 0 -> 7,3 -> 5 -> 0 -> 0 -> 0 -> 7,2,4,5,0.333333,0.285714,0.307692
continuous_0326_S5_strategy2.npz,3 -> 6 -> 3 -> 7 -> 7 -> 3 -> 7,3 -> 8 -> 3 -> 7,2,2,5,0.500000,0.285714,0.363636
continuous_0327_S5_strategy2.npz,6 -> 0 -> 7 -> 7 -> 0 -> 7 -> 3,0 -> 8 -> 7 -> 0 -> 8 -> 3,3,3,4,0.500000,0.428571,0.461538
continuous_0328_S5_strategy2.npz,6 -> 3 -> 0 -> 0 -> 7 -> 5 -> 6,3 -> 0 -> 0 -> 7 -> 6,3,2,4,0.600000,0.428571,0.500000
continuous_0329_S5_strategy2.npz,7 -> 7 -> 3 -> 7 -> 7 -> 7 -> 7,7 -> 8 -> 3 -> 8 -> 8 -> 7 -> 7,4,3,3,0.571429,0.571429,0.571429
continuous_0330_S5_strategy2.npz,7 -> 3 -> 7 -> 7 -> 7 -> 7 -> 3,7 -> 3 -> 8 -> 7 -> 7 -> 7 -> 3,5,2,2,0.714286,0.714286,0.714286
continuous_0331_S5_strategy2.npz,3 -> 3 -> 7 -> 5 -> 6 -> 0 -> 3,3 -> 7 -> 5 -> 0 -> 3,5,0,2,1.000000,0.714286,0.833333
continuous_0332_S5_strategy2.npz,3 -> 7 -> 3 -> 7 -> 6 -> 0 -> 7,3 -> 7 -> 3 -> 4 -> 6 -> 0 -> 0,5,2,2,0.714286,0.714286,0.714286
continuous_0333_S5_strategy2.npz,5 -> 0 -> 7 -> 0 -> 5 -> 6 -> 0,0 -> 0 -> 5 -> 0,3,1,4,0.750000,0.428571,0.545455
continuous_0334_S5_strategy2.npz,6 -> 7,7,1,0,1,1.000000,0.500000,0.666667
continuous_0335_S5_strategy2.npz,7,8,0,1,1,0.000000,0.000000,0.000000
continuous_0336_S5_strategy2.npz,7,7,1,0,0,1.000000,1.000000,1.000000
continuous_0337_S6_strategy2.npz,6 -> 5 -> 3 -> 9 -> 2 -> 1 -> 0,8 -> 8 -> 1 -> 0,1,3,6,0.250000,0.142857,0.181818
continuous_0338_S6_strategy2.npz,8 -> 1 -> 0 -> 6 -> 9 -> 4 -> 3,8 -> 8 -> 0 -> 4 -> 3,4,1,3,0.800000,0.571429,0.666667
continuous_0339_S6_strategy2.npz,6 -> 9 -> 8 -> 7 -> 2 -> 3 -> 5,8 -> 8 -> 2 -> 3 -> 6,2,3,5,0.400000,0.285714,0.333333
continuous_0340_S6_strategy2.npz,8 -> 5 -> 1 -> 7 -> 0 -> 9,8 -> 5 -> 8 -> 0 -> 9,4,1,2,0.800000,0.666667,0.727273
continuous_0341_S6_strategy2.npz,8 -> 5 -> 9 -> 1 -> 3 -> 6 -> 4,8 -> 1 -> 3 -> 6 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0342_S6_strategy2.npz,5 -> 9 -> 1 -> 7 -> 8 -> 3,5 -> 8 -> 1 -> 7 -> 8,4,1,2,0.800000,0.666667,0.727273
continuous_0343_S6_strategy2.npz,7 -> 9 -> 2 -> 0 -> 3 -> 5,7 -> 9 -> 3,2,1,4,0.666667,0.333333,0.444444
continuous_0344_S6_strategy2.npz,0 -> 8 -> 9 -> 5 -> 1 -> 7 -> 3,0 -> 8 -> 8 -> 5 -> 7 -> 3,3,3,4,0.500000,0.428571,0.461538
continuous_0345_S6_strategy2.npz,5 -> 7 -> 1 -> 9 -> 8 -> 4,5 -> 7 -> 7 -> 8 -> 8,3,2,3,0.600000,0.500000,0.545455
continuous_0346_S6_strategy2.npz,8 -> 5 -> 7 -> 4 -> 6 -> 0,8 -> 8 -> 6 -> 7 -> 6 -> 6 -> 0,4,3,2,0.571429,0.666667,0.615385
continuous_0347_S6_strategy2.npz,0 -> 6 -> 3 -> 1 -> 7 -> 2,0 -> 3 -> 7,2,1,4,0.666667,0.333333,0.444444
continuous_0348_S6_strategy2.npz,2 -> 1 -> 0 -> 3 -> 6 -> 9 -> 8,1 -> 1 -> 0 -> 8,3,1,4,0.750000,0.428571,0.545455
continuous_0349_S6_strategy2.npz,4 -> 8 -> 2 -> 6 -> 1 -> 9 -> 5,4 -> 8 -> 6 -> 6 -> 1,3,2,4,0.600000,0.428571,0.500000
continuous_0350_S6_strategy2.npz,1 -> 4 -> 5 -> 0 -> 7 -> 8,8 -> 0 -> 8 -> 7,1,3,5,0.250000,0.166667,0.200000
continuous_0351_S6_strategy2.npz,7 -> 9 -> 5 -> 1 -> 2 -> 3 -> 8,7 -> 9 -> 5 -> 5 -> 2 -> 5,4,2,3,0.666667,0.571429,0.615385
continuous_0352_S6_strategy2.npz,9 -> 7 -> 5 -> 8 -> 2 -> 4 -> 3,9 -> 5 -> 3 -> 2 -> 4,3,2,4,0.600000,0.428571,0.500000
continuous_0353_S6_strategy2.npz,8 -> 4 -> 7 -> 6 -> 1 -> 9 -> 3,8 -> 8 -> 6 -> 1,1,3,6,0.250000,0.142857,0.181818
continuous_0354_S6_strategy2.npz,8 -> 1 -> 9 -> 5 -> 2 -> 7,8 -> 1 -> 8 -> 2,2,2,4,0.500000,0.333333,0.400000
continuous_0355_S6_strategy2.npz,4 -> 6 -> 8 -> 0 -> 9 -> 1,4 -> 8 -> 6 -> 8 -> 0 -> 8,1,5,5,0.166667,0.166667,0.166667
continuous_0356_S6_strategy2.npz,1 -> 3 -> 4 -> 0 -> 7 -> 2 -> 9,1 -> 0 -> 8 -> 7,2,2,5,0.500000,0.285714,0.363636
continuous_0357_S6_strategy2.npz,4 -> 0 -> 8 -> 9 -> 7 -> 2 -> 3,4 -> 0 -> 8 -> 8 -> 8 -> 2 -> 3,4,3,3,0.571429,0.571429,0.571429
continuous_0358_S6_strategy2.npz,1 -> 6 -> 4 -> 9 -> 0 -> 7 -> 3,1 -> 6 -> 4 -> 8 -> 0 -> 8,4,2,3,0.666667,0.571429,0.615385
continuous_0359_S6_strategy2.npz,8 -> 3 -> 5 -> 9 -> 2 -> 1,8 -> 3 -> 5 -> 7 -> 2,2,3,4,0.400000,0.333333,0.363636
continuous_0360_S6_strategy2.npz,0 -> 1 -> 7 -> 5 -> 9 -> 2,0 -> 1 -> 8 -> 5 -> 6 -> 1,2,4,4,0.333333,0.333333,0.333333
continuous_0361_S6_strategy2.npz,1 -> 4 -> 2 -> 0 -> 5 -> 7,1 -> 4 -> 2 -> 0 -> 8 -> 8,3,3,3,0.500000,0.500000,0.500000
continuous_0362_S6_strategy2.npz,4 -> 9 -> 2 -> 6 -> 3 -> 1,4 -> 8 -> 6 -> 3 -> 3 -> 1,1,5,5,0.166667,0.166667,0.166667
continuous_0363_S6_strategy2.npz,7 -> 3 -> 1 -> 8 -> 5 -> 6 -> 9,7 -> 7 -> 1 -> 8 -> 6,1,4,6,0.200000,0.142857,0.166667
continuous_0364_S6_strategy2.npz,7 -> 8 -> 9 -> 5 -> 4 -> 2,6 -> 8 -> 6 -> 2,1,3,5,0.250000,0.166667,0.200000
continuous_0365_S6_strategy2.npz,2 -> 1 -> 5 -> 8 -> 3 -> 9 -> 0,1 -> 8 -> 5 -> 3 -> 8 -> 0,3,3,4,0.500000,0.428571,0.461538
continuous_0366_S6_strategy2.npz,1 -> 9 -> 2 -> 7 -> 6 -> 0,9 -> 2 -> 7,1,2,5,0.333333,0.166667,0.222222
continuous_0367_S6_strategy2.npz,9 -> 4 -> 3 -> 8 -> 1 -> 0,4 -> 3 -> 8 -> 1,3,1,3,0.750000,0.500000,0.600000
continuous_0368_S6_strategy2.npz,2 -> 8 -> 6 -> 3 -> 5 -> 4 -> 1,2 -> 8 -> 3 -> 3 -> 5 -> 5 -> 0,2,5,5,0.285714,0.285714,0.285714
continuous_0369_S6_strategy2.npz,6 -> 5 -> 8 -> 3 -> 1 -> 7 -> 4,8 -> 3 -> 1 -> 7 -> 4,2,3,5,0.400000,0.285714,0.333333
continuous_0370_S6_strategy2.npz,0 -> 5 -> 8 -> 6 -> 1 -> 7,0 -> 5 -> 4 -> 6 -> 4,3,2,3,0.600000,0.500000,0.545455
continuous_0371_S6_strategy2.npz,5 -> 9 -> 6 -> 3 -> 4 -> 2,8 -> 7 -> 4 -> 2,1,3,5,0.250000,0.166667,0.200000
continuous_0372_S6_strategy2.npz,1 -> 7 -> 5 -> 6 -> 0 -> 4 -> 3,1 -> 8 -> 7 -> 0 -> 4 -> 3,3,3,4,0.500000,0.428571,0.461538
continuous_0373_S6_strategy2.npz,6 -> 2 -> 0 -> 8 -> 1 -> 9,6 -> 2 -> 7 -> 1 -> 9,4,1,2,0.800000,0.666667,0.727273
continuous_0374_S6_strategy2.npz,5 -> 1 -> 4 -> 3 -> 2 -> 8 -> 7,5 -> 4 -> 1 -> 4 -> 8 -> 7,3,3,4,0.500000,0.428571,0.461538
continuous_0375_S6_strategy2.npz,9 -> 0 -> 2 -> 5 -> 1 -> 6,7 -> 0 -> 2 -> 5 -> 0,0,5,6,0.000000,0.000000,0.000000
continuous_0376_S6_strategy2.npz,0 -> 3 -> 7 -> 9 -> 4 -> 8 -> 1,5 -> 8 -> 4 -> 0 -> 1,2,3,5,0.400000,0.285714,0.333333
continuous_0377_S6_strategy2.npz,5 -> 6 -> 1 -> 9 -> 8 -> 0,1 -> 8 -> 8,1,2,5,0.333333,0.166667,0.222222
continuous_0378_S6_strategy2.npz,2 -> 5 -> 9 -> 8 -> 6 -> 3 -> 7,2 -> 8 -> 8 -> 3 -> 7,3,2,4,0.600000,0.428571,0.500000
continuous_0379_S6_strategy2.npz,0 -> 8 -> 3 -> 7 -> 6 -> 1 -> 9,8 -> 3 -> 4 -> 8 -> 4 -> 0,1,5,6,0.166667,0.142857,0.153846
continuous_0380_S6_strategy2.npz,0 -> 1 -> 6 -> 3 -> 7 -> 4 -> 9,0 -> 6 -> 7 -> 7 -> 8,3,2,4,0.600000,0.428571,0.500000
continuous_0381_S6_strategy2.npz,0 -> 3 -> 9 -> 8 -> 1 -> 2,0 -> 3 -> 9 -> 8 -> 1 -> 2,5,1,1,0.833333,0.833333,0.833333
continuous_0382_S6_strategy2.npz,2 -> 5 -> 0 -> 3 -> 1 -> 9,2 -> 0 -> 1 -> 0,3,1,3,0.750000,0.500000,0.600000
continuous_0383_S6_strategy2.npz,1 -> 4 -> 7 -> 6 -> 9 -> 3,1 -> 8 -> 7 -> 6 -> 7 -> 3,4,2,2,0.666667,0.666667,0.666667
continuous_0384_S6_strategy2.npz,4 -> 8 -> 9 -> 7 -> 6 -> 2,4 -> 8 -> 8 -> 7,2,2,4,0.500000,0.333333,0.400000
continuous_0385_S6_strategy2.npz,7 -> 2 -> 8 -> 0 -> 1 -> 5 -> 4,7 -> 4 -> 8 -> 1 -> 1 -> 0,3,3,4,0.500000,0.428571,0.461538
continuous_0386_S6_strategy2.npz,5 -> 0 -> 9 -> 8 -> 6 -> 1 -> 7,5 -> 8 -> 8 -> 1 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0387_S6_strategy2.npz,2 -> 8 -> 0 -> 9 -> 4 -> 3 -> 1,2 -> 0 -> 0 -> 0 -> 2 -> 3 -> 8,3,4,4,0.428571,0.428571,0.428571
continuous_0388_S6_strategy2.npz,4 -> 5 -> 0 -> 1 -> 9 -> 7,4 -> 4 -> 0 -> 1 -> 9 -> 7 -> 7,2,5,4,0.285714,0.333333,0.307692
continuous_0389_S6_strategy2.npz,3 -> 6 -> 4 -> 5 -> 0 -> 8,6 -> 6 -> 0 -> 0,2,2,4,0.500000,0.333333,0.400000
continuous_0390_S6_strategy2.npz,3 -> 2 -> 8 -> 5 -> 1 -> 6 -> 4,3 -> 2 -> 8 -> 1 -> 6 -> 6,5,1,2,0.833333,0.714286,0.769231
continuous_0391_S6_strategy2.npz,1 -> 9 -> 3 -> 8 -> 7 -> 4,1 -> 9 -> 3 -> 8 -> 8 -> 7,3,3,3,0.500000,0.500000,0.500000
continuous_0392_S6_strategy2.npz,2 -> 4 -> 8 -> 9 -> 0 -> 3 -> 6,2 -> 5 -> 8 -> 0 -> 3,1,4,6,0.200000,0.142857,0.166667
continuous_0393_S6_strategy2.npz,9 -> 4 -> 5 -> 0 -> 3 -> 2 -> 8,9 -> 4 -> 0 -> 3 -> 8,4,1,3,0.800000,0.571429,0.666667
continuous_0394_S6_strategy2.npz,9 -> 5 -> 2 -> 0 -> 8 -> 4,8 -> 9 -> 6 -> 0 -> 9,0,5,6,0.000000,0.000000,0.000000
continuous_0395_S6_strategy2.npz,3 -> 2 -> 5 -> 6 -> 7 -> 8 -> 4,5 -> 6 -> 8 -> 8 -> 4,4,1,3,0.800000,0.571429,0.666667
continuous_0396_S6_strategy2.npz,6 -> 7 -> 9 -> 1 -> 0 -> 4 -> 2,5 -> 4 -> 8 -> 8 -> 5 -> 4 -> 2,2,5,5,0.285714,0.285714,0.285714
continuous_0397_S6_strategy2.npz,3 -> 7 -> 5 -> 6 -> 9 -> 4,8 -> 5 -> 5 -> 6 -> 7 -> 4,1,5,5,0.166667,0.166667,0.166667
continuous_0398_S6_strategy2.npz,8 -> 4 -> 9 -> 0 -> 2 -> 3 -> 1,0 -> 4 -> 0 -> 2 -> 1,3,2,4,0.600000,0.428571,0.500000
continuous_0399_S6_strategy2.npz,2 -> 8 -> 4 -> 6 -> 0 -> 7 -> 3,8 -> 8 -> 6 -> 3,2,2,5,0.500000,0.285714,0.363636
continuous_0400_S6_strategy2.npz,2 -> 5 -> 4 -> 3 -> 8 -> 0,5 -> 4 -> 8 -> 0,3,1,3,0.750000,0.500000,0.600000
continuous_0401_S6_strategy2.npz,2 -> 6 -> 8 -> 5 -> 3 -> 4,2 -> 6 -> 8 -> 3 -> 4,3,2,3,0.600000,0.500000,0.545455
continuous_0402_S6_strategy2.npz,6 -> 2 -> 1 -> 0 -> 8 -> 5,2 -> 5 -> 0 -> 8 -> 5,0,5,6,0.000000,0.000000,0.000000
continuous_0403_S6_strategy2.npz,2 -> 8 -> 6 -> 9 -> 4 -> 5,2 -> 6 -> 7 -> 5,3,1,3,0.750000,0.500000,0.600000
continuous_0404_S6_strategy2.npz,8 -> 6 -> 4 -> 0 -> 1 -> 5 -> 3,8 -> 8 -> 0 -> 0,2,2,5,0.500000,0.285714,0.363636
continuous_0405_S6_strategy2.npz,1 -> 8 -> 5 -> 9 -> 4 -> 0,8 -> 5 -> 4 -> 0,2,2,4,0.500000,0.333333,0.400000
continuous_0406_S6_strategy2.npz,9 -> 1 -> 5 -> 6 -> 7 -> 8,7 -> 1 -> 5 -> 6 -> 7,3,2,3,0.600000,0.500000,0.545455
continuous_0407_S6_strategy2.npz,4 -> 1 -> 0 -> 9 -> 3 -> 8 -> 7,4 -> 0 -> 0 -> 3 -> 8 -> 7,3,3,4,0.500000,0.428571,0.461538
continuous_0408_S6_strategy2.npz,9 -> 7 -> 4 -> 5 -> 8 -> 6 -> 1,8 -> 8 -> 8 -> 5 -> 8,0,5,7,0.000000,0.000000,0.000000
continuous_0409_S6_strategy2.npz,6 -> 2 -> 4 -> 8 -> 9 -> 7 -> 0,6 -> 4 -> 4 -> 8 -> 7,1,4,6,0.200000,0.142857,0.166667
continuous_0410_S6_strategy2.npz,2 -> 6 -> 4 -> 1 -> 8 -> 3,6 -> 4 -> 1 -> 8 -> 3,5,0,1,1.000000,0.833333,0.909091
continuous_0411_S6_strategy2.npz,0 -> 5 -> 7 -> 3 -> 9 -> 4,5 -> 6 -> 8,0,3,6,0.000000,0.000000,0.000000
continuous_0412_S6_strategy2.npz,9 -> 6 -> 1 -> 0 -> 4 -> 2 -> 7,8 -> 5 -> 6 -> 1 -> 0 -> 4 -> 2 -> 8,1,7,6,0.125000,0.142857,0.133333
continuous_0413_S6_strategy2.npz,7 -> 5 -> 4 -> 6 -> 3 -> 1 -> 0,8 -> 5 -> 4 -> 6 -> 1,2,3,5,0.400000,0.285714,0.333333
continuous_0414_S6_strategy2.npz,8 -> 7 -> 9 -> 3 -> 2 -> 6 -> 1,8 -> 7 -> 7 -> 2,2,2,5,0.500000,0.285714,0.363636
continuous_0415_S6_strategy2.npz,0 -> 4 -> 7 -> 8 -> 3 -> 2 -> 1,4 -> 4 -> 8 -> 1,1,3,6,0.250000,0.142857,0.181818
continuous_0416_S6_strategy2.npz,4 -> 2 -> 9 -> 0 -> 6 -> 1,9 -> 0 -> 5,0,3,6,0.000000,0.000000,0.000000
continuous_0417_S6_strategy2.npz,0 -> 6 -> 9 -> 8 -> 7 -> 3,0 -> 8 -> 8 -> 3,3,1,3,0.750000,0.500000,0.600000
continuous_0418_S6_strategy2.npz,4 -> 2 -> 7 -> 9 -> 0 -> 5,4 -> 9 -> 8,2,1,4,0.666667,0.333333,0.444444
continuous_0419_S6_strategy2.npz,1 -> 0 -> 2 -> 8 -> 5 -> 6 -> 3,1 -> 2 -> 7 -> 8,1,3,6,0.250000,0.142857,0.181818
continuous_0420_S6_strategy2.npz,8 -> 0 -> 6 -> 5 -> 4 -> 2 -> 9,8 -> 6 -> 5 -> 4 -> 9,5,0,2,1.000000,0.714286,0.833333
continuous_0421_S6_strategy2.npz,0 -> 5 -> 4 -> 8 -> 2 -> 9,0 -> 5 -> 3 -> 8,2,2,4,0.500000,0.333333,0.400000
continuous_0422_S6_strategy2.npz,1 -> 8 -> 2 -> 3 -> 4 -> 9 -> 6,1 -> 1 -> 8 -> 2 -> 3 -> 4,1,5,6,0.166667,0.142857,0.153846
continuous_0423_S6_strategy2.npz,1 -> 3 -> 6 -> 0 -> 7 -> 5 -> 2,8 -> 3 -> 5 -> 0 -> 7 -> 7 -> 6 -> 2,3,5,4,0.375000,0.428571,0.400000
continuous_0424_S6_strategy2.npz,0 -> 3 -> 6 -> 7 -> 2 -> 1,0 -> 8 -> 7 -> 1,3,1,3,0.750000,0.500000,0.600000
continuous_0425_S6_strategy2.npz,2 -> 1 -> 8 -> 0 -> 4 -> 5,2 -> 5 -> 8 -> 8 -> 0 -> 0 -> 5,4,3,2,0.571429,0.666667,0.615385
continuous_0426_S6_strategy2.npz,1 -> 3 -> 2 -> 8 -> 0 -> 6 -> 9,1 -> 3 -> 2 -> 8 -> 0 -> 8,5,1,2,0.833333,0.714286,0.769231
continuous_0427_S6_strategy2.npz,9 -> 6 -> 1 -> 7 -> 3 -> 4,8 -> 4,0,2,6,0.000000,0.000000,0.000000
continuous_0428_S6_strategy2.npz,6 -> 9 -> 1 -> 4 -> 5 -> 0 -> 3,8 -> 7 -> 1 -> 4 -> 0 -> 3,4,2,3,0.666667,0.571429,0.615385
continuous_0429_S6_strategy2.npz,8 -> 2 -> 9 -> 7 -> 6 -> 0,8 -> 4 -> 0 -> 6 -> 0,3,2,3,0.600000,0.500000,0.545455
continuous_0430_S6_strategy2.npz,0 -> 4 -> 9 -> 6 -> 1 -> 3,0 -> 0 -> 8 -> 6 -> 1 -> 3,4,2,2,0.666667,0.666667,0.666667
continuous_0431_S6_strategy2.npz,2 -> 7 -> 3 -> 8 -> 6 -> 1,5 -> 0 -> 9,0,3,6,0.000000,0.000000,0.000000
continuous_0432_S6_strategy2.npz,6 -> 1 -> 8 -> 7 -> 5 -> 9,6 -> 8 -> 8 -> 4,1,3,5,0.250000,0.166667,0.200000
continuous_0433_S6_strategy2.npz,7 -> 8 -> 1 -> 9 -> 5 -> 3,7 -> 8 -> 1 -> 3,3,1,3,0.750000,0.500000,0.600000
continuous_0434_S6_strategy2.npz,7 -> 1 -> 3 -> 5 -> 6 -> 4,8 -> 8 -> 3 -> 5 -> 5 -> 4,3,3,3,0.500000,0.500000,0.500000
continuous_0435_S6_strategy2.npz,7 -> 4 -> 6 -> 2 -> 5 -> 8 -> 3,7 -> 4 -> 8 -> 2 -> 5 -> 8 -> 3,6,1,1,0.857143,0.857143,0.857143
continuous_0436_S6_strategy2.npz,4 -> 8 -> 1 -> 9 -> 3 -> 6,8 -> 1 -> 7,0,3,6,0.000000,0.000000,0.000000
continuous_0437_S6_strategy2.npz,4 -> 5 -> 6 -> 3 -> 1 -> 7 -> 0,0 -> 5 -> 3 -> 1 -> 7,4,1,3,0.800000,0.571429,0.666667
continuous_0438_S6_strategy2.npz,6 -> 8 -> 4 -> 7 -> 1 -> 5 -> 9,6 -> 8 -> 4 -> 5 -> 5 -> 9,2,4,5,0.333333,0.285714,0.307692
continuous_0439_S6_strategy2.npz,7 -> 2 -> 1 -> 4 -> 3 -> 8,7 -> 2 -> 1 -> 4 -> 3 -> 5,5,1,1,0.833333,0.833333,0.833333
continuous_0440_S6_strategy2.npz,3 -> 2 -> 4 -> 0 -> 1 -> 8,3 -> 5 -> 5 -> 1,2,2,4,0.500000,0.333333,0.400000
continuous_0441_S6_strategy2.npz,8 -> 0 -> 5 -> 2 -> 4 -> 3 -> 6,8 -> 0 -> 2 -> 4 -> 3,4,1,3,0.800000,0.571429,0.666667
continuous_0442_S6_strategy2.npz,7 -> 2 -> 8 -> 3 -> 1 -> 9 -> 6,7 -> 7 -> 3 -> 0 -> 9,3,2,4,0.600000,0.428571,0.500000
continuous_0443_S6_strategy2.npz,8 -> 9 -> 6 -> 3 -> 5 -> 7 -> 0,8 -> 9 -> 7 -> 3 -> 5 -> 4 -> 8,4,3,3,0.571429,0.571429,0.571429
continuous_0444_S6_strategy2.npz,8 -> 2 -> 7 -> 4 -> 0 -> 3 -> 9,8 -> 2 -> 5 -> 8 -> 0 -> 3 -> 9,4,3,3,0.571429,0.571429,0.571429
continuous_0445_S6_strategy2.npz,7 -> 4 -> 5 -> 9 -> 0 -> 1,7 -> 7 -> 5 -> 8 -> 0 -> 0 -> 1,4,3,2,0.571429,0.666667,0.615385
continuous_0446_S6_strategy2.npz,5 -> 7 -> 4 -> 8 -> 0 -> 3 -> 2,5 -> 7 -> 0 -> 8 -> 2,4,1,3,0.800000,0.571429,0.666667
continuous_0447_S6_strategy2.npz,9 -> 4 -> 5 -> 0 -> 2 -> 3 -> 8,9 -> 0 -> 2 -> 3 -> 8,4,1,3,0.800000,0.571429,0.666667
continuous_0448_S6_strategy2.npz,6 -> 7 -> 0 -> 5 -> 2 -> 3,6 -> 0 -> 5 -> 2,4,0,2,1.000000,0.666667,0.800000
continuous_0449_S6_strategy2.npz,9 -> 3 -> 4 -> 7 -> 6 -> 0 -> 2,6 -> 0,2,0,5,1.000000,0.285714,0.444444
continuous_0450_S6_strategy2.npz,3 -> 0 -> 4 -> 6 -> 9 -> 7 -> 2,0 -> 6 -> 8 -> 7,1,3,6,0.250000,0.142857,0.181818
continuous_0451_S6_strategy2.npz,7 -> 2 -> 0 -> 6 -> 4 -> 5 -> 3,7 -> 7 -> 6 -> 5,2,2,5,0.500000,0.285714,0.363636
continuous_0452_S6_strategy2.npz,7 -> 3 -> 2 -> 6 -> 0 -> 4 -> 5,8 -> 3 -> 2 -> 2 -> 5 -> 4,1,5,6,0.166667,0.142857,0.153846
continuous_0453_S6_strategy2.npz,3 -> 2 -> 5 -> 0 -> 6 -> 7,2 -> 5 -> 0 -> 6,0,4,6,0.000000,0.000000,0.000000
continuous_0454_S6_strategy2.npz,2 -> 5 -> 7 -> 0 -> 6 -> 4 -> 3,2 -> 5 -> 6 -> 7 -> 6 -> 4,5,1,2,0.833333,0.714286,0.769231
continuous_0455_S6_strategy2.npz,3 -> 4 -> 0 -> 5 -> 7 -> 2 -> 6,4 -> 0 -> 7,2,1,5,0.666667,0.285714,0.400000
continuous_0456_S6_strategy2.npz,3 -> 0 -> 5 -> 6 -> 7 -> 2 -> 4,0 -> 5 -> 6 -> 7 -> 2 -> 4,6,0,1,1.000000,0.857143,0.923077
continuous_0457_S6_strategy2.npz,6 -> 0 -> 4 -> 2 -> 3 -> 5 -> 7,6 -> 0 -> 2 -> 2 -> 3 -> 8 -> 8 -> 7,2,6,5,0.250000,0.285714,0.266667
continuous_0458_S6_strategy2.npz,3 -> 7 -> 5 -> 7 -> 7 -> 7 -> 7,7 -> 7,2,0,5,1.000000,0.285714,0.444444
continuous_0459_S6_strategy2.npz,7 -> 7 -> 3 -> 7 -> 3 -> 7 -> 7,5 -> 7 -> 3 -> 7 -> 3 -> 8 -> 7,4,3,3,0.571429,0.571429,0.571429
continuous_0460_S6_strategy2.npz,3 -> 7 -> 7 -> 7 -> 2 -> 7 -> 7,7 -> 5 -> 8 -> 0 -> 6,1,4,6,0.200000,0.142857,0.166667
continuous_0461_S6_strategy2.npz,5 -> 2 -> 7 -> 6 -> 4 -> 3,4 -> 7 -> 6 -> 4,3,1,3,0.750000,0.500000,0.600000
continuous_0462_S6_strategy2.npz,7 -> 3 -> 3 -> 7 -> 7 -> 3 -> 7,7 -> 3 -> 7 -> 7 -> 3 -> 8,3,3,4,0.500000,0.428571,0.461538
continuous_0463_S6_strategy2.npz,7 -> 2 -> 5 -> 5 -> 2 -> 3 -> 7,7 -> 2 -> 5 -> 5 -> 1,3,2,4,0.600000,0.428571,0.500000
continuous_0464_S6_strategy2.npz,7 -> 3 -> 7 -> 7 -> 5 -> 7 -> 7,5 -> 3 -> 7 -> 7 -> 7 -> 7,4,2,3,0.666667,0.571429,0.615385
continuous_0465_S6_strategy2.npz,3 -> 7 -> 5,3 -> 9,0,2,3,0.000000,0.000000,0.000000
continuous_0466_S6_strategy2.npz,5,,0,0,1,0.000000,0.000000,0.000000
continuous_0467_S7_strategy2.npz,4 -> 7 -> 5 -> 3 -> 2 -> 9,7 -> 2 -> 9,3,0,3,1.000000,0.500000,0.666667
continuous_0468_S7_strategy2.npz,7 -> 5 -> 9 -> 1 -> 0 -> 6 -> 4,5 -> 8 -> 1 -> 0 -> 0 -> 7 -> 7,1,6,6,0.142857,0.142857,0.142857
