IV3 - GRU,,,,,,,,
File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0790_S5_strategy2.npz,55 -> 104 -> 27 -> 7 -> 44 -> 37,7 -> 44 -> 37,0,3,6,0.00%,0.00%,0.00%
continuous_0791_S5_strategy2.npz,45 -> 26 -> 4 -> 89 -> 68 -> 78,45 -> 4 -> 89 -> 78,4,0,2,100.00%,66.67%,80.00%
continuous_0792_S5_strategy2.npz,35 -> 52 -> 6 -> 86 -> 95 -> 18 -> 70,6 -> 86 -> 92 -> 95 -> 70,2,3,5,40.00%,28.57%,33.33%
continuous_0793_S5_strategy2.npz,15 -> 24 -> 90 -> 2 -> 57 -> 99 -> 47,15 -> 55 -> 90 -> 2 -> 57 -> 99 -> 47,6,1,1,85.71%,85.71%,85.71%
continuous_0794_S5_strategy2.npz,91 -> 102 -> 66 -> 19 -> 49,91 -> 102 -> 66 -> 19 -> 49,5,0,0,100.00%,100.00%,100.00%
continuous_0795_S5_strategy2.npz,38 -> 76 -> 23 -> 57 -> 90 -> 9,76 -> 57 -> 90 -> 9,3,1,3,75.00%,50.00%,60.00%
continuous_0796_S5_strategy2.npz,13 -> 92 -> 32 -> 69 -> 27 -> 98,13 -> 92 -> 32 -> 69 -> 98,4,1,2,80.00%,66.67%,72.73%
continuous_0797_S5_strategy2.npz,0 -> 17 -> 80 -> 88 -> 54 -> 31 -> 28,0 -> 17 -> 80 -> 88 -> 54 -> 31,6,0,1,100.00%,85.71%,92.31%
continuous_0798_S5_strategy2.npz,22 -> 83 -> 96 -> 6 -> 92 -> 44 -> 59,21 -> 83 -> 96 -> 6 -> 92 -> 44,4,2,3,66.67%,57.14%,61.54%
continuous_0799_S5_strategy2.npz,70 -> 103 -> 20 -> 37 -> 81 -> 14,70 -> 103 -> 20 -> 37 -> 14,4,1,2,80.00%,66.67%,72.73%
continuous_0800_S6_strategy2.npz,91 -> 23 -> 3 -> 55 -> 42,91 -> 23 -> 9 -> 55,2,2,3,50.00%,40.00%,44.44%
continuous_0801_S6_strategy2.npz,92 -> 41 -> 64 -> 15 -> 96 -> 61,92 -> 41 -> 15 -> 96 -> 57,4,1,2,80.00%,66.67%,72.73%
continuous_0802_S6_strategy2.npz,32 -> 54 -> 78 -> 97 -> 63,32 -> 52 -> 97,2,1,3,66.67%,40.00%,50.00%
continuous_0803_S6_strategy2.npz,22 -> 60 -> 68 -> 15 -> 40 -> 77,22 -> 60 -> 15 -> 40,3,1,3,75.00%,50.00%,60.00%
continuous_0804_S6_strategy2.npz,96 -> 20 -> 67 -> 13 -> 85 -> 79 -> 45,96 -> 20 -> 67 -> 13 -> 3 -> 85 -> 45,6,1,1,85.71%,85.71%,85.71%
continuous_0805_S6_strategy2.npz,5 -> 63 -> 55 -> 24 -> 91,5 -> 63 -> 55 -> 24 -> 44 -> 91,4,2,1,66.67%,80.00%,72.73%
continuous_0806_S6_strategy2.npz,13 -> 3 -> 38 -> 48 -> 28 -> 53,13 -> 71 -> 38 -> 48 -> 28,2,3,4,40.00%,33.33%,36.36%
continuous_0807_S6_strategy2.npz,64 -> 40 -> 8 -> 13 -> 87 -> 98,40 -> 71 -> 13 -> 87 -> 98,1,4,5,20.00%,16.67%,18.18%
continuous_0808_S6_strategy2.npz,28 -> 90 -> 14 -> 9 -> 64,90 -> 14 -> 16 -> 9,1,3,4,25.00%,20.00%,22.22%
continuous_0809_S6_strategy2.npz,26 -> 44 -> 64 -> 84 -> 1 -> 96 -> 92,23 -> 44 -> 64 -> 84 -> 96 -> 92,5,1,2,83.33%,71.43%,76.92%
continuous_0810_S6_strategy2.npz,21 -> 55 -> 85 -> 6 -> 19 -> 40,21 -> 57 -> 55 -> 85 -> 6 -> 19 -> 39,5,2,1,71.43%,83.33%,76.92%
continuous_0811_S6_strategy2.npz,34 -> 16 -> 62 -> 1 -> 82,16 -> 45 -> 95 -> 2 -> 98 -> 82,1,5,4,16.67%,20.00%,18.18%
continuous_0812_S6_strategy2.npz,77 -> 67 -> 9 -> 45 -> 56,77 -> 67 -> 63 -> 9 -> 45 -> 56,5,1,0,83.33%,100.00%,90.91%
continuous_0813_S6_strategy2.npz,94 -> 12 -> 66 -> 80 -> 38 -> 20 -> 54,94 -> 66 -> 80 -> 30 -> 40 -> 32 -> 29 -> 11,1,7,6,12.50%,14.29%,13.33%
continuous_0814_S6_strategy2.npz,44 -> 104 -> 34 -> 27 -> 89 -> 69 -> 5,44 -> 32 -> 36 -> 89 -> 98 -> 69,2,4,5,33.33%,28.57%,30.77%
continuous_0815_S6_strategy2.npz,16 -> 73 -> 28 -> 102 -> 60,16 -> 73 -> 28 -> 102 -> 63 -> 60,3,3,2,50.00%,60.00%,54.55%
continuous_0816_S6_strategy2.npz,16 -> 84 -> 21 -> 100 -> 59,16 -> 84 -> 21 -> 100,4,0,1,100.00%,80.00%,88.89%
continuous_0817_S6_strategy2.npz,24 -> 68 -> 30 -> 48 -> 59 -> 99 -> 5,24 -> 30 -> 48 -> 59 -> 99 -> 5,3,3,4,50.00%,42.86%,46.15%
continuous_0818_S6_strategy2.npz,8 -> 54 -> 103 -> 62 -> 34 -> 16 -> 44,54 -> 103 -> 62 -> 41 -> 16 -> 44,3,3,4,50.00%,42.86%,46.15%
continuous_0819_S6_strategy2.npz,45 -> 23 -> 104 -> 65 -> 10,45 -> 24 -> 104 -> 10,3,1,2,75.00%,60.00%,66.67%
continuous_0820_S6_strategy2.npz,73 -> 21 -> 69 -> 10 -> 51 -> 56,73 -> 21 -> 69 -> 102 -> 10 -> 65 -> 56,5,2,1,71.43%,83.33%,76.92%
continuous_0821_S6_strategy2.npz,83 -> 49 -> 88 -> 7 -> 34 -> 21 -> 71,83 -> 49 -> 88 -> 35 -> 21 -> 71,5,1,2,83.33%,71.43%,76.92%
continuous_0822_S6_strategy2.npz,55 -> 0 -> 33 -> 62 -> 28 -> 102 -> 89,55 -> 4 -> 0 -> 62 -> 28 -> 102 -> 89,4,3,3,57.14%,57.14%,57.14%
continuous_0823_S6_strategy2.npz,46 -> 84 -> 62 -> 39 -> 103 -> 22,46 -> 84 -> 62 -> 39 -> 103 -> 95,3,3,3,50.00%,50.00%,50.00%
continuous_0824_S6_strategy2.npz,7 -> 11 -> 30 -> 22 -> 78,7 -> 11 -> 30 -> 23 -> 22 -> 78,4,2,1,66.67%,80.00%,72.73%
continuous_0825_S6_strategy2.npz,98 -> 58 -> 20 -> 51 -> 30 -> 70,98 -> 58 -> 20 -> 67 -> 30 -> 77 -> 70,4,3,2,57.14%,66.67%,61.54%
continuous_0826_S6_strategy2.npz,102 -> 35 -> 55 -> 21 -> 67 -> 86 -> 83,102 -> 55 -> 54 -> 55 -> 21 -> 86 -> 83,3,4,4,42.86%,42.86%,42.86%
continuous_0827_S6_strategy2.npz,35 -> 27 -> 8 -> 76 -> 98 -> 63,41 -> 35 -> 27 -> 28 -> 98 -> 63,2,4,4,33.33%,33.33%,33.33%
continuous_0828_S6_strategy2.npz,47 -> 12 -> 38 -> 70 -> 94 -> 2 -> 27,47 -> 38 -> 70 -> 94 -> 2,5,0,2,100.00%,71.43%,83.33%
continuous_0829_S6_strategy2.npz,38 -> 70 -> 84 -> 21 -> 92 -> 42 -> 97,38 -> 70 -> 84 -> 21 -> 92 -> 42 -> 97,7,0,0,100.00%,100.00%,100.00%
continuous_0830_S6_strategy2.npz,92 -> 103 -> 78 -> 10 -> 58 -> 64 -> 24,92 -> 103 -> 66 -> 78 -> 10 -> 58 -> 64 -> 24,7,1,0,87.50%,100.00%,93.33%
continuous_0831_S6_strategy2.npz,95 -> 35 -> 18 -> 42 -> 66,35 -> 36 -> 18 -> 42 -> 60,2,3,3,40.00%,40.00%,40.00%
continuous_0832_S6_strategy2.npz,17 -> 39 -> 47 -> 104 -> 78 -> 23,17 -> 39 -> 38 -> 47 -> 104 -> 78 -> 73 -> 23,4,4,2,50.00%,66.67%,57.14%
continuous_0833_S6_strategy2.npz,39 -> 89 -> 44 -> 28 -> 66,39 -> 89 -> 44 -> 28 -> 66,3,2,2,60.00%,60.00%,60.00%
continuous_0834_S6_strategy2.npz,19 -> 8 -> 20 -> 67 -> 42,8 -> 20 -> 67 -> 63,1,3,4,25.00%,20.00%,22.22%
continuous_0835_S6_strategy2.npz,11 -> 0 -> 98 -> 73 -> 25 -> 67,0 -> 98 -> 73 -> 26,2,2,4,50.00%,33.33%,40.00%
continuous_0836_S6_strategy2.npz,35 -> 62 -> 5 -> 92 -> 23 -> 60 -> 45,35 -> 62 -> 5 -> 92 -> 24 -> 23 -> 60 -> 45,4,4,3,50.00%,57.14%,53.33%
continuous_0837_S6_strategy2.npz,93 -> 0 -> 66 -> 102 -> 43 -> 80 -> 20,93 -> 0 -> 66 -> 43 -> 45 -> 71 -> 80 -> 20,5,3,2,62.50%,71.43%,66.67%
continuous_0838_S6_strategy2.npz,91 -> 77 -> 95 -> 60 -> 45 -> 34 -> 69,91 -> 60 -> 45 -> 34 -> 69,2,3,5,40.00%,28.57%,33.33%
continuous_0839_S6_strategy2.npz,90 -> 36 -> 81 -> 58 -> 48,90 -> 37 -> 36 -> 58 -> 48,3,2,2,60.00%,60.00%,60.00%
continuous_0840_S6_strategy2.npz,43 -> 67 -> 81 -> 18 -> 54 -> 101,45 -> 43 -> 67 -> 81 -> 18 -> 101,1,5,5,16.67%,16.67%,16.67%
continuous_0841_S6_strategy2.npz,90 -> 38 -> 72 -> 14 -> 50,90 -> 38 -> 72 -> 14 -> 50,5,0,0,100.00%,100.00%,100.00%
continuous_0842_S6_strategy2.npz,103 -> 18 -> 1 -> 28 -> 31,103 -> 18 -> 2 -> 14 -> 31,3,2,2,60.00%,60.00%,60.00%
continuous_0843_S6_strategy2.npz,18 -> 43 -> 80 -> 33 -> 53 -> 0,18 -> 45 -> 80 -> 53 -> 0,4,1,2,80.00%,66.67%,72.73%
continuous_0844_S6_strategy2.npz,11 -> 57 -> 96 -> 82 -> 32,11 -> 57 -> 96 -> 82 -> 48,3,2,2,60.00%,60.00%,60.00%
continuous_0845_S6_strategy2.npz,6 -> 13 -> 97 -> 43 -> 64 -> 20,6 -> 13 -> 97 -> 29,3,1,3,75.00%,50.00%,60.00%
continuous_0846_S6_strategy2.npz,89 -> 96 -> 41 -> 29 -> 9 -> 50 -> 61,96 -> 41 -> 85 -> 1 -> 9 -> 63 -> 44,1,6,6,14.29%,14.29%,14.29%
continuous_0847_S6_strategy2.npz,66 -> 21 -> 53 -> 34 -> 7 -> 83,66 -> 21 -> 70 -> 53 -> 66 -> 34 -> 35 -> 6 -> 7 -> 83,2,8,4,20.00%,33.33%,25.00%
continuous_0848_S6_strategy2.npz,46 -> 88 -> 22 -> 79 -> 103,46 -> 44 -> 88 -> 21 -> 79 -> 103,4,2,1,66.67%,80.00%,72.73%
continuous_0849_S6_strategy2.npz,89 -> 42 -> 57 -> 80 -> 10 -> 71,89 -> 42 -> 57 -> 80 -> 10 -> 71,5,1,1,83.33%,83.33%,83.33%
continuous_0850_S6_strategy2.npz,41 -> 100 -> 62 -> 59 -> 23,41 -> 100 -> 97 -> 59,3,1,2,75.00%,60.00%,66.67%
continuous_0851_S6_strategy2.npz,64 -> 89 -> 43 -> 27 -> 82 -> 30 -> 0,64 -> 89 -> 43 -> 26 -> 82 -> 30,4,2,3,66.67%,57.14%,61.54%
continuous_0852_S6_strategy2.npz,42 -> 98 -> 86 -> 52 -> 15,98 -> 86 -> 52 -> 15,2,2,3,50.00%,40.00%,44.44%
continuous_0853_S6_strategy2.npz,103 -> 14 -> 45 -> 31 -> 8 -> 52,103 -> 16 -> 14 -> 45 -> 31 -> 7 -> 8 -> 52,6,2,0,75.00%,100.00%,85.71%
continuous_0854_S6_strategy2.npz,41 -> 60 -> 65 -> 94 -> 25 -> 10,41 -> 60 -> 50 -> 65 -> 94 -> 98 -> 25 -> 10,6,2,0,75.00%,100.00%,85.71%
continuous_0855_S6_strategy2.npz,44 -> 15 -> 4 -> 26 -> 62 -> 56 -> 92,44 -> 15 -> 26 -> 62 -> 56 -> 92,5,1,2,83.33%,71.43%,76.92%
continuous_0856_S6_strategy2.npz,68 -> 58 -> 2 -> 24 -> 98 -> 81 -> 16,68 -> 58 -> 2 -> 24 -> 94 -> 98 -> 81 -> 16,6,2,1,75.00%,85.71%,80.00%
continuous_0857_S6_strategy2.npz,63 -> 83 -> 25 -> 60 -> 31 -> 94 -> 14,25 -> 60 -> 31 -> 84 -> 94 -> 14,2,4,5,33.33%,28.57%,30.77%
continuous_0858_S6_strategy2.npz,71 -> 101 -> 49 -> 38 -> 89 -> 57 -> 4,71 -> 101 -> 39 -> 38 -> 104 -> 57 -> 4,5,2,2,71.43%,71.43%,71.43%
continuous_0859_S6_strategy2.npz,83 -> 44 -> 28 -> 12 -> 68 -> 104 -> 7,83 -> 44 -> 28 -> 12 -> 104,4,1,3,80.00%,57.14%,66.67%
continuous_0860_S6_strategy2.npz,67 -> 79 -> 15 -> 103 -> 93,15 -> 16 -> 103 -> 93,2,2,3,50.00%,40.00%,44.44%
continuous_0861_S6_strategy2.npz,1 -> 93 -> 52 -> 65 -> 80,1 -> 65 -> 80,2,1,3,66.67%,40.00%,50.00%
continuous_0862_S6_strategy2.npz,78 -> 88 -> 45 -> 3 -> 65,88 -> 45 -> 3 -> 65,2,2,3,50.00%,40.00%,44.44%
continuous_0863_S6_strategy2.npz,44 -> 36 -> 4 -> 100 -> 74 -> 22,44 -> 41 -> 36 -> 4 -> 100 -> 74,1,5,5,16.67%,16.67%,16.67%
continuous_0864_S6_strategy2.npz,49 -> 96 -> 62 -> 92 -> 19 -> 61 -> 75,49 -> 96 -> 92 -> 19 -> 61 -> 75,6,0,1,100.00%,85.71%,92.31%
continuous_0865_S6_strategy2.npz,101 -> 43 -> 64 -> 22 -> 33,101 -> 43 -> 21 -> 22 -> 33,3,2,2,60.00%,60.00%,60.00%
continuous_0866_S6_strategy2.npz,12 -> 32 -> 97 -> 21 -> 49 -> 70 -> 56,12 -> 32 -> 97 -> 21 -> 49 -> 70 -> 56,7,0,0,100.00%,100.00%,100.00%
continuous_0867_S6_strategy2.npz,15 -> 66 -> 0 -> 21 -> 60 -> 32 -> 90,15 -> 66 -> 0 -> 21 -> 60 -> 90,6,0,1,100.00%,85.71%,92.31%
continuous_0868_S6_strategy2.npz,47 -> 95 -> 78 -> 17 -> 62 -> 7,47 -> 78 -> 17 -> 7,4,0,2,100.00%,66.67%,80.00%
continuous_0869_S6_strategy2.npz,99 -> 54 -> 25 -> 65 -> 19,99 -> 54 -> 65 -> 19,4,0,1,100.00%,80.00%,88.89%
continuous_0870_S6_strategy2.npz,71 -> 72 -> 6 -> 101 -> 31,71 -> 72 -> 6 -> 101 -> 31,4,1,1,80.00%,80.00%,80.00%
continuous_0871_S6_strategy2.npz,58 -> 43 -> 78 -> 93 -> 23,58 -> 43 -> 78 -> 93,4,0,1,100.00%,80.00%,88.89%
continuous_0872_S6_strategy2.npz,60 -> 68 -> 27 -> 104 -> 49 -> 78,60 -> 104 -> 49,3,0,3,100.00%,50.00%,66.67%
continuous_0873_S6_strategy2.npz,69 -> 87 -> 6 -> 24 -> 19 -> 53,69 -> 87 -> 24,1,2,5,33.33%,16.67%,22.22%
continuous_0874_S6_strategy2.npz,69 -> 41 -> 59 -> 13 -> 28 -> 74 -> 101,69 -> 41 -> 59 -> 13 -> 28 -> 81 -> 74 -> 66 -> 101,3,6,4,33.33%,42.86%,37.50%
continuous_0875_S6_strategy2.npz,46 -> 84 -> 63 -> 27 -> 12 -> 7,46 -> 83 -> 84 -> 28,0,4,6,0.00%,0.00%,0.00%
continuous_0876_S6_strategy2.npz,14 -> 0 -> 25 -> 53 -> 97,14 -> 25 -> 66 -> 97,1,3,4,25.00%,20.00%,22.22%
continuous_0877_S6_strategy2.npz,7 -> 52 -> 75 -> 29 -> 48 -> 91 -> 39,7 -> 75 -> 48 -> 91 -> 39,4,1,3,80.00%,57.14%,66.67%
continuous_0878_S6_strategy2.npz,48 -> 52 -> 65 -> 2 -> 89 -> 14 -> 73,48 -> 52 -> 65 -> 2 -> 89 -> 14 -> 73,5,2,2,71.43%,71.43%,71.43%
continuous_0879_S6_strategy2.npz,79 -> 30 -> 20 -> 55 -> 91 -> 3,79 -> 31 -> 20 -> 55 -> 80 -> 91 -> 8 -> 3,2,6,4,25.00%,33.33%,28.57%
continuous_0880_S6_strategy2.npz,57 -> 99 -> 66 -> 20 -> 41 -> 94 -> 16,57 -> 77 -> 99 -> 66 -> 20 -> 41 -> 94 -> 16,6,2,1,75.00%,85.71%,80.00%
continuous_0881_S6_strategy2.npz,23 -> 103 -> 6 -> 79 -> 50 -> 41 -> 91,103 -> 66 -> 6 -> 50 -> 41 -> 91,4,2,3,66.67%,57.14%,61.54%
continuous_0882_S6_strategy2.npz,34 -> 23 -> 56 -> 81 -> 7,37 -> 36 -> 23 -> 56 -> 69 -> 81,1,5,4,16.67%,20.00%,18.18%
continuous_0883_S6_strategy2.npz,25 -> 85 -> 1 -> 17 -> 36,85 -> 2 -> 17,2,1,3,66.67%,40.00%,50.00%
continuous_0884_S6_strategy2.npz,83 -> 94 -> 56 -> 67 -> 26,83 -> 94 -> 56,2,1,3,66.67%,40.00%,50.00%
continuous_0885_S6_strategy2.npz,28 -> 88 -> 102 -> 77 -> 16,28 -> 14 -> 88 -> 102 -> 77,1,4,4,20.00%,20.00%,20.00%
continuous_0886_S6_strategy2.npz,50 -> 96 -> 32 -> 4 -> 13,50 -> 96 -> 32 -> 4 -> 13,5,0,0,100.00%,100.00%,100.00%
continuous_0887_S6_strategy2.npz,32 -> 3 -> 103 -> 47 -> 74 -> 55 -> 94,32 -> 103 -> 102 -> 47 -> 74 -> 70 -> 55 -> 94,4,4,3,50.00%,57.14%,53.33%
continuous_0888_S6_strategy2.npz,99 -> 89 -> 71 -> 18 -> 6,99 -> 89 -> 71 -> 18,4,0,1,100.00%,80.00%,88.89%
continuous_0889_S6_strategy2.npz,35 -> 61 -> 65 -> 93 -> 7,67 -> 61 -> 66 -> 93 -> 8 -> 7,3,3,2,50.00%,60.00%,54.55%
continuous_0890_S6_strategy2.npz,0 -> 84 -> 40 -> 16 -> 24 -> 93,0 -> 84 -> 40 -> 88 -> 16 -> 24 -> 93,6,1,0,85.71%,100.00%,92.31%
continuous_0891_S6_strategy2.npz,21 -> 45 -> 71 -> 57 -> 104 -> 91 -> 12,21 -> 45 -> 71 -> 57 -> 104 -> 91 -> 93,6,1,1,85.71%,85.71%,85.71%
continuous_0892_S6_strategy2.npz,66 -> 3 -> 33 -> 100 -> 90,66 -> 3 -> 32 -> 100 -> 90,4,1,1,80.00%,80.00%,80.00%
continuous_0893_S6_strategy2.npz,87 -> 63 -> 104 -> 81 -> 54 -> 36 -> 0,87 -> 63 -> 104 -> 54,2,2,5,50.00%,28.57%,36.36%
continuous_0894_S6_strategy2.npz,25 -> 69 -> 30 -> 9 -> 12 -> 56,25 -> 69 -> 70 -> 9 -> 56,3,2,3,60.00%,50.00%,54.55%
continuous_0895_S6_strategy2.npz,45 -> 103 -> 6 -> 80 -> 86,45 -> 103 -> 77 -> 6 -> 80 -> 86,4,2,1,66.67%,80.00%,72.73%
continuous_0896_S6_strategy2.npz,52 -> 14 -> 3 -> 46 -> 104 -> 69,62 -> 14 -> 3 -> 44,1,3,5,25.00%,16.67%,20.00%
continuous_0897_S6_strategy2.npz,85 -> 101 -> 26 -> 62 -> 53 -> 11 -> 75,85 -> 101 -> 26 -> 62 -> 75,3,2,4,60.00%,42.86%,50.00%
continuous_0898_S6_strategy2.npz,56 -> 40 -> 94 -> 72 -> 96,56 -> 77 -> 39 -> 40 -> 94 -> 72 -> 96,4,3,1,57.14%,80.00%,66.67%
continuous_0899_S6_strategy2.npz,79 -> 33 -> 55 -> 26 -> 16 -> 1,79 -> 60 -> 32 -> 55 -> 26 -> 14 -> 16 -> 17,2,6,4,25.00%,33.33%,28.57%
continuous_0900_S6_strategy2.npz,69 -> 17 -> 8 -> 84 -> 54 -> 32,69 -> 8 -> 84 -> 38,3,1,3,75.00%,50.00%,60.00%
continuous_0901_S6_strategy2.npz,2 -> 50 -> 36 -> 27 -> 73 -> 13 -> 86,1 -> 50 -> 63 -> 73 -> 13 -> 86,3,3,4,50.00%,42.86%,46.15%
continuous_0902_S6_strategy2.npz,38 -> 21 -> 99 -> 51 -> 10 -> 68 -> 92,39 -> 40 -> 21 -> 8 -> 10,0,5,7,0.00%,0.00%,0.00%
continuous_0903_S6_strategy2.npz,28 -> 42 -> 63 -> 100 -> 87 -> 73 -> 18,28 -> 42 -> 63 -> 100 -> 87 -> 73 -> 18,7,0,0,100.00%,100.00%,100.00%
continuous_0904_S6_strategy2.npz,17 -> 6 -> 46 -> 85 -> 24 -> 97,17 -> 6 -> 44 -> 46 -> 85 -> 24 -> 23,2,5,4,28.57%,33.33%,30.77%
continuous_0905_S6_strategy2.npz,102 -> 55 -> 8 -> 92 -> 74,102 -> 55 -> 92 -> 74,4,0,1,100.00%,80.00%,88.89%
continuous_0906_S6_strategy2.npz,9 -> 82 -> 101 -> 62 -> 43 -> 56,9 -> 82 -> 83 -> 101 -> 62 -> 43,5,1,1,83.33%,83.33%,83.33%
continuous_0907_S6_strategy2.npz,65 -> 93 -> 55 -> 17 -> 24,65 -> 93 -> 57 -> 55 -> 17 -> 24,4,2,1,66.67%,80.00%,72.73%
continuous_0908_S6_strategy2.npz,90 -> 38 -> 50 -> 70 -> 12 -> 75,38 -> 50 -> 70 -> 12 -> 75,3,2,3,60.00%,50.00%,54.55%
continuous_0909_S6_strategy2.npz,69 -> 79 -> 101 -> 16 -> 26,69 -> 81 -> 79 -> 101 -> 14 -> 16 -> 26,4,3,1,57.14%,80.00%,66.67%
continuous_0910_S6_strategy2.npz,104 -> 33 -> 63 -> 17 -> 57 -> 5 -> 44,104 -> 63 -> 17 -> 57 -> 5 -> 44,5,1,2,83.33%,71.43%,76.92%
continuous_0911_S6_strategy2.npz,16 -> 21 -> 43 -> 4 -> 65 -> 104 -> 61,16 -> 21 -> 43 -> 2 -> 4 -> 65 -> 104 -> 61,4,4,3,50.00%,57.14%,53.33%
continuous_0912_S6_strategy2.npz,14 -> 48 -> 93 -> 40 -> 53,14 -> 48 -> 93 -> 40 -> 57,3,2,2,60.00%,60.00%,60.00%
continuous_0913_S6_strategy2.npz,85 -> 58 -> 45 -> 78 -> 35 -> 10 -> 96,85 -> 58 -> 57 -> 45 -> 35 -> 10 -> 96,4,3,3,57.14%,57.14%,57.14%
continuous_0914_S6_strategy2.npz,88 -> 44 -> 52 -> 82 -> 3,88 -> 44 -> 82,2,1,3,66.67%,40.00%,50.00%
continuous_0915_S6_strategy2.npz,45 -> 65 -> 7 -> 56 -> 82 -> 94 -> 19,45 -> 65 -> 7 -> 82 -> 94 -> 19,6,0,1,100.00%,85.71%,92.31%
continuous_0916_S6_strategy2.npz,87 -> 82 -> 6 -> 64 -> 10,87 -> 82 -> 83 -> 6,2,2,3,50.00%,40.00%,44.44%
continuous_0917_S6_strategy2.npz,14 -> 23 -> 4 -> 52 -> 102,14 -> 23 -> 4,1,2,4,33.33%,20.00%,25.00%
continuous_0918_S6_strategy2.npz,93 -> 23 -> 95 -> 11 -> 50 -> 58 -> 64,93 -> 21 -> 23 -> 95 -> 11 -> 50 -> 58,4,3,3,57.14%,57.14%,57.14%
continuous_0919_S6_strategy2.npz,15 -> 97 -> 54 -> 70 -> 7 -> 26,15 -> 97 -> 54 -> 70 -> 7 -> 25,5,1,1,83.33%,83.33%,83.33%
continuous_0920_S6_strategy2.npz,2 -> 103 -> 14 -> 71 -> 46,2 -> 103 -> 14 -> 46,1,3,4,25.00%,20.00%,22.22%
continuous_0921_S6_strategy2.npz,34 -> 58 -> 90 -> 83 -> 66 -> 101,34 -> 58 -> 90 -> 83 -> 66 -> 101,5,1,1,83.33%,83.33%,83.33%
continuous_0922_S6_strategy2.npz,81 -> 71 -> 49 -> 88 -> 36 -> 100,81 -> 71 -> 49 -> 88 -> 37 -> 100,5,1,1,83.33%,83.33%,83.33%
continuous_0923_S6_strategy2.npz,0 -> 17 -> 58 -> 32 -> 22 -> 93 -> 67,0 -> 17 -> 72 -> 58 -> 32 -> 33 -> 22 -> 93 -> 67,6,3,1,66.67%,85.71%,75.00%
continuous_0924_S6_strategy2.npz,103 -> 5 -> 19 -> 21 -> 56,95 -> 19 -> 21 -> 56,3,1,2,75.00%,60.00%,66.67%
continuous_0925_S6_strategy2.npz,3 -> 17 -> 57 -> 98 -> 40,3 -> 17 -> 57 -> 98 -> 40,4,1,1,80.00%,80.00%,80.00%
continuous_0926_S6_strategy2.npz,4 -> 43 -> 101 -> 70 -> 60 -> 76 -> 94,4 -> 45 -> 101 -> 70 -> 60 -> 76 -> 94,6,1,1,85.71%,85.71%,85.71%
continuous_0927_S6_strategy2.npz,101 -> 42 -> 14 -> 30 -> 0,101 -> 43 -> 42 -> 15 -> 14 -> 30 -> 37 -> 30 -> 7,2,7,3,22.22%,40.00%,28.57%
continuous_0928_S6_strategy2.npz,86 -> 33 -> 67 -> 47 -> 25 -> 103 -> 55,86 -> 32 -> 67 -> 44 -> 25 -> 103 -> 55,5,2,2,71.43%,71.43%,71.43%
continuous_0929_S6_strategy2.npz,5 -> 23 -> 89 -> 34 -> 98,23 -> 89 -> 32 -> 98,1,3,4,25.00%,20.00%,22.22%
continuous_0930_S6_strategy2.npz,37 -> 91 -> 29 -> 3 -> 45 -> 78 -> 13,37 -> 91 -> 29 -> 9 -> 3 -> 45 -> 78 -> 98 -> 13,5,4,2,55.56%,71.43%,62.50%
continuous_0931_S6_strategy2.npz,66 -> 10 -> 24 -> 55 -> 103,66 -> 63 -> 10 -> 55 -> 93,3,2,2,60.00%,60.00%,60.00%
continuous_0932_S6_strategy2.npz,14 -> 1 -> 77 -> 30 -> 20 -> 61,14 -> 20 -> 61,1,2,5,33.33%,16.67%,22.22%
continuous_0933_S6_strategy2.npz,30 -> 20 -> 45 -> 86 -> 17 -> 0 -> 59,30 -> 20 -> 45 -> 86 -> 17,2,3,5,40.00%,28.57%,33.33%
continuous_0934_S6_strategy2.npz,97 -> 50 -> 2 -> 58 -> 36 -> 28 -> 90,97 -> 50 -> 0 -> 58 -> 36 -> 85 -> 90,4,3,3,57.14%,57.14%,57.14%
continuous_0935_S6_strategy2.npz,57 -> 82 -> 7 -> 10 -> 36 -> 51,57 -> 66 -> 82 -> 7 -> 10,1,4,5,20.00%,16.67%,18.18%
continuous_0936_S6_strategy2.npz,85 -> 68 -> 10 -> 5 -> 47 -> 77,85 -> 5 -> 47 -> 77,1,3,5,25.00%,16.67%,20.00%
continuous_0937_S6_strategy2.npz,7 -> 22 -> 76 -> 60 -> 100 -> 66,7 -> 94 -> 7 -> 22 -> 76 -> 60 -> 100 -> 66,4,4,2,50.00%,66.67%,57.14%
continuous_0938_S6_strategy2.npz,95 -> 89 -> 49 -> 21 -> 30 -> 12 -> 56,89 -> 49 -> 21 -> 12,4,0,3,100.00%,57.14%,72.73%
continuous_0939_S6_strategy2.npz,13 -> 20 -> 59 -> 39 -> 42,13 -> 20 -> 63 -> 42,3,1,2,75.00%,60.00%,66.67%
continuous_0940_S6_strategy2.npz,40 -> 4 -> 92 -> 29 -> 73 -> 18,40 -> 92 -> 29 -> 73 -> 18,4,1,2,80.00%,66.67%,72.73%
continuous_0941_S6_strategy2.npz,39 -> 78 -> 53 -> 99 -> 27 -> 11 -> 5,39 -> 38 -> 78 -> 66 -> 99 -> 28 -> 14 -> 11 -> 5,4,5,3,44.44%,57.14%,50.00%
