Transformer,,,,,,,,
File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0807_S6_strategy2.npz,6 -> 3 -> 0 -> 1 -> 8 -> 9,6 -> 3 -> 0 -> 1 -> 1 -> 8 -> 9,6,1,0,85.71%,100.00%,92.31%
continuous_0808_S6_strategy2.npz,2 -> 8 -> 1 -> 0 -> 6,2 -> 8 -> 1 -> 0 -> 0 -> 6,5,1,0,83.33%,100.00%,90.91%
continuous_0809_S6_strategy2.npz,2 -> 4 -> 6 -> 7 -> 0 -> 9 -> 8,2 -> 4 -> 6 -> 7 -> 0 -> 0 -> 9 -> 8,7,1,0,87.50%,100.00%,93.33%
continuous_0810_S6_strategy2.npz,2 -> 5 -> 8 -> 0 -> 1 -> 3,2 -> 4 -> 5 -> 8 -> 0 -> 1 -> 3,6,1,0,85.71%,100.00%,92.31%
continuous_0811_S6_strategy2.npz,3 -> 1 -> 6 -> 0 -> 7,3 -> 1 -> 6 -> 2 -> 0 -> 7,4,2,1,66.67%,80.00%,72.73%
continuous_0812_S6_strategy2.npz,7 -> 6 -> 0 -> 4 -> 5,7 -> 6 -> 0 -> 4 -> 5,5,0,0,100.00%,100.00%,100.00%
continuous_0813_S6_strategy2.npz,8 -> 1 -> 6 -> 7 -> 3 -> 2 -> 5,8 -> 1 -> 6 -> 7 -> 3 -> 2 -> 2 -> 5,7,1,0,87.50%,100.00%,93.33%
continuous_0814_S6_strategy2.npz,4 -> 9 -> 3 -> 2 -> 8 -> 6 -> 0,4 -> 9 -> 3 -> 2 -> 8 -> 6 -> 7,6,1,1,85.71%,85.71%,85.71%
continuous_0815_S6_strategy2.npz,1 -> 7 -> 2 -> 9 -> 5,1 -> 7 -> 2 -> 2 -> 9 -> 5,5,1,0,83.33%,100.00%,90.91%
continuous_0816_S6_strategy2.npz,1 -> 7 -> 2 -> 9 -> 5,1 -> 1 -> 7 -> 2 -> 9 -> 5,5,1,0,83.33%,100.00%,90.91%
continuous_0817_S6_strategy2.npz,2 -> 6 -> 3 -> 4 -> 5 -> 9 -> 0,2 -> 6 -> 3 -> 3 -> 7 -> 4 -> 5 -> 9 -> 0,6,3,1,66.67%,85.71%,75.00%
continuous_0818_S6_strategy2.npz,0 -> 5 -> 9 -> 6 -> 3 -> 1 -> 4,0 -> 5 -> 5 -> 9 -> 6 -> 3 -> 1 -> 4,7,1,0,87.50%,100.00%,93.33%
continuous_0819_S6_strategy2.npz,4 -> 2 -> 9 -> 6 -> 1,4 -> 2 -> 2 -> 9 -> 5 -> 6 -> 5 -> 1,4,4,1,50.00%,80.00%,61.54%
continuous_0820_S6_strategy2.npz,7 -> 2 -> 6 -> 1 -> 4 -> 5,7 -> 2 -> 6 -> 6 -> 1 -> 1 -> 4 -> 5,6,2,0,75.00%,100.00%,85.71%
continuous_0821_S6_strategy2.npz,7 -> 4 -> 8 -> 0 -> 3 -> 2 -> 6,7 -> 4 -> 8 -> 0 -> 3 -> 2 -> 2 -> 6,6,2,1,75.00%,85.71%,80.00%
continuous_0822_S6_strategy2.npz,5 -> 0 -> 3 -> 6 -> 2 -> 9 -> 8,5 -> 6 -> 0 -> 1 -> 3 -> 5 -> 6 -> 6 -> 2 -> 9 -> 8,4,7,3,36.36%,57.14%,44.44%
continuous_0823_S6_strategy2.npz,4 -> 7 -> 6 -> 3 -> 9 -> 2,4 -> 7 -> 6 -> 3 -> 9,3,2,3,60.00%,50.00%,54.55%
continuous_0824_S6_strategy2.npz,0 -> 1 -> 3 -> 2 -> 7,0 -> 1 -> 1 -> 3 -> 3 -> 2 -> 7,5,2,0,71.43%,100.00%,83.33%
continuous_0825_S6_strategy2.npz,9 -> 5 -> 2 -> 4 -> 3 -> 6,9 -> 5 -> 1 -> 2 -> 9 -> 4 -> 3 -> 5 -> 6 -> 6,5,5,1,50.00%,83.33%,62.50%
continuous_0826_S6_strategy2.npz,9 -> 3 -> 5 -> 2 -> 6 -> 8 -> 7,9 -> 3 -> 3 -> 5 -> 2 -> 8 -> 6 -> 8 -> 7,7,2,0,77.78%,100.00%,87.50%
continuous_0827_S6_strategy2.npz,3 -> 2 -> 0 -> 7 -> 9 -> 6,3 -> 2 -> 0 -> 7 -> 9 -> 1 -> 6,6,1,0,85.71%,100.00%,92.31%
continuous_0828_S6_strategy2.npz,4 -> 1 -> 3 -> 6 -> 8 -> 0 -> 2,4 -> 1 -> 0 -> 3 -> 6 -> 8 -> 8 -> 0 -> 4 -> 2,5,5,2,50.00%,71.43%,58.82%
continuous_0829_S6_strategy2.npz,3 -> 6 -> 7 -> 2 -> 8 -> 4 -> 9,3 -> 3 -> 6 -> 6 -> 7 -> 2 -> 8 -> 4 -> 9,4,5,3,44.44%,57.14%,50.00%
continuous_0830_S6_strategy2.npz,8 -> 9 -> 7 -> 1 -> 5 -> 6 -> 2,8 -> 9 -> 7 -> 1 -> 5 -> 6 -> 1 -> 2,5,3,2,62.50%,71.43%,66.67%
continuous_0831_S6_strategy2.npz,9 -> 3 -> 1 -> 4 -> 6,9 -> 3 -> 1 -> 4 -> 4 -> 6,4,2,1,66.67%,80.00%,72.73%
continuous_0832_S6_strategy2.npz,1 -> 3 -> 4 -> 9 -> 7 -> 2,1 -> 3 -> 3 -> 4 -> 9 -> 7 -> 7 -> 2,6,2,0,75.00%,100.00%,85.71%
continuous_0833_S6_strategy2.npz,3 -> 8 -> 4 -> 2 -> 6,3 -> 8 -> 4 -> 2 -> 6,5,0,0,100.00%,100.00%,100.00%
continuous_0834_S6_strategy2.npz,1 -> 0 -> 2 -> 6 -> 4,1 -> 0 -> 5 -> 2 -> 6 -> 4,5,1,0,83.33%,100.00%,90.91%
continuous_0835_S6_strategy2.npz,1 -> 0 -> 9 -> 7 -> 2 -> 6,1 -> 0 -> 9 -> 7 -> 2 -> 2 -> 6,3,4,3,42.86%,50.00%,46.15%
continuous_0836_S6_strategy2.npz,3 -> 6 -> 0 -> 8 -> 2 -> 5 -> 4,3 -> 6 -> 0 -> 8 -> 6 -> 2 -> 5 -> 4,5,3,2,62.50%,71.43%,66.67%
continuous_0837_S6_strategy2.npz,8 -> 0 -> 6 -> 9 -> 4 -> 7 -> 2,8 -> 0 -> 6 -> 6 -> 9 -> 4 -> 7 -> 6 -> 2,6,3,1,66.67%,85.71%,75.00%
continuous_0838_S6_strategy2.npz,8 -> 7 -> 9 -> 5 -> 4 -> 3 -> 6,8 -> 7 -> 9 -> 5 -> 4 -> 5 -> 3 -> 6,6,2,1,75.00%,85.71%,80.00%
continuous_0839_S6_strategy2.npz,8 -> 3 -> 7 -> 5 -> 4,8 -> 3 -> 3 -> 7 -> 5 -> 5 -> 4,5,2,0,71.43%,100.00%,83.33%
continuous_0840_S6_strategy2.npz,4 -> 6 -> 7 -> 1 -> 5 -> 9,4 -> 6 -> 7 -> 2 -> 1 -> 5 -> 5 -> 5 -> 9,3,6,3,33.33%,50.00%,40.00%
continuous_0841_S6_strategy2.npz,8 -> 3 -> 7 -> 1 -> 4,8 -> 3 -> 2 -> 1 -> 1 -> 4,4,2,1,66.67%,80.00%,72.73%
continuous_0842_S6_strategy2.npz,9 -> 1 -> 0 -> 2 -> 3,9 -> 9 -> 1 -> 2 -> 0 -> 2 -> 3,5,2,0,71.43%,100.00%,83.33%
continuous_0843_S6_strategy2.npz,1 -> 4 -> 7 -> 3 -> 5 -> 0,1 -> 4 -> 7 -> 3 -> 5 -> 6 -> 0,4,3,2,57.14%,66.67%,61.54%
continuous_0844_S6_strategy2.npz,1 -> 5 -> 9 -> 7 -> 3,1 -> 6 -> 5 -> 9 -> 7 -> 3,4,2,1,66.67%,80.00%,72.73%
continuous_0845_S6_strategy2.npz,0 -> 1 -> 9 -> 4 -> 6 -> 2,0 -> 1 -> 1 -> 9 -> 4 -> 4 -> 6 -> 6 -> 2,4,5,2,44.44%,66.67%,53.33%
continuous_0846_S6_strategy2.npz,8 -> 9 -> 3 -> 2 -> 0 -> 4 -> 5,8 -> 9 -> 3 -> 3 -> 2 -> 0 -> 5 -> 5 -> 5,6,3,1,66.67%,85.71%,75.00%
continuous_0847_S6_strategy2.npz,6 -> 2 -> 5 -> 3 -> 0 -> 7,6 -> 2 -> 5 -> 3 -> 3 -> 0 -> 7,4,3,2,57.14%,66.67%,61.54%
continuous_0848_S6_strategy2.npz,4 -> 8 -> 2 -> 7 -> 9,4 -> 6 -> 8 -> 6 -> 2 -> 7 -> 1 -> 9,4,4,1,50.00%,80.00%,61.54%
continuous_0849_S6_strategy2.npz,8 -> 4 -> 5 -> 7 -> 1 -> 6,8 -> 5 -> 4 -> 5 -> 1 -> 7 -> 6 -> 1 -> 6,5,4,1,55.56%,83.33%,66.67%
continuous_0850_S6_strategy2.npz,3 -> 9 -> 6 -> 5 -> 2,3 -> 9 -> 6 -> 5 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0851_S6_strategy2.npz,6 -> 8 -> 4 -> 2 -> 7 -> 3 -> 0,6 -> 8 -> 4 -> 4 -> 2 -> 7 -> 3 -> 3 -> 0,7,2,0,77.78%,100.00%,87.50%
continuous_0852_S6_strategy2.npz,4 -> 9 -> 8 -> 5 -> 1,4 -> 7 -> 9 -> 1 -> 8 -> 5 -> 1,5,2,0,71.43%,100.00%,83.33%
continuous_0853_S6_strategy2.npz,9 -> 1 -> 4 -> 3 -> 0 -> 5,9 -> 7 -> 2 -> 4 -> 3 -> 3 -> 5 -> 5 -> 5,3,6,3,33.33%,50.00%,40.00%
continuous_0854_S6_strategy2.npz,3 -> 5 -> 6 -> 8 -> 2 -> 1,3 -> 5 -> 6 -> 8 -> 2 -> 1,6,0,0,100.00%,100.00%,100.00%
continuous_0855_S6_strategy2.npz,4 -> 1 -> 0 -> 2 -> 6 -> 5 -> 8,4 -> 1 -> 2 -> 0 -> 2 -> 6 -> 5 -> 8,5,3,2,62.50%,71.43%,66.67%
continuous_0856_S6_strategy2.npz,6 -> 5 -> 0 -> 2 -> 9 -> 7 -> 1,6 -> 5 -> 2 -> 0 -> 2 -> 2 -> 7 -> 1,5,3,2,62.50%,71.43%,66.67%
continuous_0857_S6_strategy2.npz,6 -> 7 -> 2 -> 5 -> 3 -> 8 -> 1,6 -> 7 -> 2 -> 5 -> 3 -> 8 -> 1,7,0,0,100.00%,100.00%,100.00%
continuous_0858_S6_strategy2.npz,6 -> 9 -> 4 -> 3 -> 8 -> 5 -> 0,6 -> 9 -> 4 -> 3 -> 8 -> 5 -> 0,7,0,0,100.00%,100.00%,100.00%
continuous_0859_S6_strategy2.npz,7 -> 4 -> 2 -> 1 -> 6 -> 9 -> 0,7 -> 4 -> 2 -> 7 -> 1 -> 1 -> 6 -> 9 -> 9 -> 0,7,3,0,70.00%,100.00%,82.35%
continuous_0860_S6_strategy2.npz,6 -> 7 -> 1 -> 9 -> 8,6 -> 5 -> 1 -> 1 -> 9 -> 9 -> 8,3,4,2,42.86%,60.00%,50.00%
continuous_0861_S6_strategy2.npz,0 -> 8 -> 5 -> 6 -> 7,0 -> 8 -> 5 -> 6 -> 7,5,0,0,100.00%,100.00%,100.00%
continuous_0862_S6_strategy2.npz,7 -> 8 -> 4 -> 0 -> 6,7 -> 8 -> 4 -> 4 -> 0 -> 0 -> 6,5,2,0,71.43%,100.00%,83.33%
continuous_0863_S6_strategy2.npz,4 -> 3 -> 0 -> 9 -> 7 -> 2,4 -> 3 -> 3 -> 3 -> 1 -> 0 -> 9 -> 7 -> 6 -> 2,6,4,0,60.00%,100.00%,75.00%
continuous_0864_S6_strategy2.npz,4 -> 9 -> 6 -> 8 -> 1 -> 5 -> 7,4 -> 9 -> 6 -> 6 -> 1 -> 5 -> 5 -> 7,6,2,1,75.00%,85.71%,80.00%
continuous_0865_S6_strategy2.npz,9 -> 4 -> 6 -> 2 -> 3,9 -> 4 -> 6 -> 1 -> 2 -> 3,3,3,2,50.00%,60.00%,54.55%
continuous_0866_S6_strategy2.npz,1 -> 3 -> 9 -> 2 -> 4 -> 6 -> 5,1 -> 3 -> 3 -> 9 -> 2 -> 4 -> 6 -> 5,7,1,0,87.50%,100.00%,93.33%
continuous_0867_S6_strategy2.npz,1 -> 6 -> 0 -> 2 -> 5 -> 3 -> 8,1 -> 6 -> 0 -> 9 -> 2 -> 5 -> 3 -> 7 -> 8,6,3,1,66.67%,85.71%,75.00%
continuous_0868_S6_strategy2.npz,4 -> 9 -> 7 -> 1 -> 6 -> 0,4 -> 7 -> 9 -> 7 -> 7 -> 1 -> 6 -> 0,5,3,1,62.50%,83.33%,71.43%
continuous_0869_S6_strategy2.npz,9 -> 5 -> 2 -> 6 -> 1,9 -> 5 -> 5 -> 2 -> 6 -> 1,4,2,1,66.67%,80.00%,72.73%
continuous_0870_S6_strategy2.npz,6 -> 7 -> 0 -> 9 -> 3,6 -> 7 -> 0 -> 1 -> 9 -> 3 -> 3,4,3,1,57.14%,80.00%,66.67%
continuous_0871_S6_strategy2.npz,5 -> 4 -> 7 -> 8 -> 2,5 -> 4 -> 7 -> 8 -> 6 -> 2,4,2,1,66.67%,80.00%,72.73%
continuous_0872_S6_strategy2.npz,5 -> 6 -> 2 -> 9 -> 4 -> 7,5 -> 6 -> 2 -> 9 -> 8 -> 4 -> 7,6,1,0,85.71%,100.00%,92.31%
continuous_0873_S6_strategy2.npz,6 -> 8 -> 0 -> 2 -> 1 -> 5,6 -> 8 -> 1 -> 0 -> 2 -> 1 -> 5,6,1,0,85.71%,100.00%,92.31%
continuous_0874_S6_strategy2.npz,6 -> 3 -> 5 -> 1 -> 2 -> 7 -> 9,6 -> 3 -> 5 -> 1 -> 1 -> 2 -> 7 -> 7 -> 9,6,3,1,66.67%,85.71%,75.00%
continuous_0875_S6_strategy2.npz,4 -> 7 -> 6 -> 2 -> 1 -> 0,4 -> 7 -> 6 -> 2 -> 1 -> 0,6,0,0,100.00%,100.00%,100.00%
continuous_0876_S6_strategy2.npz,1 -> 0 -> 2 -> 5 -> 9,1 -> 1 -> 2 -> 0 -> 2 -> 5 -> 9,3,4,2,42.86%,60.00%,50.00%
continuous_0877_S6_strategy2.npz,0 -> 5 -> 7 -> 2 -> 4 -> 8 -> 3,0 -> 5 -> 7 -> 2 -> 4 -> 6 -> 8 -> 3 -> 3,5,4,2,55.56%,71.43%,62.50%
continuous_0878_S6_strategy2.npz,4 -> 5 -> 6 -> 0 -> 8 -> 1 -> 7,4 -> 5 -> 6 -> 0 -> 8 -> 1 -> 7,6,1,1,85.71%,85.71%,85.71%
continuous_0879_S6_strategy2.npz,7 -> 3 -> 2 -> 5 -> 8 -> 0,7 -> 3 -> 3 -> 2 -> 5 -> 8 -> 0,6,1,0,85.71%,100.00%,92.31%
continuous_0880_S6_strategy2.npz,5 -> 9 -> 6 -> 2 -> 3 -> 8 -> 1,5 -> 9 -> 6 -> 2 -> 3 -> 6 -> 8 -> 1,7,1,0,87.50%,100.00%,93.33%
continuous_0881_S6_strategy2.npz,2 -> 9 -> 0 -> 7 -> 4 -> 3 -> 8,9 -> 1 -> 0 -> 7 -> 4 -> 3 -> 8,6,1,1,85.71%,85.71%,85.71%
continuous_0882_S6_strategy2.npz,3 -> 2 -> 5 -> 7 -> 0,3 -> 2 -> 5 -> 7 -> 8 -> 0,3,3,2,50.00%,60.00%,54.55%
continuous_0883_S6_strategy2.npz,2 -> 8 -> 0 -> 1 -> 3,2 -> 8 -> 0 -> 2 -> 1 -> 3 -> 3,4,3,1,57.14%,80.00%,66.67%
continuous_0884_S6_strategy2.npz,7 -> 8 -> 5 -> 6 -> 2,7 -> 8 -> 5 -> 6 -> 0 -> 2,5,1,0,83.33%,100.00%,90.91%
continuous_0885_S6_strategy2.npz,2 -> 8 -> 9 -> 7 -> 1,2 -> 8 -> 9 -> 7 -> 1,5,0,0,100.00%,100.00%,100.00%
continuous_0886_S6_strategy2.npz,4 -> 9 -> 3 -> 0 -> 1,4 -> 9 -> 3 -> 2 -> 1 -> 0 -> 1,4,3,1,57.14%,80.00%,66.67%
continuous_0887_S6_strategy2.npz,3 -> 0 -> 9 -> 4 -> 7 -> 5 -> 8,3 -> 0 -> 9 -> 4 -> 9 -> 7 -> 5 -> 8,7,1,0,87.50%,100.00%,93.33%
continuous_0888_S6_strategy2.npz,9 -> 8 -> 6 -> 1 -> 0,9 -> 8 -> 6 -> 2 -> 1 -> 8 -> 0,3,4,2,42.86%,60.00%,50.00%
continuous_0889_S6_strategy2.npz,3 -> 5 -> 6 -> 8 -> 0,3 -> 5 -> 5 -> 4 -> 6 -> 6 -> 6 -> 0,3,5,2,37.50%,60.00%,46.15%
continuous_0890_S6_strategy2.npz,0 -> 7 -> 3 -> 1 -> 2 -> 8,0 -> 7 -> 3 -> 6 -> 1 -> 2 -> 8,5,2,1,71.43%,83.33%,76.92%
continuous_0891_S6_strategy2.npz,2 -> 4 -> 6 -> 5 -> 9 -> 8 -> 1,2 -> 4 -> 6 -> 5 -> 9 -> 7 -> 8 -> 1,6,2,1,75.00%,85.71%,80.00%
continuous_0892_S6_strategy2.npz,6 -> 0 -> 3 -> 9 -> 8,6 -> 0 -> 3 -> 9 -> 8,5,0,0,100.00%,100.00%,100.00%
continuous_0893_S6_strategy2.npz,8 -> 6 -> 9 -> 7 -> 5 -> 3 -> 0,8 -> 7 -> 6 -> 9 -> 7 -> 0 -> 5 -> 5 -> 3 -> 2 -> 0,4,7,3,36.36%,57.14%,44.44%
continuous_0894_S6_strategy2.npz,2 -> 6 -> 3 -> 0 -> 1 -> 5,2 -> 6 -> 3 -> 7 -> 0 -> 4 -> 1 -> 5,5,3,1,62.50%,83.33%,71.43%
continuous_0895_S6_strategy2.npz,4 -> 9 -> 0 -> 7 -> 8,4 -> 9 -> 9 -> 7 -> 3 -> 0 -> 6 -> 5 -> 8,4,5,1,44.44%,80.00%,57.14%
continuous_0896_S6_strategy2.npz,5 -> 1 -> 0 -> 4 -> 9 -> 6,5 -> 5 -> 1 -> 0 -> 4 -> 9 -> 6,6,1,0,85.71%,100.00%,92.31%
continuous_0897_S6_strategy2.npz,8 -> 9 -> 2 -> 6 -> 5 -> 1 -> 7,8 -> 9 -> 2 -> 6 -> 5 -> 1 -> 7,7,0,0,100.00%,100.00%,100.00%
continuous_0898_S6_strategy2.npz,5 -> 3 -> 8 -> 7 -> 9,5 -> 5 -> 3 -> 8 -> 8 -> 7 -> 9,5,2,0,71.43%,100.00%,83.33%
continuous_0899_S6_strategy2.npz,7 -> 3 -> 5 -> 2 -> 1 -> 0,7 -> 3 -> 5 -> 2 -> 7 -> 1 -> 0,6,1,0,85.71%,100.00%,92.31%
continuous_0900_S6_strategy2.npz,6 -> 1 -> 0 -> 7 -> 5 -> 3,6 -> 1 -> 1 -> 6 -> 0 -> 7 -> 5 -> 5 -> 3,5,4,1,55.56%,83.33%,66.67%
continuous_0901_S6_strategy2.npz,0 -> 4 -> 3 -> 2 -> 7 -> 1 -> 8,0 -> 4 -> 3 -> 3 -> 6 -> 2 -> 7 -> 1 -> 8,7,2,0,77.78%,100.00%,87.50%
continuous_0902_S6_strategy2.npz,3 -> 2 -> 9 -> 4 -> 1 -> 6 -> 8,3 -> 3 -> 2 -> 6 -> 9 -> 5 -> 4 -> 1 -> 6 -> 2 -> 8,7,4,0,63.64%,100.00%,77.78%
continuous_0903_S6_strategy2.npz,2 -> 4 -> 6 -> 9 -> 8 -> 7 -> 1,2 -> 1 -> 4 -> 6 -> 9 -> 8 -> 7 -> 1,7,1,0,87.50%,100.00%,93.33%
continuous_0904_S6_strategy2.npz,1 -> 0 -> 4 -> 8 -> 2 -> 9,1 -> 0 -> 4 -> 9 -> 8 -> 2 -> 1 -> 9,6,2,0,75.00%,100.00%,85.71%
continuous_0905_S6_strategy2.npz,9 -> 5 -> 0 -> 8 -> 7,9 -> 5 -> 0 -> 9 -> 8 -> 7,5,1,0,83.33%,100.00%,90.91%
continuous_0906_S6_strategy2.npz,0 -> 7 -> 9 -> 6 -> 4 -> 5,0 -> 4 -> 7 -> 9 -> 6 -> 4 -> 0 -> 5,6,2,0,75.00%,100.00%,85.71%
continuous_0907_S6_strategy2.npz,6 -> 8 -> 5 -> 1 -> 2,6 -> 8 -> 5 -> 1 -> 2,4,1,1,80.00%,80.00%,80.00%
continuous_0908_S6_strategy2.npz,8 -> 3 -> 4 -> 6 -> 1 -> 7,8 -> 8 -> 3 -> 4 -> 0 -> 6 -> 6 -> 7,5,3,1,62.50%,83.33%,71.43%
continuous_0909_S6_strategy2.npz,6 -> 7 -> 9 -> 1 -> 2,6 -> 7 -> 9 -> 1 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0910_S6_strategy2.npz,9 -> 3 -> 6 -> 1 -> 5 -> 0 -> 4,9 -> 9 -> 6 -> 1 -> 5 -> 2 -> 0 -> 4,6,2,1,75.00%,85.71%,80.00%
continuous_0911_S6_strategy2.npz,1 -> 2 -> 4 -> 0 -> 6 -> 9 -> 5,1 -> 2 -> 4 -> 2 -> 0 -> 6 -> 9,6,1,1,85.71%,85.71%,85.71%
continuous_0912_S6_strategy2.npz,1 -> 4 -> 8 -> 3 -> 5,1 -> 4 -> 8 -> 3 -> 5,5,0,0,100.00%,100.00%,100.00%
continuous_0913_S6_strategy2.npz,8 -> 5 -> 4 -> 7 -> 3 -> 1 -> 9,8 -> 5 -> 7 -> 4 -> 7 -> 3 -> 3 -> 1 -> 9,7,2,0,77.78%,100.00%,87.50%
continuous_0914_S6_strategy2.npz,8 -> 4 -> 5 -> 7 -> 0,8 -> 4 -> 5 -> 7 -> 0,5,0,0,100.00%,100.00%,100.00%
continuous_0915_S6_strategy2.npz,4 -> 6 -> 0 -> 5 -> 7 -> 8 -> 1,4 -> 6 -> 0 -> 5 -> 7 -> 8 -> 1,4,3,3,57.14%,57.14%,57.14%
continuous_0916_S6_strategy2.npz,8 -> 7 -> 0 -> 6 -> 1,8 -> 7 -> 0 -> 6 -> 1,5,0,0,100.00%,100.00%,100.00%
continuous_0917_S6_strategy2.npz,1 -> 2 -> 0 -> 5 -> 9,1 -> 2 -> 0 -> 5 -> 5 -> 7 -> 9,5,2,0,71.43%,100.00%,83.33%
continuous_0918_S6_strategy2.npz,8 -> 2 -> 9 -> 1 -> 4 -> 5 -> 6,8 -> 6 -> 2 -> 9 -> 1 -> 1 -> 4 -> 0 -> 5 -> 5 -> 6,6,5,1,54.55%,85.71%,66.67%
continuous_0919_S6_strategy2.npz,1 -> 9 -> 5 -> 6 -> 0 -> 2,1 -> 9 -> 5 -> 5 -> 6 -> 6 -> 0 -> 2 -> 2,6,3,0,66.67%,100.00%,80.00%
continuous_0920_S6_strategy2.npz,0 -> 9 -> 1 -> 6 -> 4,0 -> 0 -> 9 -> 7 -> 1 -> 6 -> 4,5,2,0,71.43%,100.00%,83.33%
continuous_0921_S6_strategy2.npz,3 -> 5 -> 8 -> 7 -> 6 -> 9,3 -> 5 -> 8 -> 7 -> 2 -> 6 -> 9,6,1,0,85.71%,100.00%,92.31%
continuous_0922_S6_strategy2.npz,7 -> 6 -> 4 -> 8 -> 3 -> 9,7 -> 5 -> 6 -> 4 -> 8 -> 3 -> 3 -> 3 -> 9,6,3,0,66.67%,100.00%,80.00%
continuous_0923_S6_strategy2.npz,0 -> 1 -> 5 -> 3 -> 2 -> 8 -> 6,0 -> 1 -> 5 -> 3 -> 2 -> 8 -> 5 -> 6,7,1,0,87.50%,100.00%,93.33%
continuous_0924_S6_strategy2.npz,9 -> 0 -> 1 -> 2 -> 5,9 -> 0 -> 1 -> 2 -> 5,5,0,0,100.00%,100.00%,100.00%
continuous_0925_S6_strategy2.npz,0 -> 1 -> 5 -> 9 -> 3,0 -> 1 -> 5 -> 9 -> 3,5,0,0,100.00%,100.00%,100.00%
continuous_0926_S6_strategy2.npz,0 -> 4 -> 9 -> 6 -> 5 -> 7 -> 8,0 -> 4 -> 9 -> 6 -> 5 -> 9 -> 7 -> 8,7,1,0,87.50%,100.00%,93.33%
continuous_0927_S6_strategy2.npz,9 -> 4 -> 1 -> 3 -> 0,9 -> 4 -> 2 -> 3 -> 3 -> 0,4,2,1,66.67%,80.00%,72.73%
continuous_0928_S6_strategy2.npz,8 -> 3 -> 6 -> 4 -> 2 -> 9 -> 5,8 -> 3 -> 6 -> 4 -> 2 -> 9 -> 5,7,0,0,100.00%,100.00%,100.00%
continuous_0929_S6_strategy2.npz,0 -> 2 -> 8 -> 3 -> 9,0 -> 2 -> 8 -> 3 -> 6,2,3,3,40.00%,40.00%,40.00%
continuous_0930_S6_strategy2.npz,3 -> 8 -> 2 -> 0 -> 4 -> 7 -> 1,3 -> 8 -> 9 -> 2 -> 2 -> 0 -> 4 -> 7 -> 1 -> 1,6,4,1,60.00%,85.71%,70.59%
continuous_0931_S6_strategy2.npz,6 -> 1 -> 2 -> 5 -> 9,6 -> 5 -> 1 -> 2 -> 9 -> 9,4,2,1,66.67%,80.00%,72.73%
continuous_0932_S6_strategy2.npz,1 -> 0 -> 7 -> 3 -> 2 -> 5,1 -> 0 -> 7 -> 7 -> 3 -> 2 -> 2 -> 5,6,2,0,75.00%,100.00%,85.71%
continuous_0933_S6_strategy2.npz,3 -> 2 -> 4 -> 8 -> 1 -> 0 -> 5,3 -> 2 -> 4 -> 4 -> 5 -> 8 -> 1 -> 0 -> 6 -> 5,7,3,0,70.00%,100.00%,82.35%
continuous_0934_S6_strategy2.npz,9 -> 4 -> 0 -> 5 -> 3 -> 2 -> 8,9 -> 4 -> 2 -> 0 -> 5 -> 5 -> 3 -> 3 -> 1 -> 2 -> 9 -> 0 -> 8,2,11,5,15.38%,28.57%,20.00%
continuous_0935_S6_strategy2.npz,5 -> 7 -> 0 -> 1 -> 3 -> 4,5 -> 7 -> 8 -> 0 -> 1 -> 3 -> 4,5,2,1,71.43%,83.33%,76.92%
continuous_0936_S6_strategy2.npz,8 -> 6 -> 1 -> 0 -> 4 -> 7,8 -> 8 -> 6 -> 9 -> 1 -> 0 -> 4 -> 8 -> 7,6,3,0,66.67%,100.00%,80.00%
continuous_0937_S6_strategy2.npz,0 -> 2 -> 7 -> 5 -> 9 -> 6,0 -> 4 -> 2 -> 7 -> 6 -> 5 -> 9 -> 6,6,2,0,75.00%,100.00%,85.71%
continuous_0938_S6_strategy2.npz,9 -> 8 -> 4 -> 2 -> 3 -> 1 -> 5,9 -> 8 -> 4 -> 2 -> 3 -> 1 -> 5,7,0,0,100.00%,100.00%,100.00%
continuous_0939_S6_strategy2.npz,1 -> 2 -> 5 -> 3 -> 4,1 -> 9 -> 2 -> 5 -> 3 -> 3 -> 6 -> 4,5,3,0,62.50%,100.00%,76.92%
continuous_0940_S6_strategy2.npz,3 -> 0 -> 8 -> 2 -> 7 -> 1,3 -> 0 -> 8 -> 2 -> 7 -> 1,6,0,0,100.00%,100.00%,100.00%
continuous_0941_S6_strategy2.npz,3 -> 7 -> 5 -> 9 -> 2 -> 1 -> 0,3 -> 7 -> 5 -> 9 -> 7 -> 2 -> 1 -> 0,7,1,0,87.50%,100.00%,93.33%
continuous_0942_S6_strategy2.npz,5 -> 6 -> 8 -> 3 -> 4,5 -> 6 -> 8 -> 3 -> 4,5,0,0,100.00%,100.00%,100.00%
continuous_0943_S6_strategy2.npz,2 -> 0 -> 7 -> 6 -> 1 -> 5,2 -> 0 -> 1 -> 7 -> 4 -> 6 -> 1 -> 0 -> 5,4,5,2,44.44%,66.67%,53.33%
continuous_0944_S6_strategy2.npz,6 -> 4 -> 8 -> 1 -> 9,6 -> 4 -> 8 -> 1 -> 1 -> 9,4,2,1,66.67%,80.00%,72.73%
continuous_0945_S6_strategy2.npz,5 -> 7 -> 4 -> 8 -> 1 -> 3,5 -> 7 -> 4 -> 2 -> 8 -> 1 -> 3,4,3,2,57.14%,66.67%,61.54%
