Transformer,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_0963_S6_strategy2.npz,16804–21050,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0964_S6_strategy2.npz,0–4698,GREETING,GREETING,TP
continuous_0964_S6_strategy2.npz,4698–8911,CALENDAR,CALENDAR,TP
continuous_0964_S6_strategy2.npz,8911–13157,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0964_S6_strategy2.npz,13157–17779,SURVIVAL,SURVIVAL,TP
continuous_0964_S6_strategy2.npz,17779–22293,NUMBER,—,FN
continuous_0964_S6_strategy2.npz,20133–23000,—,NUMBER,FP
continuous_0964_S6_strategy2.npz,22293–26572,DAYS,DAYS,TP
continuous_0965_S6_strategy2.npz,0–4199,FOOD,FOOD,TP
continuous_0965_S6_strategy2.npz,2666–5333,—,RELATIONSHIPS,FP
continuous_0965_S6_strategy2.npz,4199–8261,RELATIONSHIPS,—,FN
continuous_0965_S6_strategy2.npz,5333–8033,—,RELATIONSHIPS,FP
continuous_0965_S6_strategy2.npz,8033–10700,—,SURVIVAL,FP
continuous_0965_S6_strategy2.npz,8261–13062,SURVIVAL,—,FN
continuous_0965_S6_strategy2.npz,10700–13366,—,SURVIVAL,FP
continuous_0965_S6_strategy2.npz,13062–17461,GREETING,GREETING,TP
continuous_0965_S6_strategy2.npz,16066–18733,—,GREETING,FP
continuous_0965_S6_strategy2.npz,17461–21706,FAMILY,FAMILY,TP
continuous_0966_S6_strategy2.npz,0–4213,FAMILY,FAMILY,TP
continuous_0966_S6_strategy2.npz,4213–8459,CALENDAR,CALENDAR,TP
continuous_0966_S6_strategy2.npz,7400–9900,—,CALENDAR,FP
continuous_0966_S6_strategy2.npz,8459–12705,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0966_S6_strategy2.npz,12705–17184,NUMBER,NUMBER,TP
continuous_0966_S6_strategy2.npz,17184–21663,SURVIVAL,SURVIVAL,TP
continuous_0966_S6_strategy2.npz,17300–19800,—,DRINK,FP
continuous_0966_S6_strategy2.npz,21663–25942,COLOR,COLOR,TP
continuous_0966_S6_strategy2.npz,22266–24733,—,DAYS,FP
continuous_0966_S6_strategy2.npz,25942–30175,GREETING,GREETING,TP
continuous_0967_S6_strategy2.npz,0–4726,GREETING,GREETING,TP
continuous_0967_S6_strategy2.npz,4726–8892,NUMBER,NUMBER,TP
continuous_0967_S6_strategy2.npz,8892–13138,DAYS,DAYS,TP
continuous_0967_S6_strategy2.npz,13138–17384,FAMILY,FAMILY,TP
continuous_0967_S6_strategy2.npz,17384–21597,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0967_S6_strategy2.npz,21597–25876,COLOR,SURVIVAL,TP
continuous_0967_S6_strategy2.npz,25876–30641,SURVIVAL,SURVIVAL,TP
continuous_0968_S6_strategy2.npz,0–4232,FOOD,FOOD,TP
continuous_0968_S6_strategy2.npz,4232–8264,GREETING,GREETING,TP
continuous_0968_S6_strategy2.npz,8264–12477,DAYS,DAYS,TP
continuous_0968_S6_strategy2.npz,12166–15200,—,SURVIVAL,FP
continuous_0968_S6_strategy2.npz,12477–17135,SURVIVAL,SURVIVAL,TP
continuous_0968_S6_strategy2.npz,17135–21864,NUMBER,NUMBER,TP
continuous_0969_S6_strategy2.npz,0–4065,FOOD,FOOD,TP
continuous_0969_S6_strategy2.npz,4065–8311,CALENDAR,CALENDAR,TP
continuous_0969_S6_strategy2.npz,7633–10200,—,NUMBER,FP
continuous_0969_S6_strategy2.npz,8311–12577,GREETING,GREETING,TP
continuous_0969_S6_strategy2.npz,12577–16823,COLOR,COLOR,TP
continuous_0969_S6_strategy2.npz,16823–21481,SURVIVAL,SURVIVAL,TP
continuous_0969_S6_strategy2.npz,20400–22933,—,SURVIVAL,FP
continuous_0969_S6_strategy2.npz,21481–25727,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0970_S6_strategy2.npz,0–4586,NUMBER,NUMBER,TP
continuous_0970_S6_strategy2.npz,4586–9817,GREETING,GREETING,TP
continuous_0970_S6_strategy2.npz,7666–10200,—,SURVIVAL,FP
continuous_0970_S6_strategy2.npz,9817–13471,SURVIVAL,SURVIVAL,TP
continuous_0970_S6_strategy2.npz,13471–17717,FAMILY,FAMILY,TP
continuous_0970_S6_strategy2.npz,17717–21749,FOOD,FOOD,TP
continuous_0970_S6_strategy2.npz,17866–20433,—,FOOD,FP
continuous_0970_S6_strategy2.npz,21749–26028,COLOR,COLOR,TP
continuous_0971_S6_strategy2.npz,0–4246,DAYS,DAYS,TP
continuous_0971_S6_strategy2.npz,2566–5166,—,DAYS,FP
continuous_0971_S6_strategy2.npz,4246–8796,SURVIVAL,SURVIVAL,TP
continuous_0971_S6_strategy2.npz,7766–10366,—,SURVIVAL,FP
continuous_0971_S6_strategy2.npz,8796–13660,GREETING,GREETING,TP
continuous_0971_S6_strategy2.npz,12966–15566,—,NUMBER,FP
continuous_0971_S6_strategy2.npz,13660–18139,NUMBER,—,FN
continuous_0971_S6_strategy2.npz,15566–18166,—,COLOR,FP
continuous_0971_S6_strategy2.npz,18139–22338,FOOD,FOOD,TP
continuous_0971_S6_strategy2.npz,22338–26537,COLOR,COLOR,TP
continuous_0972_S6_strategy2.npz,0–4213,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0972_S6_strategy2.npz,2466–4933,—,DAYS,FP
continuous_0972_S6_strategy2.npz,4213–8478,GREETING,GREETING,TP
continuous_0972_S6_strategy2.npz,8478–13028,SURVIVAL,SURVIVAL,TP
continuous_0972_S6_strategy2.npz,13028–17241,DRINK,DRINK,TP
continuous_0972_S6_strategy2.npz,17241–21273,NUMBER,NUMBER,TP
continuous_0972_S6_strategy2.npz,19733–22200,—,CALENDAR,FP
continuous_0972_S6_strategy2.npz,21273–25519,CALENDAR,—,FN
continuous_0972_S6_strategy2.npz,22200–24666,—,CALENDAR,FP
continuous_0972_S6_strategy2.npz,24666–27133,—,FOOD,FP
continuous_0972_S6_strategy2.npz,25519–29798,FOOD,FOOD,TP
continuous_0973_S6_strategy2.npz,0–4246,DAYS,DAYS,TP
continuous_0973_S6_strategy2.npz,2833–5700,—,COLOR,FP
continuous_0973_S6_strategy2.npz,4246–8525,COLOR,COLOR,TP
continuous_0973_S6_strategy2.npz,8525–13111,NUMBER,NUMBER,TP
continuous_0973_S6_strategy2.npz,13111–17442,GREETING,GREETING,TP
continuous_0973_S6_strategy2.npz,17133–19966,—,CALENDAR,FP
continuous_0973_S6_strategy2.npz,17442–21721,CALENDAR,CALENDAR,TP
continuous_0973_S6_strategy2.npz,21721–25967,DRINK,DRINK,TP
continuous_0974_S6_strategy2.npz,0–4622,SURVIVAL,SURVIVAL,TP
continuous_0974_S6_strategy2.npz,4622–8516,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0974_S6_strategy2.npz,8516–12762,FOOD,FOOD,TP
continuous_0974_S6_strategy2.npz,12762–16828,NUMBER,NUMBER,TP
continuous_0974_S6_strategy2.npz,16828–21074,CALENDAR,CALENDAR,TP
continuous_0974_S6_strategy2.npz,21074–25287,FAMILY,FAMILY,TP
continuous_0975_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_0975_S6_strategy2.npz,4246–8492,CALENDAR,CALENDAR,TP
continuous_0975_S6_strategy2.npz,8492–12738,COLOR,COLOR,TP
continuous_0975_S6_strategy2.npz,12738–16984,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0975_S6_strategy2.npz,16984–21230,FOOD,FOOD,TP
continuous_0976_S6_strategy2.npz,0–4443,NUMBER,NUMBER,TP
continuous_0976_S6_strategy2.npz,4443–8656,FAMILY,FAMILY,TP
continuous_0976_S6_strategy2.npz,7266–9700,—,FAMILY,FP
continuous_0976_S6_strategy2.npz,8656–12789,GREETING,GREETING,TP
continuous_0976_S6_strategy2.npz,12789–16918,CALENDAR,CALENDAR,TP
continuous_0976_S6_strategy2.npz,16918–21080,RELATIONSHIPS,—,FN
continuous_0976_S6_strategy2.npz,19433–21866,—,RELATIONSHIPS,FP
continuous_0976_S6_strategy2.npz,21080–25145,DRINK,DRINK,TP
continuous_0976_S6_strategy2.npz,24300–26733,—,COLOR,FP
continuous_0976_S6_strategy2.npz,25145–29391,DAYS,DAYS,TP
continuous_0977_S6_strategy2.npz,0–4100,GREETING,GREETING,TP
continuous_0977_S6_strategy2.npz,4100–8346,COLOR,COLOR,TP
continuous_0977_S6_strategy2.npz,5700–8533,—,DRINK,FP
continuous_0977_S6_strategy2.npz,8346–12592,DRINK,—,FN
continuous_0977_S6_strategy2.npz,8533–11400,—,CALENDAR,FP
continuous_0977_S6_strategy2.npz,11400–14233,—,CALENDAR,FP
continuous_0977_S6_strategy2.npz,12592–17299,CALENDAR,—,FN
continuous_0977_S6_strategy2.npz,14233–17100,—,CALENDAR,FP
continuous_0977_S6_strategy2.npz,17299–21545,FAMILY,FAMILY,TP
continuous_0977_S6_strategy2.npz,21545–25577,FOOD,FOOD,TP
continuous_0978_S6_strategy2.npz,0–4213,DRINK,DRINK,TP
continuous_0978_S6_strategy2.npz,4213–8309,CALENDAR,CALENDAR,TP
continuous_0978_S6_strategy2.npz,7033–10533,—,CALENDAR,FP
continuous_0978_S6_strategy2.npz,8309–12823,NUMBER,—,FN
continuous_0978_S6_strategy2.npz,10533–14066,—,NUMBER,FP
continuous_0978_S6_strategy2.npz,12823–17337,SURVIVAL,SURVIVAL,TP
continuous_0978_S6_strategy2.npz,17337–21616,FAMILY,FAMILY,TP
continuous_0979_S6_strategy2.npz,0–4132,FAMILY,FAMILY,TP
continuous_0979_S6_strategy2.npz,2966–5966,—,FAMILY,FP
continuous_0979_S6_strategy2.npz,4132–8646,NUMBER,NUMBER,TP
continuous_0979_S6_strategy2.npz,8646–13053,SURVIVAL,SURVIVAL,TP
continuous_0979_S6_strategy2.npz,11966–14966,—,CALENDAR,FP
continuous_0979_S6_strategy2.npz,13053–17299,CALENDAR,CALENDAR,TP
continuous_0979_S6_strategy2.npz,17299–21545,COLOR,COLOR,TP
continuous_0979_S6_strategy2.npz,21545–26525,GREETING,GREETING,TP
continuous_0979_S6_strategy2.npz,26525–30771,DAYS,DAYS,TP
continuous_0980_S6_strategy2.npz,0–4586,SURVIVAL,SURVIVAL,TP
continuous_0980_S6_strategy2.npz,4586–8785,DRINK,DRINK,TP
continuous_0980_S6_strategy2.npz,8785–12998,CALENDAR,CALENDAR,TP
continuous_0980_S6_strategy2.npz,12998–17130,COLOR,COLOR,TP
continuous_0980_S6_strategy2.npz,17130–21376,DAYS,DAYS,TP
continuous_0980_S6_strategy2.npz,21376–25655,FAMILY,FAMILY,TP
continuous_0980_S6_strategy2.npz,25655–30320,GREETING,NUMBER,TP
continuous_0981_S6_strategy2.npz,0–4199,GREETING,GREETING,TP
continuous_0981_S6_strategy2.npz,3000–6000,—,NUMBER,FP
continuous_0981_S6_strategy2.npz,4199–8264,NUMBER,—,FN
continuous_0981_S6_strategy2.npz,6000–9000,—,SURVIVAL,FP
continuous_0981_S6_strategy2.npz,8264–12477,DRINK,DRINK,TP
continuous_0981_S6_strategy2.npz,12000–15000,—,FAMILY,FP
continuous_0981_S6_strategy2.npz,12477–16723,CALENDAR,—,FN
continuous_0981_S6_strategy2.npz,15000–18000,—,CALENDAR,FP
continuous_0981_S6_strategy2.npz,16723–20969,COLOR,COLOR,TP
continuous_0982_S6_strategy2.npz,0–4162,CALENDAR,CALENDAR,TP
continuous_0982_S6_strategy2.npz,2266–4533,—,CALENDAR,FP
continuous_0982_S6_strategy2.npz,4162–8375,DRINK,DRINK,TP
continuous_0982_S6_strategy2.npz,6800–9066,—,RELATIONSHIPS,FP
continuous_0982_S6_strategy2.npz,8375–12336,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0982_S6_strategy2.npz,11333–13600,—,DAYS,FP
continuous_0982_S6_strategy2.npz,12336–16549,DAYS,—,FN
continuous_0982_S6_strategy2.npz,13600–15900,—,FAMILY,FP
continuous_0982_S6_strategy2.npz,15900–18166,—,FAMILY,FP
continuous_0982_S6_strategy2.npz,16549–20648,FAMILY,—,FN
continuous_0982_S6_strategy2.npz,18166–22700,—,FAMILY,FP
continuous_0982_S6_strategy2.npz,20648–25280,GREETING,GREETING,TP
continuous_0982_S6_strategy2.npz,24966–27233,—,DAYS,FP
continuous_0982_S6_strategy2.npz,25280–29479,NUMBER,NUMBER,TP
continuous_0983_S6_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_0983_S6_strategy2.npz,2833–5666,—,FAMILY,FP
continuous_0983_S6_strategy2.npz,4246–8492,DRINK,DRINK,TP
continuous_0983_S6_strategy2.npz,8492–12738,FOOD,FOOD,TP
continuous_0983_S6_strategy2.npz,11333–14166,—,RELATIONSHIPS,FP
continuous_0983_S6_strategy2.npz,12738–16984,COLOR,COLOR,TP
continuous_0983_S6_strategy2.npz,16984–21463,NUMBER,NUMBER,TP
continuous_0983_S6_strategy2.npz,21463–25695,GREETING,GREETING,TP
continuous_0984_S6_strategy2.npz,0–4586,NUMBER,NUMBER,TP
continuous_0984_S6_strategy2.npz,2533–5100,—,RELATIONSHIPS,FP
continuous_0984_S6_strategy2.npz,4586–8614,RELATIONSHIPS,—,FN
continuous_0984_S6_strategy2.npz,5100–7666,—,DAYS,FP
continuous_0984_S6_strategy2.npz,8614–12514,DRINK,DAYS,TP
continuous_0984_S6_strategy2.npz,10200–12766,—,FAMILY,FP
continuous_0984_S6_strategy2.npz,12514–16760,FAMILY,—,FN
continuous_0984_S6_strategy2.npz,12766–15333,—,FAMILY,FP
continuous_0984_S6_strategy2.npz,15333–17866,—,NUMBER,FP
continuous_0984_S6_strategy2.npz,16760–21039,DAYS,DAYS,TP
continuous_0984_S6_strategy2.npz,21039–25835,GREETING,RELATIONSHIPS,TP
continuous_0985_S6_strategy2.npz,0–4246,DAYS,DAYS,TP
continuous_0985_S6_strategy2.npz,2466–4933,—,SURVIVAL,FP
continuous_0985_S6_strategy2.npz,4246–8379,SURVIVAL,—,FN
continuous_0985_S6_strategy2.npz,4933–7400,—,RELATIONSHIPS,FP
continuous_0985_S6_strategy2.npz,7400–9866,—,RELATIONSHIPS,FP
continuous_0985_S6_strategy2.npz,8379–12625,RELATIONSHIPS,—,FN
continuous_0985_S6_strategy2.npz,9866–12333,—,RELATIONSHIPS,FP
continuous_0985_S6_strategy2.npz,12333–14800,—,NUMBER,FP
continuous_0985_S6_strategy2.npz,12625–17139,NUMBER,—,FN
continuous_0985_S6_strategy2.npz,14800–17266,—,SURVIVAL,FP
continuous_0985_S6_strategy2.npz,17139–21371,GREETING,GREETING,TP
continuous_0985_S6_strategy2.npz,21371–25617,DRINK,DRINK,TP
continuous_0985_S6_strategy2.npz,24666–27133,—,FAMILY,FP
continuous_0985_S6_strategy2.npz,25617–29830,COLOR,COLOR,TP
continuous_0986_S6_strategy2.npz,0–4586,NUMBER,NUMBER,TP
continuous_0986_S6_strategy2.npz,2866–5733,—,GREETING,FP
continuous_0986_S6_strategy2.npz,4586–8985,GREETING,—,FN
continuous_0986_S6_strategy2.npz,8985–13231,CALENDAR,CALENDAR,TP
continuous_0986_S6_strategy2.npz,11500–14366,—,COLOR,FP
continuous_0986_S6_strategy2.npz,13231–17477,COLOR,—,FN
continuous_0986_S6_strategy2.npz,14366–17266,—,FAMILY,FP
continuous_0986_S6_strategy2.npz,17477–21723,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0986_S6_strategy2.npz,21723–26380,SURVIVAL,SURVIVAL,TP
continuous_0987_S6_strategy2.npz,0–4658,SURVIVAL,SURVIVAL,TP
continuous_0987_S6_strategy2.npz,4658–8724,GREETING,GREETING,TP
continuous_0987_S6_strategy2.npz,6966–10466,—,DAYS,FP
continuous_0987_S6_strategy2.npz,8724–12853,DAYS,—,FN
continuous_0987_S6_strategy2.npz,10466–13966,—,NUMBER,FP
continuous_0987_S6_strategy2.npz,12853–17018,NUMBER,NUMBER,TP
continuous_0987_S6_strategy2.npz,17018–21231,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0988_S6_strategy2.npz,0–4279,DRINK,DRINK,TP
continuous_0988_S6_strategy2.npz,2666–5333,—,SURVIVAL,FP
continuous_0988_S6_strategy2.npz,4279–8829,NUMBER,NUMBER,TP
continuous_0988_S6_strategy2.npz,8000–10666,—,NUMBER,FP
continuous_0988_S6_strategy2.npz,8829–13379,SURVIVAL,SURVIVAL,TP
continuous_0988_S6_strategy2.npz,13333–16000,—,DAYS,FP
continuous_0988_S6_strategy2.npz,13379–17625,FOOD,—,FN
continuous_0988_S6_strategy2.npz,16000–18666,—,FOOD,FP
continuous_0988_S6_strategy2.npz,17625–21870,COLOR,COLOR,TP
continuous_0989_S6_strategy2.npz,0–4443,NUMBER,NUMBER,TP
continuous_0989_S6_strategy2.npz,4443–8642,COLOR,COLOR,TP
continuous_0989_S6_strategy2.npz,8642–13371,SURVIVAL,SURVIVAL,TP
continuous_0989_S6_strategy2.npz,13371–17584,FOOD,FOOD,TP
continuous_0989_S6_strategy2.npz,14933–17900,—,RELATIONSHIPS,FP
continuous_0989_S6_strategy2.npz,17584–21813,DAYS,DAYS,TP
continuous_0989_S6_strategy2.npz,21813–26092,FAMILY,FAMILY,TP
continuous_0989_S6_strategy2.npz,23866–26866,—,CALENDAR,FP
continuous_0989_S6_strategy2.npz,26092–30371,CALENDAR,CALENDAR,TP
continuous_0990_S6_strategy2.npz,0–4279,CALENDAR,CALENDAR,TP
continuous_0990_S6_strategy2.npz,4279–8378,FOOD,FOOD,TP
continuous_0990_S6_strategy2.npz,8378–12624,FAMILY,FAMILY,TP
continuous_0990_S6_strategy2.npz,10800–14400,—,RELATIONSHIPS,FP
continuous_0990_S6_strategy2.npz,12624–16837,RELATIONSHIPS,—,FN
continuous_0990_S6_strategy2.npz,14400–18000,—,SURVIVAL,FP
continuous_0990_S6_strategy2.npz,16837–21423,SURVIVAL,—,FN
continuous_0990_S6_strategy2.npz,18000–21600,—,GREETING,FP
continuous_0990_S6_strategy2.npz,21423–25455,DRINK,DRINK,TP
continuous_0991_S6_strategy2.npz,0–4213,COLOR,COLOR,TP
continuous_0991_S6_strategy2.npz,4213–8459,FOOD,FOOD,TP
continuous_0991_S6_strategy2.npz,8459–12724,GREETING,GREETING,TP
continuous_0991_S6_strategy2.npz,12724–16970,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0991_S6_strategy2.npz,16970–21216,CALENDAR,CALENDAR,TP
continuous_0992_S6_strategy2.npz,0–4371,NUMBER,NUMBER,TP
continuous_0992_S6_strategy2.npz,4371–8617,DRINK,DRINK,TP
continuous_0992_S6_strategy2.npz,8617–12863,FAMILY,FAMILY,TP
continuous_0992_S6_strategy2.npz,9000–12000,—,GREETING,FP
continuous_0992_S6_strategy2.npz,12863–16995,FOOD,—,FN
continuous_0992_S6_strategy2.npz,15000–18000,—,FOOD,FP
continuous_0992_S6_strategy2.npz,16995–21241,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0993_S6_strategy2.npz,0–4246,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0993_S6_strategy2.npz,4246–8459,CALENDAR,CALENDAR,TP
continuous_0993_S6_strategy2.npz,8459–12658,DRINK,RELATIONSHIPS,TP
continuous_0993_S6_strategy2.npz,12658–16904,FAMILY,FAMILY,TP
continuous_0993_S6_strategy2.npz,16904–20932,DAYS,DAYS,TP
continuous_0994_S6_strategy2.npz,0–4658,NUMBER,NUMBER,TP
continuous_0994_S6_strategy2.npz,3033–6100,—,RELATIONSHIPS,FP
continuous_0994_S6_strategy2.npz,4658–8904,RELATIONSHIPS,—,FN
continuous_0994_S6_strategy2.npz,6100–9166,—,DAYS,FP
continuous_0994_S6_strategy2.npz,8904–13150,FAMILY,—,FN
continuous_0994_S6_strategy2.npz,9166–12233,—,COLOR,FP
continuous_0994_S6_strategy2.npz,13150–17396,DAYS,DAYS,TP
continuous_0994_S6_strategy2.npz,17396–21642,COLOR,COLOR,TP
continuous_0995_S6_strategy2.npz,0–4278,FOOD,FOOD,TP
continuous_0995_S6_strategy2.npz,3066–6133,—,DRINK,FP
continuous_0995_S6_strategy2.npz,4278–8557,DRINK,—,FN
continuous_0995_S6_strategy2.npz,6133–9200,—,CALENDAR,FP
continuous_0995_S6_strategy2.npz,8557–12836,CALENDAR,—,FN
continuous_0995_S6_strategy2.npz,9200–12300,—,RELATIONSHIPS,FP
continuous_0995_S6_strategy2.npz,12836–17386,SURVIVAL,SURVIVAL,TP
continuous_0995_S6_strategy2.npz,17386–21751,GREETING,GREETING,TP
continuous_0996_S6_strategy2.npz,0–3860,DAYS,DAYS,TP
continuous_0996_S6_strategy2.npz,3860–8073,COLOR,COLOR,TP
continuous_0996_S6_strategy2.npz,6300–9433,—,FOOD,FP
continuous_0996_S6_strategy2.npz,8073–12319,FOOD,—,FN
continuous_0996_S6_strategy2.npz,12319–16565,CALENDAR,CALENDAR,TP
continuous_0996_S6_strategy2.npz,16565–21151,NUMBER,NUMBER,TP
continuous_0996_S6_strategy2.npz,21151–25701,SURVIVAL,SURVIVAL,TP
continuous_0997_S6_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_0997_S6_strategy2.npz,3100–6233,—,SURVIVAL,FP
continuous_0997_S6_strategy2.npz,4246–8492,DAYS,DAYS,TP
continuous_0997_S6_strategy2.npz,8492–12738,COLOR,—,FN
continuous_0997_S6_strategy2.npz,12466–15600,—,COLOR,FP
continuous_0997_S6_strategy2.npz,12738–16984,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0997_S6_strategy2.npz,16984–21783,GREETING,GREETING,TP
continuous_0998_S6_strategy2.npz,0–4622,NUMBER,NUMBER,TP
continuous_0998_S6_strategy2.npz,4622–8868,DAYS,DAYS,TP
continuous_0998_S6_strategy2.npz,8868–13114,RELATIONSHIPS,—,FN
continuous_0998_S6_strategy2.npz,9166–12200,—,SURVIVAL,FP
continuous_0998_S6_strategy2.npz,12200–15266,—,RELATIONSHIPS,FP
continuous_0998_S6_strategy2.npz,13114–17360,DRINK,DRINK,TP
continuous_0998_S6_strategy2.npz,17360–21606,COLOR,GREETING,TP
continuous_0999_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_0999_S6_strategy2.npz,2733–5466,—,GREETING,FP
continuous_0999_S6_strategy2.npz,4246–8878,GREETING,—,FN
continuous_0999_S6_strategy2.npz,5466–8200,—,FAMILY,FP
continuous_0999_S6_strategy2.npz,8878–13428,NUMBER,NUMBER,TP
continuous_0999_S6_strategy2.npz,13428–17674,FAMILY,FAMILY,TP
continuous_0999_S6_strategy2.npz,16433–19166,—,FAMILY,FP
continuous_0999_S6_strategy2.npz,17674–21937,RELATIONSHIPS,FAMILY,TP
continuous_0999_S6_strategy2.npz,21937–26183,CALENDAR,CALENDAR,TP
continuous_0999_S6_strategy2.npz,26183–30662,SURVIVAL,SURVIVAL,TP
continuous_1000_S6_strategy2.npz,0–4246,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1000_S6_strategy2.npz,4246–8868,SURVIVAL,SURVIVAL,TP
continuous_1000_S6_strategy2.npz,8868–13767,GREETING,GREETING,TP
continuous_1000_S6_strategy2.npz,13767–18013,FOOD,—,FN
continuous_1000_S6_strategy2.npz,15333–17900,—,FAMILY,FP
continuous_1000_S6_strategy2.npz,17900–20466,—,FOOD,FP
continuous_1000_S6_strategy2.npz,18013–22742,NUMBER,—,FN
continuous_1000_S6_strategy2.npz,20466–23000,—,FAMILY,FP
continuous_1000_S6_strategy2.npz,22742–26988,CALENDAR,CALENDAR,TP
continuous_1000_S6_strategy2.npz,23000–25566,—,NUMBER,FP
continuous_1000_S6_strategy2.npz,26988–31200,DRINK,DRINK,TP
continuous_1001_S6_strategy2.npz,0–4246,CALENDAR,CALENDAR,TP
continuous_1001_S6_strategy2.npz,2233–4500,—,CALENDAR,FP
continuous_1001_S6_strategy2.npz,4246–8492,DRINK,DRINK,TP
continuous_1001_S6_strategy2.npz,4500–6766,—,FAMILY,FP
continuous_1001_S6_strategy2.npz,8492–12705,COLOR,COLOR,TP
continuous_1001_S6_strategy2.npz,12705–17184,SURVIVAL,SURVIVAL,TP
continuous_1001_S6_strategy2.npz,13566–15833,—,FAMILY,FP
continuous_1001_S6_strategy2.npz,17184–21430,DAYS,DAYS,TP
continuous_1001_S6_strategy2.npz,18100–20366,—,SURVIVAL,FP
continuous_1001_S6_strategy2.npz,21430–25530,GREETING,GREETING,TP
continuous_1001_S6_strategy2.npz,25530–29629,FOOD,FOOD,TP
continuous_1002_S6_strategy2.npz,0–4246,COLOR,COLOR,TP
continuous_1002_S6_strategy2.npz,3033–6100,—,DRINK,FP
continuous_1002_S6_strategy2.npz,4246–8832,NUMBER,NUMBER,TP
continuous_1002_S6_strategy2.npz,8832–13078,FAMILY,FAMILY,TP
continuous_1002_S6_strategy2.npz,13078–17443,GREETING,GREETING,TP
continuous_1002_S6_strategy2.npz,17443–21922,SURVIVAL,SURVIVAL,TP
continuous_1003_S6_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_1003_S6_strategy2.npz,2000–6033,—,FAMILY,FP
continuous_1003_S6_strategy2.npz,4246–8509,DAYS,DAYS,TP
continuous_1003_S6_strategy2.npz,8033–10066,—,DRINK,FP
continuous_1003_S6_strategy2.npz,8509–12880,SURVIVAL,SURVIVAL,TP
continuous_1003_S6_strategy2.npz,12066–14100,—,SURVIVAL,FP
continuous_1003_S6_strategy2.npz,12880–17538,NUMBER,NUMBER,TP
continuous_1003_S6_strategy2.npz,16100–18133,—,NUMBER,FP
continuous_1003_S6_strategy2.npz,17538–22702,GREETING,GREETING,TP
continuous_1003_S6_strategy2.npz,18133–20133,—,FOOD,FP
continuous_1004_S6_strategy2.npz,0–4133,GREETING,GREETING,TP
continuous_1004_S6_strategy2.npz,3166–6366,—,DAYS,FP
continuous_1004_S6_strategy2.npz,4133–8412,CALENDAR,CALENDAR,TP
continuous_1004_S6_strategy2.npz,8412–12658,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1004_S6_strategy2.npz,12658–16904,COLOR,COLOR,TP
continuous_1004_S6_strategy2.npz,16904–21418,SURVIVAL,SURVIVAL,TP
continuous_1004_S6_strategy2.npz,19100–22266,—,DAYS,FP
continuous_1004_S6_strategy2.npz,21418–25664,DAYS,DAYS,TP
continuous_1005_S6_strategy2.npz,0–4479,SURVIVAL,SURVIVAL,TP
continuous_1005_S6_strategy2.npz,4479–8725,FAMILY,FAMILY,TP
continuous_1005_S6_strategy2.npz,8725–12971,DRINK,DRINK,TP
continuous_1005_S6_strategy2.npz,12971–17201,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1005_S6_strategy2.npz,17201–21447,DAYS,DAYS,TP
continuous_1006_S6_strategy2.npz,0–4246,CALENDAR,CALENDAR,TP
continuous_1006_S6_strategy2.npz,2966–5933,—,CALENDAR,FP
continuous_1006_S6_strategy2.npz,4246–8492,COLOR,COLOR,TP
continuous_1006_S6_strategy2.npz,8492–12738,DAYS,DAYS,TP
continuous_1006_S6_strategy2.npz,12738–17217,NUMBER,NUMBER,TP
continuous_1006_S6_strategy2.npz,17217–21463,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_1006_S6_strategy2.npz,20800–23766,—,NUMBER,FP
continuous_1006_S6_strategy2.npz,21463–25728,GREETING,GREETING,TP
continuous_1006_S6_strategy2.npz,25728–29927,DRINK,DRINK,TP
continuous_1007_S6_strategy2.npz,0–4550,NUMBER,NUMBER,TP
continuous_1007_S6_strategy2.npz,2100–4233,—,SURVIVAL,FP
continuous_1007_S6_strategy2.npz,4550–8796,FAMILY,FAMILY,TP
continuous_1007_S6_strategy2.npz,6333–8466,—,FAMILY,FP
