IV3-GRU,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_0895_S6_strategy2.npz,7233–10866,—,RELATIONSHIPS,FP
continuous_0895_S6_strategy2.npz,8492–13490,GREETING,GREETING,TP
continuous_0895_S6_strategy2.npz,13490–17736,COLOR,—,FN
continuous_0895_S6_strategy2.npz,14466–18100,—,FOOD,FP
continuous_0895_S6_strategy2.npz,17736–21668,FOOD,FOOD,TP
continuous_0896_S6_strategy2.npz,0–6266,—,FAMILY,FP
continuous_0896_S6_strategy2.npz,0–4246,FAMILY,—,FN
continuous_0896_S6_strategy2.npz,4246–8725,SURVIVAL,SURVIVAL,TP
continuous_0896_S6_strategy2.npz,8725–12924,GREETING,—,FN
continuous_0896_S6_strategy2.npz,12566–18866,—,GREETING,FP
continuous_0896_S6_strategy2.npz,12924–17137,DAYS,—,FN
continuous_0896_S6_strategy2.npz,17137–21270,DRINK,—,FN
continuous_0896_S6_strategy2.npz,18866–25166,—,DAYS,FP
continuous_0896_S6_strategy2.npz,21270–25399,RELATIONSHIPS,—,FN
continuous_0897_S6_strategy2.npz,0–4213,FOOD,FOOD,TP
continuous_0897_S6_strategy2.npz,4213–8459,DRINK,—,FN
continuous_0897_S6_strategy2.npz,5933–11866,—,COLOR,FP
continuous_0897_S6_strategy2.npz,8459–12902,NUMBER,—,FN
continuous_0897_S6_strategy2.npz,11866–17800,—,NUMBER,FP
continuous_0897_S6_strategy2.npz,12902–17148,RELATIONSHIPS,—,FN
continuous_0897_S6_strategy2.npz,17148–21280,FAMILY,—,FN
continuous_0897_S6_strategy2.npz,17800–23733,—,FAMILY,FP
continuous_0897_S6_strategy2.npz,21280–25866,SURVIVAL,—,FN
continuous_0897_S6_strategy2.npz,23733–29666,—,FOOD,FP
continuous_0897_S6_strategy2.npz,25866–30145,COLOR,—,FN
continuous_0898_S6_strategy2.npz,0–4246,FAMILY,FAMILY,TP
continuous_0898_S6_strategy2.npz,3033–6066,—,RELATIONSHIPS,FP
continuous_0898_S6_strategy2.npz,4246–8491,CALENDAR,—,FN
continuous_0898_S6_strategy2.npz,6066–9100,—,CALENDAR,FP
continuous_0898_S6_strategy2.npz,8491–12704,FOOD,FOOD,TP
continuous_0898_S6_strategy2.npz,9100–12133,—,CALENDAR,FP
continuous_0898_S6_strategy2.npz,12704–16917,COLOR,COLOR,TP
continuous_0898_S6_strategy2.npz,16917–21163,DRINK,—,FN
continuous_0898_S6_strategy2.npz,18200–21266,—,FOOD,FP
continuous_0899_S6_strategy2.npz,0–3133,—,COLOR,FP
continuous_0899_S6_strategy2.npz,0–4246,COLOR,—,FN
continuous_0899_S6_strategy2.npz,3133–6300,—,FAMILY,FP
continuous_0899_S6_strategy2.npz,4246–8476,CALENDAR,—,FN
continuous_0899_S6_strategy2.npz,6300–9466,—,CALENDAR,FP
continuous_0899_S6_strategy2.npz,8476–12722,FAMILY,FAMILY,TP
continuous_0899_S6_strategy2.npz,12633–15800,—,NUMBER,FP
continuous_0899_S6_strategy2.npz,12722–17165,NUMBER,—,FN
continuous_0899_S6_strategy2.npz,15800–18966,—,SURVIVAL,FP
continuous_0899_S6_strategy2.npz,17165–21331,SURVIVAL,SURVIVAL,TP
continuous_0899_S6_strategy2.npz,21331–25530,GREETING,—,FN
continuous_0899_S6_strategy2.npz,22133–25300,—,GREETING,FP
continuous_0900_S6_strategy2.npz,0–4246,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0900_S6_strategy2.npz,4246–8379,SURVIVAL,—,FN
continuous_0900_S6_strategy2.npz,8379–13209,GREETING,GREETING,TP
continuous_0900_S6_strategy2.npz,12966–19433,—,FOOD,FP
continuous_0900_S6_strategy2.npz,13209–17422,COLOR,—,FN
continuous_0900_S6_strategy2.npz,17422–21635,FAMILY,—,FN
continuous_0900_S6_strategy2.npz,19433–25933,—,CALENDAR,FP
continuous_0900_S6_strategy2.npz,21635–25881,CALENDAR,—,FN
continuous_0901_S6_strategy2.npz,0–4966,—,GREETING,FP
continuous_0901_S6_strategy2.npz,0–4232,GREETING,—,FN
continuous_0901_S6_strategy2.npz,4232–8478,DAYS,—,FN
continuous_0901_S6_strategy2.npz,4966–9933,—,DAYS,FP
continuous_0901_S6_strategy2.npz,8478–12724,CALENDAR,—,FN
continuous_0901_S6_strategy2.npz,9933–14900,—,GREETING,FP
continuous_0901_S6_strategy2.npz,12724–17167,NUMBER,—,FN
continuous_0901_S6_strategy2.npz,14900–19866,—,FAMILY,FP
continuous_0901_S6_strategy2.npz,17167–21413,COLOR,—,FN
continuous_0901_S6_strategy2.npz,19866–24833,—,FAMILY,FP
continuous_0901_S6_strategy2.npz,21413–26071,SURVIVAL,—,FN
continuous_0901_S6_strategy2.npz,26071–30317,FOOD,FOOD,TP
continuous_0902_S6_strategy2.npz,0–5900,—,CALENDAR,FP
continuous_0902_S6_strategy2.npz,0–3759,CALENDAR,—,FN
continuous_0902_S6_strategy2.npz,3759–8453,NUMBER,—,FN
continuous_0902_S6_strategy2.npz,5900–11833,—,CALENDAR,FP
continuous_0902_S6_strategy2.npz,8453–12699,DRINK,—,FN
continuous_0902_S6_strategy2.npz,11833–17766,—,NUMBER,FP
continuous_0902_S6_strategy2.npz,12699–16945,DAYS,—,FN
continuous_0902_S6_strategy2.npz,16945–21345,SURVIVAL,—,FN
continuous_0902_S6_strategy2.npz,17766–23700,—,RELATIONSHIPS,FP
continuous_0902_S6_strategy2.npz,21345–25624,RELATIONSHIPS,—,FN
continuous_0902_S6_strategy2.npz,23700–29633,—,SURVIVAL,FP
continuous_0902_S6_strategy2.npz,25624–29837,FOOD,—,FN
continuous_0903_S6_strategy2.npz,0–4443,NUMBER,NUMBER,TP
continuous_0903_S6_strategy2.npz,4443–8656,DAYS,DAYS,TP
continuous_0903_S6_strategy2.npz,8656–12902,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0903_S6_strategy2.npz,12600–16800,—,DAYS,FP
continuous_0903_S6_strategy2.npz,12902–16901,DRINK,—,FN
continuous_0903_S6_strategy2.npz,16901–21147,FOOD,FOOD,TP
continuous_0903_S6_strategy2.npz,21147–25393,COLOR,COLOR,TP
continuous_0903_S6_strategy2.npz,25393–29872,SURVIVAL,SURVIVAL,TP
continuous_0904_S6_strategy2.npz,0–4479,SURVIVAL,SURVIVAL,TP
continuous_0904_S6_strategy2.npz,3766–7533,—,GREETING,FP
continuous_0904_S6_strategy2.npz,4479–9543,GREETING,—,FN
continuous_0904_S6_strategy2.npz,7533–11300,—,DAYS,FP
continuous_0904_S6_strategy2.npz,9543–13822,DAYS,—,FN
continuous_0904_S6_strategy2.npz,11300–15066,—,DAYS,FP
continuous_0904_S6_strategy2.npz,13822–18068,FOOD,FOOD,TP
continuous_0904_S6_strategy2.npz,18068–22654,NUMBER,—,FN
continuous_0904_S6_strategy2.npz,18833–22600,—,NUMBER,FP
continuous_0904_S6_strategy2.npz,22600–26366,—,NUMBER,FP
continuous_0904_S6_strategy2.npz,22654–26866,DRINK,—,FN
continuous_0905_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_0905_S6_strategy2.npz,4246–8492,FAMILY,—,FN
continuous_0905_S6_strategy2.npz,5266–10533,—,FOOD,FP
continuous_0905_S6_strategy2.npz,8492–12558,GREETING,—,FN
continuous_0905_S6_strategy2.npz,12558–16804,FOOD,FOOD,TP
continuous_0905_S6_strategy2.npz,15800–21066,—,RELATIONSHIPS,FP
continuous_0905_S6_strategy2.npz,16804–21003,COLOR,—,FN
continuous_0906_S6_strategy2.npz,0–5518,GREETING,GREETING,TP
continuous_0906_S6_strategy2.npz,5518–9764,COLOR,COLOR,TP
continuous_0906_S6_strategy2.npz,8700–13066,—,COLOR,FP
continuous_0906_S6_strategy2.npz,9764–14010,DRINK,DRINK,TP
continuous_0906_S6_strategy2.npz,14010–18223,RELATIONSHIPS,—,FN
continuous_0906_S6_strategy2.npz,17433–21800,—,FOOD,FP
continuous_0906_S6_strategy2.npz,18223–22469,DAYS,DAYS,TP
continuous_0906_S6_strategy2.npz,22469–26434,FAMILY,—,FN
continuous_0907_S6_strategy2.npz,0–4312,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0907_S6_strategy2.npz,4312–8525,FOOD,FOOD,TP
continuous_0907_S6_strategy2.npz,7033–10566,—,GREETING,FP
continuous_0907_S6_strategy2.npz,8525–12624,FAMILY,—,FN
continuous_0907_S6_strategy2.npz,10566–14066,—,FAMILY,FP
continuous_0907_S6_strategy2.npz,12624–17067,SURVIVAL,SURVIVAL,TP
continuous_0907_S6_strategy2.npz,17067–21653,NUMBER,—,FN
continuous_0907_S6_strategy2.npz,17600–21133,—,SURVIVAL,FP
continuous_0908_S6_strategy2.npz,0–5000,—,CALENDAR,FP
continuous_0908_S6_strategy2.npz,0–4246,FOOD,—,FN
continuous_0908_S6_strategy2.npz,4246–8492,CALENDAR,—,FN
continuous_0908_S6_strategy2.npz,5000–10033,—,DAYS,FP
continuous_0908_S6_strategy2.npz,8492–12738,DAYS,—,FN
continuous_0908_S6_strategy2.npz,12738–16984,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0908_S6_strategy2.npz,16984–21033,SURVIVAL,SURVIVAL,TP
continuous_0908_S6_strategy2.npz,20100–25133,—,FOOD,FP
continuous_0908_S6_strategy2.npz,21033–25279,COLOR,—,FN
continuous_0909_S6_strategy2.npz,0–4246,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0909_S6_strategy2.npz,3033–6066,—,RELATIONSHIPS,FP
continuous_0909_S6_strategy2.npz,4246–8525,COLOR,COLOR,TP
continuous_0909_S6_strategy2.npz,8525–12804,DRINK,—,FN
continuous_0909_S6_strategy2.npz,9100–12166,—,COLOR,FP
continuous_0909_S6_strategy2.npz,12166–15200,—,FAMILY,FP
continuous_0909_S6_strategy2.npz,12804–17318,SURVIVAL,SURVIVAL,TP
continuous_0909_S6_strategy2.npz,17318–21797,NUMBER,—,FN
continuous_0909_S6_strategy2.npz,18233–21300,—,NUMBER,FP
continuous_0910_S6_strategy2.npz,0–4966,—,COLOR,FP
continuous_0910_S6_strategy2.npz,0–4279,DRINK,—,FN
continuous_0910_S6_strategy2.npz,4279–8475,CALENDAR,—,FN
continuous_0910_S6_strategy2.npz,8475–12721,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0910_S6_strategy2.npz,9933–14900,—,SURVIVAL,FP
continuous_0910_S6_strategy2.npz,12721–17415,SURVIVAL,—,FN
continuous_0910_S6_strategy2.npz,14900–19866,—,GREETING,FP
continuous_0910_S6_strategy2.npz,17415–21661,FAMILY,—,FN
continuous_0910_S6_strategy2.npz,21661–25927,GREETING,GREETING,TP
continuous_0910_S6_strategy2.npz,24833–29833,—,GREETING,FP
continuous_0910_S6_strategy2.npz,25927–30056,DAYS,—,FN
continuous_0911_S6_strategy2.npz,0–4514,SURVIVAL,SURVIVAL,TP
continuous_0911_S6_strategy2.npz,3800–7600,—,SURVIVAL,FP
continuous_0911_S6_strategy2.npz,4514–9458,NUMBER,—,FN
continuous_0911_S6_strategy2.npz,7600–11400,—,DAYS,FP
continuous_0911_S6_strategy2.npz,9458–13587,DAYS,—,FN
continuous_0911_S6_strategy2.npz,11400–15200,—,GREETING,FP
continuous_0911_S6_strategy2.npz,13587–18219,GREETING,—,FN
continuous_0911_S6_strategy2.npz,15200–19000,—,GREETING,FP
continuous_0911_S6_strategy2.npz,18219–22498,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0911_S6_strategy2.npz,22498–26711,DRINK,—,FN
continuous_0911_S6_strategy2.npz,22800–26600,—,DAYS,FP
continuous_0911_S6_strategy2.npz,26600–30433,—,COLOR,FP
continuous_0911_S6_strategy2.npz,26711–30957,FAMILY,—,FN
continuous_0912_S6_strategy2.npz,0–4617,SURVIVAL,SURVIVAL,TP
continuous_0912_S6_strategy2.npz,4617–8863,DAYS,DAYS,TP
continuous_0912_S6_strategy2.npz,8863–13109,FOOD,FOOD,TP
continuous_0912_S6_strategy2.npz,12733–16966,—,CALENDAR,FP
continuous_0912_S6_strategy2.npz,13109–17104,CALENDAR,—,FN
continuous_0912_S6_strategy2.npz,16966–21233,—,RELATIONSHIPS,FP
continuous_0912_S6_strategy2.npz,17104–21350,FAMILY,—,FN
continuous_0913_S6_strategy2.npz,0–4279,FOOD,FOOD,TP
continuous_0913_S6_strategy2.npz,4279–8511,FAMILY,FAMILY,TP
continuous_0913_S6_strategy2.npz,8511–12790,DAYS,—,FN
continuous_0913_S6_strategy2.npz,8566–12833,—,FAMILY,FP
continuous_0913_S6_strategy2.npz,12790–17003,COLOR,—,FN
continuous_0913_S6_strategy2.npz,12833–17133,—,DAYS,FP
continuous_0913_S6_strategy2.npz,17003–21249,CALENDAR,—,FN
continuous_0913_S6_strategy2.npz,17133–21400,—,CALENDAR,FP
continuous_0913_S6_strategy2.npz,21249–25907,SURVIVAL,SURVIVAL,TP
continuous_0913_S6_strategy2.npz,25700–30000,—,FOOD,FP
continuous_0913_S6_strategy2.npz,25907–30186,DRINK,—,FN
continuous_0914_S6_strategy2.npz,0–4213,FOOD,FOOD,TP
continuous_0914_S6_strategy2.npz,4213–8426,DAYS,DAYS,TP
continuous_0914_S6_strategy2.npz,8426–12672,FAMILY,—,FN
continuous_0914_S6_strategy2.npz,12672–16918,COLOR,—,FN
continuous_0914_S6_strategy2.npz,13866–20833,—,DAYS,FP
continuous_0914_S6_strategy2.npz,16918–20751,GREETING,—,FN
continuous_0915_S6_strategy2.npz,0–4129,DAYS,DAYS,TP
continuous_0915_S6_strategy2.npz,4129–8224,RELATIONSHIPS,—,FN
continuous_0915_S6_strategy2.npz,4833–9700,—,FAMILY,FP
continuous_0915_S6_strategy2.npz,8224–12423,GREETING,GREETING,TP
continuous_0915_S6_strategy2.npz,12423–16669,FAMILY,—,FN
continuous_0915_S6_strategy2.npz,16669–20801,COLOR,COLOR,TP
continuous_0915_S6_strategy2.npz,20801–24833,FOOD,FOOD,TP
continuous_0915_S6_strategy2.npz,24833–29419,SURVIVAL,SURVIVAL,TP
continuous_0916_S6_strategy2.npz,0–4246,FOOD,FOOD,TP
continuous_0916_S6_strategy2.npz,4246–8492,COLOR,COLOR,TP
continuous_0916_S6_strategy2.npz,8492–12691,GREETING,—,FN
continuous_0916_S6_strategy2.npz,10566–15866,—,COLOR,FP
continuous_0916_S6_strategy2.npz,12691–16820,RELATIONSHIPS,—,FN
continuous_0916_S6_strategy2.npz,15866–21166,—,GREETING,FP
continuous_0916_S6_strategy2.npz,16820–21120,SURVIVAL,—,FN
continuous_0917_S6_strategy2.npz,0–4560,SURVIVAL,SURVIVAL,TP
continuous_0917_S6_strategy2.npz,4560–9074,NUMBER,—,FN
continuous_0917_S6_strategy2.npz,7333–14666,—,NUMBER,FP
continuous_0917_S6_strategy2.npz,9074–13806,GREETING,—,FN
continuous_0917_S6_strategy2.npz,13806–18052,FAMILY,—,FN
continuous_0917_S6_strategy2.npz,14666–22033,—,GREETING,FP
continuous_0917_S6_strategy2.npz,18052–22298,DRINK,—,FN
continuous_0918_S6_strategy2.npz,0–4245,FOOD,FOOD,TP
continuous_0918_S6_strategy2.npz,4200–8400,—,NUMBER,FP
continuous_0918_S6_strategy2.npz,4245–8688,NUMBER,—,FN
continuous_0918_S6_strategy2.npz,8400–12633,—,NUMBER,FP
continuous_0918_S6_strategy2.npz,8688–12854,DRINK,—,FN
continuous_0918_S6_strategy2.npz,12633–16833,—,FOOD,FP
continuous_0918_S6_strategy2.npz,12854–17404,SURVIVAL,SURVIVAL,TP
continuous_0918_S6_strategy2.npz,17404–21617,DAYS,—,FN
continuous_0918_S6_strategy2.npz,21066–25266,—,FAMILY,FP
continuous_0918_S6_strategy2.npz,21617–25749,FAMILY,FAMILY,TP
continuous_0918_S6_strategy2.npz,25749–29995,RELATIONSHIPS,—,FN
continuous_0919_S6_strategy2.npz,0–4622,SURVIVAL,SURVIVAL,TP
continuous_0919_S6_strategy2.npz,4300–8600,—,FOOD,FP
continuous_0919_S6_strategy2.npz,4622–8854,DRINK,—,FN
continuous_0919_S6_strategy2.npz,8854–13100,FAMILY,FAMILY,TP
continuous_0919_S6_strategy2.npz,13100–17346,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0919_S6_strategy2.npz,17346–21845,GREETING,GREETING,TP
continuous_0919_S6_strategy2.npz,21500–25833,—,NUMBER,FP
continuous_0919_S6_strategy2.npz,21845–26359,NUMBER,—,FN
continuous_0920_S6_strategy2.npz,0–4599,GREETING,GREETING,TP
continuous_0920_S6_strategy2.npz,4599–8798,DRINK,—,FN
continuous_0920_S6_strategy2.npz,5333–10666,—,GREETING,FP
continuous_0920_S6_strategy2.npz,8798–13384,SURVIVAL,—,FN
continuous_0920_S6_strategy2.npz,10666–16000,—,SURVIVAL,FP
continuous_0920_S6_strategy2.npz,13384–17379,RELATIONSHIPS,—,FN
continuous_0920_S6_strategy2.npz,16000–21366,—,DAYS,FP
continuous_0920_S6_strategy2.npz,17379–21625,DAYS,—,FN
continuous_0921_S6_strategy2.npz,0–4133,—,CALENDAR,FP
continuous_0921_S6_strategy2.npz,0–3760,CALENDAR,—,FN
continuous_0921_S6_strategy2.npz,3760–7973,FAMILY,FAMILY,TP
continuous_0921_S6_strategy2.npz,7973–12219,FOOD,FOOD,TP
continuous_0921_S6_strategy2.npz,12219–16251,COLOR,COLOR,TP
continuous_0921_S6_strategy2.npz,16251–20447,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0921_S6_strategy2.npz,20447–24726,DRINK,—,FN
continuous_0921_S6_strategy2.npz,20666–24800,—,COLOR,FP
continuous_0922_S6_strategy2.npz,0–4279,COLOR,COLOR,TP
continuous_0922_S6_strategy2.npz,4266–8533,—,FOOD,FP
continuous_0922_S6_strategy2.npz,4279–8525,RELATIONSHIPS,—,FN
continuous_0922_S6_strategy2.npz,8525–12771,DAYS,—,FN
continuous_0922_S6_strategy2.npz,8533–12800,—,GREETING,FP
continuous_0922_S6_strategy2.npz,12771–17017,FOOD,FOOD,TP
continuous_0922_S6_strategy2.npz,17017–21263,CALENDAR,—,FN
continuous_0922_S6_strategy2.npz,17066–21333,—,CALENDAR,FP
continuous_0922_S6_strategy2.npz,21263–25509,DRINK,—,FN
continuous_0922_S6_strategy2.npz,21333–25633,—,FOOD,FP
continuous_0923_S6_strategy2.npz,0–4365,GREETING,GREETING,TP
continuous_0923_S6_strategy2.npz,4365–8987,SURVIVAL,SURVIVAL,TP
continuous_0923_S6_strategy2.npz,6666–10000,—,NUMBER,FP
continuous_0923_S6_strategy2.npz,8987–13233,FAMILY,—,FN
continuous_0923_S6_strategy2.npz,10000–13333,—,COLOR,FP
continuous_0923_S6_strategy2.npz,13233–17479,CALENDAR,CALENDAR,TP
continuous_0923_S6_strategy2.npz,16666–20000,—,CALENDAR,FP
continuous_0923_S6_strategy2.npz,17479–22065,NUMBER,NUMBER,TP
continuous_0923_S6_strategy2.npz,22065–26278,FOOD,FOOD,TP
continuous_0923_S6_strategy2.npz,23333–26666,—,SURVIVAL,FP
continuous_0923_S6_strategy2.npz,26278–30524,RELATIONSHIPS,—,FN
continuous_0924_S6_strategy2.npz,0–5266,—,DRINK,FP
continuous_0924_S6_strategy2.npz,0–4246,DRINK,—,FN
continuous_0924_S6_strategy2.npz,4246–8112,GREETING,—,FN
continuous_0924_S6_strategy2.npz,8112–12806,SURVIVAL,SURVIVAL,TP
continuous_0924_S6_strategy2.npz,12806–17356,NUMBER,NUMBER,TP
continuous_0924_S6_strategy2.npz,17356–21635,FAMILY,FAMILY,TP
continuous_0925_S6_strategy2.npz,0–4199,GREETING,GREETING,TP
continuous_0925_S6_strategy2.npz,4166–8366,—,GREETING,FP
continuous_0925_S6_strategy2.npz,4199–8199,SURVIVAL,—,FN
continuous_0925_S6_strategy2.npz,8199–12445,FAMILY,—,FN
continuous_0925_S6_strategy2.npz,8366–12566,—,DRINK,FP
continuous_0925_S6_strategy2.npz,12445–16691,DRINK,—,FN
continuous_0925_S6_strategy2.npz,12566–16766,—,FOOD,FP
continuous_0925_S6_strategy2.npz,16691–20904,CALENDAR,—,FN
continuous_0925_S6_strategy2.npz,16766–20966,—,CALENDAR,FP
continuous_0926_S6_strategy2.npz,0–4732,GREETING,GREETING,TP
continuous_0926_S6_strategy2.npz,4266–8566,—,DAYS,FP
continuous_0926_S6_strategy2.npz,4732–8894,DAYS,—,FN
continuous_0926_S6_strategy2.npz,8566–12866,—,DAYS,FP
continuous_0926_S6_strategy2.npz,8894–13140,DRINK,—,FN
continuous_0926_S6_strategy2.npz,12866–17133,—,FOOD,FP
continuous_0926_S6_strategy2.npz,13140–17370,RELATIONSHIPS,—,FN
continuous_0926_S6_strategy2.npz,17370–21649,FAMILY,FAMILY,TP
continuous_0926_S6_strategy2.npz,21649–25894,COLOR,COLOR,TP
continuous_0926_S6_strategy2.npz,25894–29959,FOOD,FOOD,TP
continuous_0927_S6_strategy2.npz,0–4246,DRINK,DRINK,TP
continuous_0927_S6_strategy2.npz,2333–4700,—,DAYS,FP
continuous_0927_S6_strategy2.npz,4246–8492,DAYS,—,FN
continuous_0927_S6_strategy2.npz,4700–7066,—,DAYS,FP
continuous_0927_S6_strategy2.npz,7066–9400,—,DAYS,FP
continuous_0927_S6_strategy2.npz,8492–12971,SURVIVAL,SURVIVAL,TP
continuous_0927_S6_strategy2.npz,11766–14133,—,CALENDAR,FP
continuous_0927_S6_strategy2.npz,12971–17250,CALENDAR,—,FN
continuous_0927_S6_strategy2.npz,14133–16466,—,CALENDAR,FP
continuous_0927_S6_strategy2.npz,16466–18833,—,CALENDAR,FP
continuous_0927_S6_strategy2.npz,17250–21647,GREETING,—,FN
continuous_0927_S6_strategy2.npz,18833–21200,—,CALENDAR,FP
continuous_0928_S6_strategy2.npz,0–4213,FOOD,FOOD,TP
continuous_0928_S6_strategy2.npz,4213–8492,CALENDAR,—,FN
continuous_0928_S6_strategy2.npz,4266–8533,—,CALENDAR,FP
continuous_0928_S6_strategy2.npz,8492–12738,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0928_S6_strategy2.npz,12738–17001,DAYS,—,FN
continuous_0928_S6_strategy2.npz,12800–17066,—,DAYS,FP
continuous_0928_S6_strategy2.npz,17001–21551,NUMBER,NUMBER,TP
continuous_0928_S6_strategy2.npz,21333–25600,—,NUMBER,FP
continuous_0928_S6_strategy2.npz,21551–25797,DRINK,—,FN
continuous_0928_S6_strategy2.npz,25600–29866,—,CALENDAR,FP
continuous_0928_S6_strategy2.npz,25797–30043,FAMILY,—,FN
continuous_0929_S6_strategy2.npz,0–5266,—,NUMBER,FP
continuous_0929_S6_strategy2.npz,0–4133,GREETING,—,FN
continuous_0929_S6_strategy2.npz,4133–8612,NUMBER,—,FN
continuous_0929_S6_strategy2.npz,5266–10533,—,FAMILY,FP
continuous_0929_S6_strategy2.npz,8612–12858,FOOD,—,FN
continuous_0929_S6_strategy2.npz,10533–15800,—,CALENDAR,FP
continuous_0929_S6_strategy2.npz,12858–17137,CALENDAR,—,FN
continuous_0929_S6_strategy2.npz,15800–21100,—,FOOD,FP
continuous_0929_S6_strategy2.npz,17137–21336,DRINK,—,FN
continuous_0930_S6_strategy2.npz,0–3300,—,CALENDAR,FP
continuous_0930_S6_strategy2.npz,0–4246,CALENDAR,—,FN
continuous_0930_S6_strategy2.npz,3300–6600,—,GREETING,FP
continuous_0930_S6_strategy2.npz,4246–8459,FOOD,GREETING,TP
continuous_0930_S6_strategy2.npz,6600–9900,—,SURVIVAL,FP
continuous_0930_S6_strategy2.npz,8459–12938,NUMBER,—,FN
continuous_0930_S6_strategy2.npz,9900–13200,—,GREETING,FP
continuous_0930_S6_strategy2.npz,12938–17104,GREETING,FOOD,TP
continuous_0930_S6_strategy2.npz,17104–21350,DAYS,—,FN
continuous_0930_S6_strategy2.npz,21350–25629,COLOR,COLOR,TP
continuous_0930_S6_strategy2.npz,23133–26433,—,DAYS,FP
continuous_0930_S6_strategy2.npz,25629–30251,SURVIVAL,SURVIVAL,TP
continuous_0931_S6_strategy2.npz,0–4246,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0931_S6_strategy2.npz,4233–8466,—,RELATIONSHIPS,FP
continuous_0931_S6_strategy2.npz,4246–9119,SURVIVAL,SURVIVAL,TP
continuous_0931_S6_strategy2.npz,9119–13151,NUMBER,—,FN
continuous_0931_S6_strategy2.npz,12700–16933,—,FOOD,FP
continuous_0931_S6_strategy2.npz,13151–17397,FAMILY,—,FN
continuous_0931_S6_strategy2.npz,16933–21166,—,FOOD,FP
continuous_0931_S6_strategy2.npz,17397–21429,DRINK,—,FN
continuous_0932_S6_strategy2.npz,0–4560,SURVIVAL,SURVIVAL,TP
continuous_0932_S6_strategy2.npz,4560–8692,GREETING,—,FN
continuous_0932_S6_strategy2.npz,8466–16933,—,FAMILY,FP
continuous_0932_S6_strategy2.npz,8692–12938,COLOR,—,FN
continuous_0932_S6_strategy2.npz,12938–17067,CALENDAR,—,FN
continuous_0932_S6_strategy2.npz,16933–25400,—,FAMILY,FP
continuous_0932_S6_strategy2.npz,17067–21510,NUMBER,—,FN
continuous_0932_S6_strategy2.npz,21510–25675,FAMILY,—,FN
continuous_0933_S6_strategy2.npz,0–6000,—,CALENDAR,FP
continuous_0933_S6_strategy2.npz,0–4212,CALENDAR,—,FN
continuous_0933_S6_strategy2.npz,4212–8726,NUMBER,NUMBER,TP
continuous_0933_S6_strategy2.npz,8726–12972,DAYS,DAYS,TP
continuous_0933_S6_strategy2.npz,12972–17218,FOOD,—,FN
continuous_0933_S6_strategy2.npz,17218–21284,SURVIVAL,—,FN
continuous_0933_S6_strategy2.npz,18000–24000,—,FOOD,FP
continuous_0933_S6_strategy2.npz,21284–26050,GREETING,—,FN
continuous_0933_S6_strategy2.npz,24000–30033,—,GREETING,FP
continuous_0933_S6_strategy2.npz,26050–30263,FAMILY,—,FN
continuous_0934_S6_strategy2.npz,0–4233,—,FOOD,FP
continuous_0934_S6_strategy2.npz,0–4199,DRINK,—,FN
continuous_0934_S6_strategy2.npz,4199–8412,DAYS,DAYS,TP
continuous_0934_S6_strategy2.npz,8412–12777,GREETING,—,FN
continuous_0934_S6_strategy2.npz,8466–12700,—,GREETING,FP
continuous_0934_S6_strategy2.npz,12777–16842,FAMILY,FAMILY,TP
continuous_0934_S6_strategy2.npz,16842–21088,CALENDAR,—,FN
continuous_0934_S6_strategy2.npz,16933–21166,—,CALENDAR,FP
continuous_0934_S6_strategy2.npz,21088–25320,NUMBER,—,FN
continuous_0934_S6_strategy2.npz,21166–25400,—,FOOD,FP
continuous_0934_S6_strategy2.npz,25320–29566,FOOD,FOOD,TP
continuous_0935_S6_strategy2.npz,0–4213,FAMILY,FAMILY,TP
continuous_0935_S6_strategy2.npz,4213–8478,COLOR,—,FN
continuous_0935_S6_strategy2.npz,5133–10300,—,RELATIONSHIPS,FP
continuous_0935_S6_strategy2.npz,8478–12877,GREETING,—,FN
continuous_0935_S6_strategy2.npz,10300–15466,—,COLOR,FP
continuous_0935_S6_strategy2.npz,12877–17714,SURVIVAL,—,FN
continuous_0935_S6_strategy2.npz,15466–20633,—,GREETING,FP
continuous_0935_S6_strategy2.npz,17714–21843,CALENDAR,—,FN
continuous_0935_S6_strategy2.npz,20633–25800,—,SURVIVAL,FP
continuous_0935_S6_strategy2.npz,21843–26055,DAYS,—,FN
continuous_0936_S6_strategy2.npz,0–4246,FOOD,FOOD,TP
continuous_0936_S6_strategy2.npz,4246–8525,RELATIONSHIPS,—,FN
continuous_0936_S6_strategy2.npz,6400–12833,—,GREETING,FP
continuous_0936_S6_strategy2.npz,8525–12758,SURVIVAL,—,FN
continuous_0936_S6_strategy2.npz,12758–17023,GREETING,—,FN
