File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0311_S5_strategy2.npz,216-324,GOOD MORNING,GOOD MORNING,TP
continuous_0311_S5_strategy2.npz,324-432,RICE,RICE,TP
continuous_0311_S5_strategy2.npz,432-756,-,DON’T UNDERSTAND,FP
continuous_0311_S5_strategy2.npz,380-509,DON’T UNDERSTAND,-,FN
continuous_0311_S5_strategy2.npz,509-633,NINE,-,FN
continuous_0311_S5_strategy2.npz,633-754,MAN,-,FN
continuous_0312_S5_strategy2.npz,0-297,LIGHT,LIGHT,TP
continuous_0312_S5_strategy2.npz,297-595,GRANDFATHER,GRANDFATHER,TP
continuous_0312_S5_strategy2.npz,595-894,SATURDAY,SATURDAY,TP
continuous_0312_S5_strategy2.npz,126-254,YOURE WELCOME,-,FN
continuous_0312_S5_strategy2.npz,254-381,WEELCHAIR PERSON,-,FN
continuous_0312_S5_strategy2.npz,636-763,WINE,-,FN
continuous_0312_S5_strategy2.npz,763-891,TEN,-,FN
continuous_0313_S5_strategy2.npz,0-105,MILK,MILK,TP
continuous_0313_S5_strategy2.npz,105-213,GRAY,GRAY,TP
continuous_0313_S5_strategy2.npz,213-318,-,NICE TO MEET YOU,FP
continuous_0313_S5_strategy2.npz,318-426,SLOW,SLOW,TP
continuous_0313_S5_strategy2.npz,426-531,NOVEMBER,NOVEMBER,TP
continuous_0313_S5_strategy2.npz,531-639,PARENTS,PARENTS,TP
continuous_0313_S5_strategy2.npz,639-745,IM FINE,IM FINE,TP
continuous_0314_S5_strategy2.npz,0-222,MEAT,MEAT,TP
continuous_0314_S5_strategy2.npz,222-669,-,RED,FP
continuous_0314_S5_strategy2.npz,669-891,DON’T KNOW,DON’T KNOW,TP
continuous_0314_S5_strategy2.npz,0-128,MONDAY,-,FN
continuous_0314_S5_strategy2.npz,259-386,TEN,-,FN
continuous_0314_S5_strategy2.npz,386-514,GIRL,-,FN
continuous_0314_S5_strategy2.npz,514-633,JANUARY,-,FN
continuous_0314_S5_strategy2.npz,633-761,RED,-,FN
continuous_0315_S5_strategy2.npz,0-126,SUNDAY,SUNDAY,TP
continuous_0315_S5_strategy2.npz,126-379,-,GOOD AFTERNOON,FP
continuous_0315_S5_strategy2.npz,379-506,MILK,MILK,TP
continuous_0315_S5_strategy2.npz,506-633,THREE,THREE,TP
continuous_0315_S5_strategy2.npz,633-760,-,AUGUST,FP
continuous_0315_S5_strategy2.npz,126-252,GOOD EVENING,-,FN
continuous_0315_S5_strategy2.npz,252-376,UNDERSTAND,-,FN
continuous_0315_S5_strategy2.npz,631-758,AUGUST,-,FN
continuous_0316_S5_strategy2.npz,0-180,FRIDAY,FRIDAY,TP
continuous_0316_S5_strategy2.npz,180-361,NO SUGAR,NO SUGAR,TP
continuous_0316_S5_strategy2.npz,361-543,MARRIED,MARRIED,TP
continuous_0316_S5_strategy2.npz,543-724,VIOLET,VIOLET,TP
continuous_0316_S5_strategy2.npz,724-906,THREE,THREE,TP
continuous_0316_S5_strategy2.npz,253-380,FATHER,-,FN
continuous_0316_S5_strategy2.npz,763-903,GOOD AFTERNOON,-,FN
continuous_0317_S5_strategy2.npz,0-121,-,WEDNESDAY,FP
continuous_0317_S5_strategy2.npz,121-243,FATHER,FATHER,TP
continuous_0317_S5_strategy2.npz,243-366,HARD OF HEARING,HARD OF HEARING,TP
continuous_0317_S5_strategy2.npz,366-487,NO SUGAR,NO SUGAR,TP
continuous_0317_S5_strategy2.npz,487-609,MEAT,MEAT,TP
continuous_0317_S5_strategy2.npz,609-732,DON’T KNOW,DON’T KNOW,TP
continuous_0317_S5_strategy2.npz,0-125,SEVEN,-,FN
continuous_0318_S5_strategy2.npz,0-178,-,WOMAN,FP
continuous_0318_S5_strategy2.npz,178-357,WEDNESDAY,WEDNESDAY,TP
continuous_0318_S5_strategy2.npz,357-537,-,NO,FP
continuous_0318_S5_strategy2.npz,537-715,DARK,DARK,TP
continuous_0318_S5_strategy2.npz,715-895,CRAB,CRAB,TP
continuous_0318_S5_strategy2.npz,0-127,MOTHER,-,FN
continuous_0318_S5_strategy2.npz,127-254,WOMAN,-,FN
continuous_0318_S5_strategy2.npz,379-506,FIVE,-,FN
continuous_0318_S5_strategy2.npz,506-635,NO,-,FN
continuous_0319_S5_strategy2.npz,0-223,-,EGG,FP
continuous_0319_S5_strategy2.npz,223-447,DARK,DARK,TP
continuous_0319_S5_strategy2.npz,447-672,-,THURSDAY,FP
continuous_0319_S5_strategy2.npz,672-895,-,UNDERSTAND,FP
continuous_0319_S5_strategy2.npz,0-125,EGG,-,FN
continuous_0319_S5_strategy2.npz,253-381,THURSDAY,-,FN
continuous_0319_S5_strategy2.npz,381-510,UNDERSTAND,-,FN
continuous_0319_S5_strategy2.npz,510-637,AUNTIE,-,FN
continuous_0319_S5_strategy2.npz,637-764,WEELCHAIR PERSON,-,FN
continuous_0319_S5_strategy2.npz,764-892,OCTOBER,-,FN
continuous_0320_S5_strategy2.npz,0-111,ORANGE,ORANGE,TP
continuous_0320_S5_strategy2.npz,111-336,HELLO,HELLO,TP
continuous_0320_S5_strategy2.npz,336-448,GRANDFATHER,GRANDFATHER,TP
continuous_0320_S5_strategy2.npz,448-561,SLOW,SLOW,TP
continuous_0320_S5_strategy2.npz,561-672,CHICKEN,CHICKEN,TP
continuous_0320_S5_strategy2.npz,672-784,BLIND,BLIND,TP
continuous_0320_S5_strategy2.npz,784-897,APRIL,APRIL,TP
continuous_0321_S5_strategy2.npz,0-189,PARENTS,PARENTS,TP
continuous_0321_S5_strategy2.npz,189-378,IM FINE,IM FINE,TP
continuous_0321_S5_strategy2.npz,378-568,-,DEAF,FP
continuous_0321_S5_strategy2.npz,568-759,BREAD,BREAD,TP
continuous_0321_S5_strategy2.npz,249-376,DEAF,-,FN
continuous_0321_S5_strategy2.npz,376-504,BLACK,-,FN
continuous_0321_S5_strategy2.npz,629-756,NOVEMBER,-,FN
continuous_0322_S5_strategy2.npz,253-381,-,MAY,FP
continuous_0322_S5_strategy2.npz,381-634,FEBRUARY,FEBRUARY,TP
continuous_0322_S5_strategy2.npz,634-762,ORANGE,ORANGE,TP
continuous_0322_S5_strategy2.npz,762-888,DECEMBER,DECEMBER,TP
continuous_0322_S5_strategy2.npz,0-127,APRIL,-,FN
continuous_0322_S5_strategy2.npz,127-254,MAY,-,FN
continuous_0322_S5_strategy2.npz,254-382,JUNE,-,FN
continuous_0322_S5_strategy2.npz,509-636,JUNE,-,FN
continuous_0323_S5_strategy2.npz,0-177,BLUE,BLUE,TP
continuous_0323_S5_strategy2.npz,177-532,-,GOOD AFTERNOON,FP
continuous_0323_S5_strategy2.npz,532-888,BROWN,BROWN,TP
continuous_0323_S5_strategy2.npz,127-253,GOOD EVENING,-,FN
continuous_0323_S5_strategy2.npz,253-381,PINK,-,FN
continuous_0323_S5_strategy2.npz,381-510,BLIND,-,FN
continuous_0323_S5_strategy2.npz,638-765,APRIL,-,FN
continuous_0323_S5_strategy2.npz,765-885,WHITE,-,FN
continuous_0324_S5_strategy2.npz,0-291,GOOD MORNING,GOOD MORNING,TP
continuous_0324_S5_strategy2.npz,291-583,DAUGHTER,DAUGHTER,TP
continuous_0324_S5_strategy2.npz,583-876,DARK,DARK,TP
continuous_0324_S5_strategy2.npz,0-120,MAY,-,FN
continuous_0324_S5_strategy2.npz,374-500,FATHER,-,FN
continuous_0324_S5_strategy2.npz,620-747,RED,-,FN
continuous_0324_S5_strategy2.npz,747-874,AUNTIE,-,FN
continuous_0325_S5_strategy2.npz,0-126,-,DECEMBER,FP
continuous_0325_S5_strategy2.npz,126-253,-,GRANDFATHER,FP
continuous_0325_S5_strategy2.npz,253-381,-,MARRIED,FP
continuous_0325_S5_strategy2.npz,381-507,-,THANK YOU,FP
continuous_0325_S5_strategy2.npz,507-762,HOW ARE YOU,HOW ARE YOU,TP
continuous_0325_S5_strategy2.npz,762-889,BLACK,BLACK,TP
continuous_0325_S5_strategy2.npz,0-118,WHITE,-,FN
continuous_0325_S5_strategy2.npz,118-248,DECEMBER,-,FN
continuous_0325_S5_strategy2.npz,248-371,GRANDFATHER,-,FN
continuous_0325_S5_strategy2.npz,371-499,MARRIED,-,FN
continuous_0325_S5_strategy2.npz,499-618,THANK YOU,-,FN
continuous_0326_S5_strategy2.npz,0-222,NOVEMBER,NOVEMBER,TP
continuous_0326_S5_strategy2.npz,222-447,BROWN,BROWN,TP
continuous_0326_S5_strategy2.npz,447-670,-,FEBRUARY,FP
continuous_0326_S5_strategy2.npz,670-894,GREEN,GREEN,TP
continuous_0326_S5_strategy2.npz,127-254,MAN,-,FN
continuous_0326_S5_strategy2.npz,254-383,JULY,-,FN
continuous_0326_S5_strategy2.npz,511-636,YELLOW,-,FN
continuous_0326_S5_strategy2.npz,636-763,FEBRUARY,-,FN
continuous_0327_S5_strategy2.npz,0-150,-,THANK YOU,FP
continuous_0327_S5_strategy2.npz,150-300,-,LIGHT,FP
continuous_0327_S5_strategy2.npz,300-450,BLUE,BLUE,TP
continuous_0327_S5_strategy2.npz,450-600,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0327_S5_strategy2.npz,600-750,GREEN,GREEN,TP
continuous_0327_S5_strategy2.npz,750-900,APRIL,APRIL,TP
continuous_0327_S5_strategy2.npz,0-127,GIRL,-,FN
continuous_0327_S5_strategy2.npz,127-262,THANK YOU,-,FN
continuous_0327_S5_strategy2.npz,262-389,LIGHT,-,FN
continuous_0328_S5_strategy2.npz,0-177,-,MAY,FP
continuous_0328_S5_strategy2.npz,177-354,GOOD EVENING,GOOD EVENING,TP
continuous_0328_S5_strategy2.npz,354-531,THANK YOU,THANK YOU,TP
continuous_0328_S5_strategy2.npz,531-708,BLACK,BLACK,TP
continuous_0328_S5_strategy2.npz,708-886,-,DEAF,FP
continuous_0328_S5_strategy2.npz,0-126,HARD OF HEARING,-,FN
continuous_0328_S5_strategy2.npz,126-253,MAY,-,FN
continuous_0328_S5_strategy2.npz,638-766,FATHER,-,FN
continuous_0328_S5_strategy2.npz,766-884,DEAF BLIND,-,FN
continuous_0329_S5_strategy2.npz,0-126,GREEN,GREEN,TP
continuous_0329_S5_strategy2.npz,126-255,DARK,DARK,TP
continuous_0329_S5_strategy2.npz,255-381,FEBRUARY,FEBRUARY,TP
continuous_0329_S5_strategy2.npz,381-510,GRAY,GRAY,TP
continuous_0329_S5_strategy2.npz,510-636,-,GREEN,FP
continuous_0329_S5_strategy2.npz,636-765,BLUE,BLUE,TP
continuous_0329_S5_strategy2.npz,765-892,VIOLET,VIOLET,TP
continuous_0329_S5_strategy2.npz,509-636,YELLOW,-,FN
continuous_0330_S5_strategy2.npz,0-126,VIOLET,VIOLET,TP
continuous_0330_S5_strategy2.npz,126-252,NOVEMBER,NOVEMBER,TP
continuous_0330_S5_strategy2.npz,252-379,GRAY,GRAY,TP
continuous_0330_S5_strategy2.npz,379-506,PINK,PINK,TP
continuous_0330_S5_strategy2.npz,506-633,-,DEAF BLIND,FP
continuous_0330_S5_strategy2.npz,633-760,DARK,DARK,TP
continuous_0330_S5_strategy2.npz,760-888,AUGUST,AUGUST,TP
continuous_0330_S5_strategy2.npz,510-636,YELLOW,-,FN
continuous_0331_S5_strategy2.npz,147-297,DECEMBER,DECEMBER,TP
continuous_0331_S5_strategy2.npz,297-445,ORANGE,ORANGE,TP
continuous_0331_S5_strategy2.npz,445-594,COUSIN,COUSIN,TP
continuous_0331_S5_strategy2.npz,594-744,GOOD MORNING,GOOD MORNING,TP
continuous_0331_S5_strategy2.npz,744-892,OCTOBER,OCTOBER,TP
continuous_0331_S5_strategy2.npz,0-127,NOVEMBER,-,FN
continuous_0331_S5_strategy2.npz,504-633,GIRL,-,FN
continuous_0332_S5_strategy2.npz,0-126,MARCH,MARCH,TP
continuous_0332_S5_strategy2.npz,126-253,BLACK,BLACK,TP
continuous_0332_S5_strategy2.npz,253-381,MARCH,MARCH,TP
continuous_0332_S5_strategy2.npz,381-507,LIGHT,LIGHT,TP
continuous_0332_S5_strategy2.npz,507-634,WOMAN,WOMAN,TP
continuous_0332_S5_strategy2.npz,634-762,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0332_S5_strategy2.npz,762-889,GREEN,GREEN,TP
continuous_0333_S5_strategy2.npz,0-232,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0333_S5_strategy2.npz,232-466,-,GOOD AFTERNOON,FP
continuous_0333_S5_strategy2.npz,466-700,FATHER,FATHER,TP
continuous_0333_S5_strategy2.npz,700-934,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0333_S5_strategy2.npz,0-127,MOTHER,-,FN
continuous_0333_S5_strategy2.npz,296-423,WHITE,-,FN
continuous_0333_S5_strategy2.npz,423-550,GOOD AFTERNOON,-,FN
continuous_0333_S5_strategy2.npz,671-798,MAN,-,FN
continuous_0334_S5_strategy2.npz,0-255,VIOLET,VIOLET,TP
continuous_0334_S5_strategy2.npz,0-127,BOY,-,FN
continuous_0335_S5_strategy2.npz,0-129,BROWN,BROWN,TP
continuous_0336_S5_strategy2.npz,0-127,YELLOW,YELLOW,TP
continuous_0337_S6_strategy2.npz,0-252,GRANDMOTHER,GRANDMOTHER,TP
continuous_0337_S6_strategy2.npz,252-631,COLD,COLD,TP
continuous_0337_S6_strategy2.npz,631-757,-,DON’T UNDERSTAND,FP
continuous_0337_S6_strategy2.npz,757-885,IM FINE,IM FINE,TP
continuous_0337_S6_strategy2.npz,0-126,WEELCHAIR PERSON,-,FN
continuous_0337_S6_strategy2.npz,254-371,SEPTEMBER,-,FN
continuous_0337_S6_strategy2.npz,499-622,FIVE,-,FN
continuous_0337_S6_strategy2.npz,622-763,DON’T UNDERSTAND,-,FN
continuous_0338_S6_strategy2.npz,0-175,MEAT,MEAT,TP
continuous_0338_S6_strategy2.npz,175-351,YES,YES,TP
continuous_0338_S6_strategy2.npz,351-528,THANK YOU,THANK YOU,TP
continuous_0338_S6_strategy2.npz,528-703,SUNDAY,SUNDAY,TP
continuous_0338_S6_strategy2.npz,703-879,NOVEMBER,NOVEMBER,TP
continuous_0338_S6_strategy2.npz,376-497,HARD OF HEARING,-,FN
continuous_0338_S6_strategy2.npz,497-625,WINE,-,FN
continuous_0339_S6_strategy2.npz,0-258,MARRIED,MARRIED,TP
continuous_0339_S6_strategy2.npz,258-387,SPAGHETTI,SPAGHETTI,TP
continuous_0339_S6_strategy2.npz,387-516,-,THREE,FP
continuous_0339_S6_strategy2.npz,516-774,FEBRUARY,FEBRUARY,TP
continuous_0339_S6_strategy2.npz,774-903,-,AUNTIE,FP
continuous_0339_S6_strategy2.npz,127-255,HOT,-,FN
continuous_0339_S6_strategy2.npz,383-510,LIGHT,-,FN
continuous_0339_S6_strategy2.npz,510-643,THREE,-,FN
continuous_0339_S6_strategy2.npz,771-899,AUNTIE,-,FN
continuous_0340_S6_strategy2.npz,0-126,EGG,EGG,TP
continuous_0340_S6_strategy2.npz,126-379,COUSIN,COUSIN,TP
continuous_0340_S6_strategy2.npz,379-505,BROWN,BROWN,TP
continuous_0340_S6_strategy2.npz,505-633,HOW ARE YOU,HOW ARE YOU,TP
continuous_0340_S6_strategy2.npz,633-759,COFFEE,COFFEE,TP
continuous_0340_S6_strategy2.npz,248-370,FAST,-,FN
continuous_0341_S6_strategy2.npz,0-147,CRAB,CRAB,TP
continuous_0341_S6_strategy2.npz,147-294,-,DON’T KNOW,FP
continuous_0341_S6_strategy2.npz,294-591,-,JANUARY,FP
continuous_0341_S6_strategy2.npz,591-738,GIRL,GIRL,TP
continuous_0341_S6_strategy2.npz,738-886,TODAY,TODAY,TP
continuous_0341_S6_strategy2.npz,127-253,SON,-,FN
continuous_0341_S6_strategy2.npz,253-373,NO SUGAR,-,FN
continuous_0341_S6_strategy2.npz,373-509,DON’T KNOW,-,FN
continuous_0341_S6_strategy2.npz,509-637,APRIL,-,FN
continuous_0342_S6_strategy2.npz,0-153,GRANDFATHER,GRANDFATHER,TP
continuous_0342_S6_strategy2.npz,153-306,JUICE,JUICE,TP
continuous_0342_S6_strategy2.npz,306-459,UNDERSTAND,UNDERSTAND,TP
continuous_0342_S6_strategy2.npz,459-612,BLUE,BLUE,TP
continuous_0342_S6_strategy2.npz,612-766,LONGANISA,LONGANISA,TP
continuous_0342_S6_strategy2.npz,646-774,JANUARY,-,FN
continuous_0343_S6_strategy2.npz,0-309,BLACK,BLACK,TP
continuous_0343_S6_strategy2.npz,309-618,-,COFFEE,FP
continuous_0343_S6_strategy2.npz,618-772,SEPTEMBER,SEPTEMBER,TP
continuous_0343_S6_strategy2.npz,127-254,COFFEE,-,FN
continuous_0343_S6_strategy2.npz,254-395,SIX,-,FN
continuous_0343_S6_strategy2.npz,395-538,HOW ARE YOU,-,FN
continuous_0343_S6_strategy2.npz,664-779,SON,-,FN
continuous_0344_S6_strategy2.npz,0-147,-,GOOD EVENING,FP
continuous_0344_S6_strategy2.npz,147-294,RICE,RICE,TP
continuous_0344_S6_strategy2.npz,294-441,TEA,TEA,TP
continuous_0344_S6_strategy2.npz,441-588,PARENTS,PARENTS,TP
continuous_0344_S6_strategy2.npz,588-735,PINK,PINK,TP
continuous_0344_S6_strategy2.npz,735-883,-,MARCH,FP
continuous_0344_S6_strategy2.npz,0-126,GOOD AFTERNOON,-,FN
continuous_0344_S6_strategy2.npz,507-644,DON’T UNDERSTAND,-,FN
continuous_0344_S6_strategy2.npz,771-890,MARCH,-,FN
continuous_0345_S6_strategy2.npz,0-150,COUSIN,COUSIN,TP
continuous_0345_S6_strategy2.npz,150-300,LIGHT,LIGHT,TP
continuous_0345_S6_strategy2.npz,300-450,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0345_S6_strategy2.npz,450-600,TEA,TEA,TP
continuous_0345_S6_strategy2.npz,600-751,RICE,RICE,TP
continuous_0345_S6_strategy2.npz,630-750,TOMORROW,-,FN
continuous_0346_S6_strategy2.npz,0-94,SPAGHETTI,SPAGHETTI,TP
continuous_0346_S6_strategy2.npz,94-190,GRANDMOTHER,GRANDMOTHER,TP
continuous_0346_S6_strategy2.npz,190-285,-,DEAF BLIND,FP
continuous_0346_S6_strategy2.npz,285-477,PINK,PINK,TP
continuous_0346_S6_strategy2.npz,477-573,DEAF,DEAF,TP
continuous_0346_S6_strategy2.npz,573-667,-,GIRL,FP
continuous_0346_S6_strategy2.npz,667-763,HELLO,HELLO,TP
continuous_0346_S6_strategy2.npz,381-507,MONDAY,-,FN
continuous_0347_S6_strategy2.npz,0-192,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0347_S6_strategy2.npz,192-576,-,OCTOBER,FP
continuous_0347_S6_strategy2.npz,576-768,BLUE,BLUE,TP
continuous_0347_S6_strategy2.npz,145-272,MAN,-,FN
continuous_0347_S6_strategy2.npz,272-389,NOVEMBER,-,FN
continuous_0347_S6_strategy2.npz,389-527,DON’T UNDERSTAND,-,FN
continuous_0347_S6_strategy2.npz,654-785,EIGHT,-,FN
continuous_0348_S6_strategy2.npz,0-183,TEN,TEN,TP
continuous_0348_S6_strategy2.npz,183-366,CORRECT,CORRECT,TP
continuous_0348_S6_strategy2.npz,366-732,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0348_S6_strategy2.npz,732-916,SHRIMP,SHRIMP,TP
continuous_0348_S6_strategy2.npz,431-557,JUNE,-,FN
continuous_0348_S6_strategy2.npz,557-677,HARD OF HEARING,-,FN
continuous_0348_S6_strategy2.npz,677-804,HOT,-,FN
continuous_0349_S6_strategy2.npz,0-126,SUNDAY,SUNDAY,TP
continuous_0349_S6_strategy2.npz,126-252,SHRIMP,SHRIMP,TP
continuous_0349_S6_strategy2.npz,252-379,-,DEAF BLIND,FP
continuous_0349_S6_strategy2.npz,379-506,-,SEE YOU TOMORROW,FP
continuous_0349_S6_strategy2.npz,506-888,YES,YES,TP
continuous_0349_S6_strategy2.npz,255-381,FOUR,-,FN
continuous_0349_S6_strategy2.npz,381-510,DEAF BLIND,-,FN
continuous_0349_S6_strategy2.npz,644-766,WINE,-,FN
continuous_0349_S6_strategy2.npz,766-893,MOTHER,-,FN
continuous_0350_S6_strategy2.npz,223-448,DAUGHTER,DAUGHTER,TP
continuous_0350_S6_strategy2.npz,448-561,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0350_S6_strategy2.npz,561-673,GRAY,GRAY,TP
continuous_0350_S6_strategy2.npz,673-786,CHICKEN,CHICKEN,TP
continuous_0350_S6_strategy2.npz,0-126,WRONG,-,FN
continuous_0350_S6_strategy2.npz,126-253,TUESDAY,-,FN
continuous_0351_S6_strategy2.npz,0-106,LIGHT,LIGHT,TP
continuous_0351_S6_strategy2.npz,106-213,COFFEE,COFFEE,TP
continuous_0351_S6_strategy2.npz,213-321,COUSIN,COUSIN,TP
continuous_0351_S6_strategy2.npz,321-427,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0351_S6_strategy2.npz,427-748,TWO,TWO,TP
continuous_0351_S6_strategy2.npz,748-856,CHICKEN,CHICKEN,TP
continuous_0351_S6_strategy2.npz,621-737,MARCH,-,FN
continuous_0352_S6_strategy2.npz,0-148,BEER,BEER,TP
continuous_0352_S6_strategy2.npz,148-297,-,GRANDFATHER,FP
continuous_0352_S6_strategy2.npz,297-447,-,BREAD,FP
continuous_0352_S6_strategy2.npz,447-595,FOUR,FOUR,TP
continuous_0352_S6_strategy2.npz,595-894,SUNDAY,SUNDAY,TP
continuous_0352_S6_strategy2.npz,128-254,ORANGE,-,FN
continuous_0352_S6_strategy2.npz,254-382,GRANDFATHER,-,FN
continuous_0352_S6_strategy2.npz,382-509,BREAD,-,FN
continuous_0352_S6_strategy2.npz,771-898,JULY,-,FN
continuous_0353_S6_strategy2.npz,0-354,MEAT,MEAT,TP
continuous_0353_S6_strategy2.npz,354-532,GRAY,GRAY,TP
continuous_0353_S6_strategy2.npz,532-711,-,DEAF,FP
continuous_0353_S6_strategy2.npz,711-888,-,FAST,FP
continuous_0353_S6_strategy2.npz,123-252,TUESDAY,-,FN
continuous_0353_S6_strategy2.npz,379-506,DEAF,-,FN
continuous_0353_S6_strategy2.npz,506-640,FAST,-,FN
continuous_0353_S6_strategy2.npz,640-768,WINE,-,FN
continuous_0353_S6_strategy2.npz,768-894,JANUARY,-,FN
continuous_0354_S6_strategy2.npz,0-126,EGG,EGG,TP
continuous_0354_S6_strategy2.npz,126-253,KNOW,KNOW,TP
continuous_0354_S6_strategy2.npz,253-634,MILK,MILK,TP
continuous_0354_S6_strategy2.npz,634-762,-,THREE,FP
continuous_0354_S6_strategy2.npz,379-507,PARENTS,-,FN
continuous_0354_S6_strategy2.npz,507-633,THREE,-,FN
continuous_0354_S6_strategy2.npz,633-761,ORANGE,-,FN
continuous_0355_S6_strategy2.npz,0-217,THURSDAY,THURSDAY,TP
continuous_0355_S6_strategy2.npz,217-327,MARRIED,MARRIED,TP
continuous_0355_S6_strategy2.npz,327-436,-,BREAD,FP
continuous_0355_S6_strategy2.npz,436-546,-,SPAGHETTI,FP
continuous_0355_S6_strategy2.npz,546-655,-,GOOD EVENING,FP
continuous_0355_S6_strategy2.npz,655-765,-,NO SUGAR,FP
continuous_0355_S6_strategy2.npz,253-381,SPAGHETTI,-,FN
continuous_0355_S6_strategy2.npz,381-508,GOOD AFTERNOON,-,FN
continuous_0355_S6_strategy2.npz,508-635,NO SUGAR,-,FN
continuous_0355_S6_strategy2.npz,635-771,KNOW,-,FN
continuous_0356_S6_strategy2.npz,0-444,NO,NO,TP
continuous_0356_S6_strategy2.npz,444-555,THANK YOU,THANK YOU,TP
continuous_0356_S6_strategy2.npz,555-778,DARK,DARK,TP
continuous_0356_S6_strategy2.npz,778-891,BEER,BEER,TP
continuous_0356_S6_strategy2.npz,136-263,APRIL,-,FN
continuous_0356_S6_strategy2.npz,263-392,FRIDAY,-,FN
continuous_0356_S6_strategy2.npz,641-768,SIX,-,FN
continuous_0357_S6_strategy2.npz,0-129,SATURDAY,SATURDAY,TP
continuous_0357_S6_strategy2.npz,129-258,GOOD MORNING,GOOD MORNING,TP
continuous_0357_S6_strategy2.npz,258-387,BREAD,BREAD,TP
continuous_0357_S6_strategy2.npz,387-516,COLD,COLD,TP
continuous_0357_S6_strategy2.npz,516-645,BROWN,BROWN,TP
continuous_0357_S6_strategy2.npz,645-774,-,NINE,FP
continuous_0357_S6_strategy2.npz,774-903,DECEMBER,DECEMBER,TP
continuous_0357_S6_strategy2.npz,646-781,NINE,-,FN
continuous_0358_S6_strategy2.npz,0-111,SLOW,SLOW,TP
continuous_0358_S6_strategy2.npz,111-225,HARD OF HEARING,HARD OF HEARING,TP
continuous_0358_S6_strategy2.npz,225-450,TOMORROW,TOMORROW,TP
continuous_0358_S6_strategy2.npz,450-562,MILK,MILK,TP
continuous_0358_S6_strategy2.npz,562-675,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0358_S6_strategy2.npz,675-901,DARK,DARK,TP
continuous_0358_S6_strategy2.npz,795-908,SEPTEMBER,-,FN
continuous_0359_S6_strategy2.npz,0-126,CRAB,CRAB,TP
continuous_0359_S6_strategy2.npz,126-252,-,DECEMBER,FP
continuous_0359_S6_strategy2.npz,252-378,COUSIN,COUSIN,TP
continuous_0359_S6_strategy2.npz,378-630,SUGAR,SUGAR,TP
continuous_0359_S6_strategy2.npz,630-757,-,NO,FP
continuous_0359_S6_strategy2.npz,122-245,JULY,-,FN
continuous_0359_S6_strategy2.npz,500-637,SEVEN,-,FN
continuous_0359_S6_strategy2.npz,637-773,DON’T UNDERSTAND,-,FN
continuous_0360_S6_strategy2.npz,0-108,THANK YOU,THANK YOU,TP
continuous_0360_S6_strategy2.npz,108-216,NO,NO,TP
continuous_0360_S6_strategy2.npz,216-324,BROWN,BROWN,TP
continuous_0360_S6_strategy2.npz,324-541,-,FATHER,FP
continuous_0360_S6_strategy2.npz,541-649,-,SEE YOU TOMORROW,FP
continuous_0360_S6_strategy2.npz,649-759,-,FIVE,FP
continuous_0360_S6_strategy2.npz,391-518,FATHER,-,FN
continuous_0360_S6_strategy2.npz,518-632,WINE,-,FN
continuous_0360_S6_strategy2.npz,632-766,FIVE,-,FN
continuous_0361_S6_strategy2.npz,0-126,WRONG,WRONG,TP
continuous_0361_S6_strategy2.npz,126-252,SUNDAY,SUNDAY,TP
continuous_0361_S6_strategy2.npz,252-379,-,SIX,FP
continuous_0361_S6_strategy2.npz,379-505,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0361_S6_strategy2.npz,505-633,DAUGHTER,DAUGHTER,TP
continuous_0361_S6_strategy2.npz,633-759,DARK,DARK,TP
continuous_0361_S6_strategy2.npz,253-388,SEVEN,-,FN
continuous_0362_S6_strategy2.npz,0-169,-,TUESDAY,FP
continuous_0362_S6_strategy2.npz,169-340,TEA,TEA,TP
continuous_0362_S6_strategy2.npz,340-426,-,DEAF,FP
continuous_0362_S6_strategy2.npz,426-511,-,AUGUST,FP
continuous_0362_S6_strategy2.npz,511-681,-,FEBRUARY,FP
continuous_0362_S6_strategy2.npz,681-768,NO,NO,TP
continuous_0362_S6_strategy2.npz,0-127,TUESDAY,-,FN
continuous_0362_S6_strategy2.npz,254-390,FOUR,-,FN
continuous_0362_S6_strategy2.npz,390-517,DEAF,-,FN
continuous_0362_S6_strategy2.npz,517-644,FEBRUARY,-,FN
continuous_0363_S6_strategy2.npz,0-126,RED,RED,TP
continuous_0363_S6_strategy2.npz,126-382,-,PINK,FP
continuous_0363_S6_strategy2.npz,382-510,-,SLOW,FP
continuous_0363_S6_strategy2.npz,510-766,-,SHRIMP,FP
continuous_0363_S6_strategy2.npz,766-894,-,DEAF BLIND,FP
continuous_0363_S6_strategy2.npz,127-255,JUNE,-,FN
