File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0271_S5_strategy2.npz,132-198,FOOD,FOOD,TP
continuous_0271_S5_strategy2.npz,198-264,-,NUMBER,FP
continuous_0271_S5_strategy2.npz,264-397,SURVIVAL,SURVIVAL,TP
continuous_0271_S5_strategy2.npz,397-463,CALENDAR,CALENDAR,TP
continuous_0271_S5_strategy2.npz,463-531,GREETING,GREETING,TP
continuous_0271_S5_strategy2.npz,531-597,-,FOOD,FP
continuous_0271_S5_strategy2.npz,597-663,-,NUMBER,FP
continuous_0271_S5_strategy2.npz,663-795,DAYS,DAYS,TP
continuous_0271_S5_strategy2.npz,795-862,COLOR,COLOR,TP
continuous_0272_S5_strategy2.npz,0-147,DAYS,DAYS,TP
continuous_0272_S5_strategy2.npz,147-220,FOOD,FOOD,TP
continuous_0272_S5_strategy2.npz,220-369,DRINK,DRINK,TP
continuous_0272_S5_strategy2.npz,369-516,NUMBER,NUMBER,TP
continuous_0272_S5_strategy2.npz,516-663,FAMILY,FAMILY,TP
continuous_0272_S5_strategy2.npz,663-738,COLOR,COLOR,TP
continuous_0272_S5_strategy2.npz,738-811,-,CALENDAR,FP
continuous_0272_S5_strategy2.npz,811-885,CALENDAR,CALENDAR,TP
continuous_0273_S5_strategy2.npz,0-151,SURVIVAL,SURVIVAL,TP
continuous_0273_S5_strategy2.npz,151-228,GREETING,GREETING,TP
continuous_0273_S5_strategy2.npz,228-304,-,FOOD,FP
continuous_0273_S5_strategy2.npz,304-381,COLOR,COLOR,TP
continuous_0273_S5_strategy2.npz,381-534,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0273_S5_strategy2.npz,534-687,CALENDAR,CALENDAR,TP
continuous_0273_S5_strategy2.npz,687-763,FAMILY,FAMILY,TP
continuous_0274_S5_strategy2.npz,0-75,FOOD,FOOD,TP
continuous_0274_S5_strategy2.npz,75-151,-,DAYS,FP
continuous_0274_S5_strategy2.npz,151-303,DAYS,DAYS,TP
continuous_0274_S5_strategy2.npz,303-379,GREETING,GREETING,TP
continuous_0274_S5_strategy2.npz,379-456,COLOR,COLOR,TP
continuous_0274_S5_strategy2.npz,456-531,-,FOOD,FP
continuous_0274_S5_strategy2.npz,531-684,SURVIVAL,SURVIVAL,TP
continuous_0274_S5_strategy2.npz,684-760,NUMBER,NUMBER,TP
continuous_0275_S5_strategy2.npz,0-84,NUMBER,NUMBER,TP
continuous_0275_S5_strategy2.npz,84-252,CALENDAR,CALENDAR,TP
continuous_0275_S5_strategy2.npz,252-336,GREETING,GREETING,TP
continuous_0275_S5_strategy2.npz,336-504,DRINK,DRINK,TP
continuous_0275_S5_strategy2.npz,504-672,SURVIVAL,SURVIVAL,TP
continuous_0275_S5_strategy2.npz,672-756,FAMILY,FAMILY,TP
continuous_0276_S5_strategy2.npz,0-94,COLOR,COLOR,TP
continuous_0276_S5_strategy2.npz,94-189,FOOD,FOOD,TP
continuous_0276_S5_strategy2.npz,189-285,-,COLOR,FP
continuous_0276_S5_strategy2.npz,285-379,DAYS,DAYS,TP
continuous_0276_S5_strategy2.npz,379-474,FAMILY,FAMILY,TP
continuous_0276_S5_strategy2.npz,474-570,CALENDAR,CALENDAR,TP
continuous_0276_S5_strategy2.npz,570-664,-,DRINK,FP
continuous_0276_S5_strategy2.npz,664-760,NUMBER,NUMBER,TP
continuous_0277_S5_strategy2.npz,0-97,NUMBER,NUMBER,TP
continuous_0277_S5_strategy2.npz,97-196,COLOR,COLOR,TP
continuous_0277_S5_strategy2.npz,196-295,SURVIVAL,SURVIVAL,TP
continuous_0277_S5_strategy2.npz,295-394,-,FOOD,FP
continuous_0277_S5_strategy2.npz,394-492,-,RELATIONSHIPS,FP
continuous_0277_S5_strategy2.npz,492-591,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0277_S5_strategy2.npz,591-690,-,SURVIVAL,FP
continuous_0277_S5_strategy2.npz,690-789,DAYS,DAYS,TP
continuous_0277_S5_strategy2.npz,789-888,DRINK,DRINK,TP
continuous_0277_S5_strategy2.npz,382-509,FOOD,-,FN
continuous_0278_S5_strategy2.npz,0-156,CALENDAR,CALENDAR,TP
continuous_0278_S5_strategy2.npz,156-235,NUMBER,NUMBER,TP
continuous_0278_S5_strategy2.npz,235-393,FAMILY,FAMILY,TP
continuous_0278_S5_strategy2.npz,393-472,DRINK,DRINK,TP
continuous_0278_S5_strategy2.npz,472-630,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0278_S5_strategy2.npz,630-789,SURVIVAL,SURVIVAL,TP
continuous_0278_S5_strategy2.npz,789-867,DAYS,DAYS,TP
continuous_0279_S5_strategy2.npz,0-84,SURVIVAL,SURVIVAL,TP
continuous_0279_S5_strategy2.npz,84-169,DRINK,DRINK,TP
continuous_0279_S5_strategy2.npz,169-339,NUMBER,NUMBER,TP
continuous_0279_S5_strategy2.npz,339-510,CALENDAR,CALENDAR,TP
continuous_0279_S5_strategy2.npz,510-594,DAYS,DAYS,TP
continuous_0279_S5_strategy2.npz,594-679,-,RELATIONSHIPS,FP
continuous_0279_S5_strategy2.npz,679-765,COLOR,SURVIVAL,FP
continuous_0279_S5_strategy2.npz,635-763,COLOR,SURVIVAL,FN
continuous_0280_S5_strategy2.npz,0-147,FOOD,FOOD,TP
continuous_0280_S5_strategy2.npz,147-297,DAYS,DAYS,TP
continuous_0280_S5_strategy2.npz,297-372,COLOR,COLOR,TP
continuous_0280_S5_strategy2.npz,372-594,DRINK,DRINK,TP
continuous_0280_S5_strategy2.npz,594-669,SURVIVAL,SURVIVAL,TP
continuous_0280_S5_strategy2.npz,669-817,GREETING,GREETING,TP
continuous_0280_S5_strategy2.npz,817-892,FAMILY,FAMILY,TP
continuous_0281_S5_strategy2.npz,0-160,GREETING,GREETING,TP
continuous_0281_S5_strategy2.npz,160-240,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0281_S5_strategy2.npz,240-402,DRINK,DRINK,TP
continuous_0281_S5_strategy2.npz,402-483,SURVIVAL,SURVIVAL,TP
continuous_0281_S5_strategy2.npz,483-643,COLOR,COLOR,TP
continuous_0281_S5_strategy2.npz,643-804,NUMBER,NUMBER,TP
continuous_0281_S5_strategy2.npz,804-885,FOOD,FOOD,TP
continuous_0282_S5_strategy2.npz,0-90,SURVIVAL,SURVIVAL,TP
continuous_0282_S5_strategy2.npz,90-271,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0282_S5_strategy2.npz,271-363,CALENDAR,CALENDAR,TP
continuous_0282_S5_strategy2.npz,363-453,FAMILY,FAMILY,TP
continuous_0282_S5_strategy2.npz,453-544,-,FAMILY,FP
continuous_0282_S5_strategy2.npz,544-636,DRINK,DRINK,TP
continuous_0282_S5_strategy2.npz,636-817,FOOD,FOOD,TP
continuous_0282_S5_strategy2.npz,817-909,-,GREETING,FP
continuous_0282_S5_strategy2.npz,767-905,GREETING,-,FN
continuous_0283_S5_strategy2.npz,0-94,GREETING,GREETING,TP
continuous_0283_S5_strategy2.npz,94-190,DRINK,GREETING,FP
continuous_0283_S5_strategy2.npz,190-382,SURVIVAL,SURVIVAL,TP
continuous_0283_S5_strategy2.npz,382-477,CALENDAR,CALENDAR,TP
continuous_0283_S5_strategy2.npz,477-573,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0283_S5_strategy2.npz,573-669,-,FAMILY,FP
continuous_0283_S5_strategy2.npz,669-765,NUMBER,NUMBER,TP
continuous_0283_S5_strategy2.npz,131-260,DRINK,GREETING,FN
continuous_0284_S5_strategy2.npz,0-199,FOOD,FOOD,TP
continuous_0284_S5_strategy2.npz,199-300,GREETING,GREETING,TP
continuous_0284_S5_strategy2.npz,300-400,CALENDAR,CALENDAR,TP
continuous_0284_S5_strategy2.npz,400-601,COLOR,COLOR,TP
continuous_0284_S5_strategy2.npz,601-702,DRINK,DRINK,TP
continuous_0284_S5_strategy2.npz,702-802,DAYS,DAYS,TP
continuous_0284_S5_strategy2.npz,802-903,NUMBER,NUMBER,TP
continuous_0285_S5_strategy2.npz,0-171,DRINK,DRINK,TP
continuous_0285_S5_strategy2.npz,171-343,CALENDAR,CALENDAR,TP
continuous_0285_S5_strategy2.npz,343-429,FAMILY,FAMILY,TP
continuous_0285_S5_strategy2.npz,429-516,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0285_S5_strategy2.npz,516-601,GREETING,RELATIONSHIPS,FP
continuous_0285_S5_strategy2.npz,601-687,-,DRINK,FP
continuous_0285_S5_strategy2.npz,687-774,COLOR,COLOR,TP
continuous_0285_S5_strategy2.npz,511-644,GREETING,RELATIONSHIPS,FN
continuous_0286_S5_strategy2.npz,0-153,DRINK,DRINK,TP
continuous_0286_S5_strategy2.npz,153-309,CALENDAR,CALENDAR,TP
continuous_0286_S5_strategy2.npz,309-463,COLOR,COLOR,TP
continuous_0286_S5_strategy2.npz,463-540,SURVIVAL,SURVIVAL,TP
continuous_0286_S5_strategy2.npz,540-618,-,DAYS,FP
continuous_0286_S5_strategy2.npz,618-696,FOOD,FOOD,TP
continuous_0286_S5_strategy2.npz,696-774,NUMBER,NUMBER,TP
continuous_0287_S5_strategy2.npz,0-84,DAYS,DAYS,TP
continuous_0287_S5_strategy2.npz,84-256,NUMBER,DRINK,FP
continuous_0287_S5_strategy2.npz,256-342,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0287_S5_strategy2.npz,342-427,-,COLOR,FP
continuous_0287_S5_strategy2.npz,427-513,FOOD,FOOD,TP
continuous_0287_S5_strategy2.npz,513-598,CALENDAR,CALENDAR,TP
continuous_0287_S5_strategy2.npz,598-684,-,FAMILY,FP
continuous_0287_S5_strategy2.npz,684-771,FAMILY,FAMILY,TP
continuous_0287_S5_strategy2.npz,127-254,NUMBER,DRINK,FN
continuous_0288_S5_strategy2.npz,0-73,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0288_S5_strategy2.npz,73-147,-,RELATIONSHIPS,FP
continuous_0288_S5_strategy2.npz,147-222,DAYS,DAYS,TP
continuous_0288_S5_strategy2.npz,222-369,SURVIVAL,DAYS,FP
continuous_0288_S5_strategy2.npz,369-444,FAMILY,FAMILY,TP
continuous_0288_S5_strategy2.npz,444-591,CALENDAR,CALENDAR,TP
continuous_0288_S5_strategy2.npz,591-666,-,RELATIONSHIPS,FP
continuous_0288_S5_strategy2.npz,666-739,GREETING,GREETING,TP
continuous_0288_S5_strategy2.npz,739-813,-,DRINK,FP
continuous_0288_S5_strategy2.npz,813-888,FOOD,FOOD,TP
continuous_0288_S5_strategy2.npz,254-383,SURVIVAL,DAYS,FN
continuous_0289_S5_strategy2.npz,0-138,FOOD,FOOD,TP
continuous_0289_S5_strategy2.npz,138-276,FAMILY,FAMILY,TP
continuous_0289_S5_strategy2.npz,276-345,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0289_S5_strategy2.npz,345-415,-,DRINK,FP
continuous_0289_S5_strategy2.npz,415-553,SURVIVAL,SURVIVAL,TP
continuous_0289_S5_strategy2.npz,553-693,DRINK,DRINK,TP
continuous_0289_S5_strategy2.npz,693-762,GREETING,GREETING,TP
continuous_0290_S5_strategy2.npz,0-72,CALENDAR,CALENDAR,TP
continuous_0290_S5_strategy2.npz,72-145,-,CALENDAR,FP
continuous_0290_S5_strategy2.npz,145-219,GREETING,GREETING,TP
continuous_0290_S5_strategy2.npz,219-364,-,RELATIONSHIPS,FP
continuous_0290_S5_strategy2.npz,364-510,NUMBER,NUMBER,TP
continuous_0290_S5_strategy2.npz,510-657,COLOR,COLOR,TP
continuous_0290_S5_strategy2.npz,657-729,-,FAMILY,FP
continuous_0290_S5_strategy2.npz,729-804,FOOD,FOOD,TP
continuous_0290_S5_strategy2.npz,558-679,FAMILY,-,FN
continuous_0291_S5_strategy2.npz,0-126,SURVIVAL,SURVIVAL,TP
continuous_0291_S5_strategy2.npz,126-316,FAMILY,FAMILY,TP
continuous_0291_S5_strategy2.npz,316-444,NUMBER,NUMBER,TP
continuous_0291_S5_strategy2.npz,444-507,GREETING,GREETING,TP
continuous_0291_S5_strategy2.npz,507-570,-,COLOR,FP
continuous_0291_S5_strategy2.npz,570-697,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0291_S5_strategy2.npz,697-762,FOOD,FOOD,TP
continuous_0292_S5_strategy2.npz,0-150,DAYS,DAYS,TP
continuous_0292_S5_strategy2.npz,150-301,CALENDAR,CALENDAR,TP
continuous_0292_S5_strategy2.npz,301-376,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0292_S5_strategy2.npz,376-453,NUMBER,NUMBER,TP
continuous_0292_S5_strategy2.npz,453-528,-,DRINK,FP
continuous_0292_S5_strategy2.npz,528-603,DRINK,DRINK,TP
continuous_0292_S5_strategy2.npz,603-678,-,DRINK,FP
continuous_0292_S5_strategy2.npz,678-754,SURVIVAL,SURVIVAL,TP
continuous_0293_S5_strategy2.npz,0-97,SURVIVAL,SURVIVAL,TP
continuous_0293_S5_strategy2.npz,97-294,CALENDAR,CALENDAR,TP
continuous_0293_S5_strategy2.npz,294-391,DAYS,DAYS,TP
continuous_0293_S5_strategy2.npz,391-490,COLOR,COLOR,TP
continuous_0293_S5_strategy2.npz,490-588,DRINK,DRINK,TP
continuous_0293_S5_strategy2.npz,588-687,-,DRINK,FP
continuous_0293_S5_strategy2.npz,687-784,NUMBER,NUMBER,TP
continuous_0293_S5_strategy2.npz,784-883,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0294_S5_strategy2.npz,0-162,GREETING,GREETING,TP
continuous_0294_S5_strategy2.npz,162-243,FOOD,FOOD,TP
continuous_0294_S5_strategy2.npz,243-324,-,DAYS,FP
continuous_0294_S5_strategy2.npz,324-405,-,DAYS,FP
continuous_0294_S5_strategy2.npz,405-486,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0294_S5_strategy2.npz,486-567,FAMILY,FAMILY,TP
continuous_0294_S5_strategy2.npz,567-648,-,COLOR,FP
continuous_0294_S5_strategy2.npz,648-729,CALENDAR,CALENDAR,TP
continuous_0294_S5_strategy2.npz,729-810,-,CALENDAR,FP
continuous_0294_S5_strategy2.npz,810-891,COLOR,COLOR,TP
continuous_0294_S5_strategy2.npz,252-380,DAYS,-,FN
continuous_0295_S5_strategy2.npz,0-97,DRINK,DRINK,TP
continuous_0295_S5_strategy2.npz,97-195,-,DRINK,FP
continuous_0295_S5_strategy2.npz,195-294,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0295_S5_strategy2.npz,294-393,DAYS,DAYS,TP
continuous_0295_S5_strategy2.npz,393-490,NUMBER,NUMBER,TP
continuous_0295_S5_strategy2.npz,490-588,GREETING,GREETING,TP
continuous_0295_S5_strategy2.npz,588-687,-,RELATIONSHIPS,FP
continuous_0295_S5_strategy2.npz,687-786,SURVIVAL,SURVIVAL,TP
continuous_0296_S5_strategy2.npz,0-177,FOOD,FOOD,TP
continuous_0296_S5_strategy2.npz,177-265,NUMBER,NUMBER,TP
continuous_0296_S5_strategy2.npz,265-444,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0296_S5_strategy2.npz,444-532,SURVIVAL,SURVIVAL,TP
continuous_0296_S5_strategy2.npz,532-711,DAYS,DAYS,TP
continuous_0296_S5_strategy2.npz,711-799,CALENDAR,CALENDAR,TP
continuous_0296_S5_strategy2.npz,799-888,COLOR,COLOR,TP
continuous_0297_S5_strategy2.npz,0-67,CALENDAR,CALENDAR,TP
continuous_0297_S5_strategy2.npz,67-136,-,COLOR,FP
continuous_0297_S5_strategy2.npz,136-205,FAMILY,FAMILY,TP
continuous_0297_S5_strategy2.npz,205-274,-,COLOR,FP
continuous_0297_S5_strategy2.npz,274-412,DRINK,DRINK,TP
continuous_0297_S5_strategy2.npz,412-480,NUMBER,NUMBER,TP
continuous_0297_S5_strategy2.npz,480-549,-,SURVIVAL,FP
continuous_0297_S5_strategy2.npz,549-687,SURVIVAL,SURVIVAL,TP
continuous_0297_S5_strategy2.npz,687-825,COLOR,COLOR,TP
continuous_0297_S5_strategy2.npz,825-894,DAYS,DAYS,TP
continuous_0298_S5_strategy2.npz,0-63,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0298_S5_strategy2.npz,63-126,-,FOOD,FP
continuous_0298_S5_strategy2.npz,126-318,CALENDAR,CALENDAR,TP
continuous_0298_S5_strategy2.npz,318-447,FAMILY,FAMILY,TP
continuous_0298_S5_strategy2.npz,447-573,FOOD,FOOD,TP
continuous_0298_S5_strategy2.npz,573-702,NUMBER,NUMBER,TP
continuous_0298_S5_strategy2.npz,702-829,DAYS,DAYS,TP
continuous_0298_S5_strategy2.npz,829-894,-,SURVIVAL,FP
continuous_0298_S5_strategy2.npz,762-890,SURVIVAL,-,FN
continuous_0299_S5_strategy2.npz,0-195,COLOR,COLOR,TP
continuous_0299_S5_strategy2.npz,195-292,DRINK,DRINK,TP
continuous_0299_S5_strategy2.npz,292-390,FOOD,FOOD,TP
continuous_0299_S5_strategy2.npz,390-487,FAMILY,FAMILY,TP
continuous_0299_S5_strategy2.npz,487-684,DAYS,DAYS,TP
continuous_0299_S5_strategy2.npz,684-781,GREETING,GREETING,TP
continuous_0300_S5_strategy2.npz,0-192,GREETING,GREETING,TP
continuous_0300_S5_strategy2.npz,192-289,SURVIVAL,SURVIVAL,TP
continuous_0300_S5_strategy2.npz,289-483,DRINK,DRINK,TP
continuous_0300_S5_strategy2.npz,483-579,FAMILY,FAMILY,TP
continuous_0300_S5_strategy2.npz,579-676,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0300_S5_strategy2.npz,676-774,DAYS,DAYS,TP
continuous_0301_S5_strategy2.npz,138-276,COLOR,COLOR,TP
continuous_0301_S5_strategy2.npz,276-345,FOOD,FOOD,TP
continuous_0301_S5_strategy2.npz,345-483,-,FOOD,FP
continuous_0301_S5_strategy2.npz,483-621,CALENDAR,CALENDAR,TP
continuous_0301_S5_strategy2.npz,621-690,SURVIVAL,SURVIVAL,TP
continuous_0301_S5_strategy2.npz,690-828,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0301_S5_strategy2.npz,828-897,NUMBER,NUMBER,TP
continuous_0301_S5_strategy2.npz,0-127,FAMILY,-,FN
continuous_0302_S5_strategy2.npz,0-223,NUMBER,NUMBER,TP
continuous_0302_S5_strategy2.npz,223-336,SURVIVAL,SURVIVAL,TP
continuous_0302_S5_strategy2.npz,336-447,FOOD,FOOD,TP
continuous_0302_S5_strategy2.npz,447-559,CALENDAR,CALENDAR,TP
continuous_0302_S5_strategy2.npz,559-672,GREETING,GREETING,TP
continuous_0302_S5_strategy2.npz,672-783,COLOR,COLOR,TP
continuous_0303_S5_strategy2.npz,0-91,DRINK,DRINK,TP
continuous_0303_S5_strategy2.npz,91-184,-,COLOR,FP
continuous_0303_S5_strategy2.npz,184-277,GREETING,GREETING,TP
continuous_0303_S5_strategy2.npz,277-463,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0303_S5_strategy2.npz,463-649,CALENDAR,CALENDAR,TP
continuous_0303_S5_strategy2.npz,649-742,DAYS,DAYS,TP
continuous_0303_S5_strategy2.npz,742-835,FOOD,FOOD,TP
continuous_0303_S5_strategy2.npz,835-928,COLOR,COLOR,TP
continuous_0304_S5_strategy2.npz,0-75,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0304_S5_strategy2.npz,75-153,-,COLOR,FP
continuous_0304_S5_strategy2.npz,153-228,FOOD,FOOD,TP
continuous_0304_S5_strategy2.npz,228-381,COLOR,COLOR,TP
continuous_0304_S5_strategy2.npz,381-534,FAMILY,FAMILY,TP
continuous_0304_S5_strategy2.npz,534-687,DRINK,DRINK,TP
continuous_0304_S5_strategy2.npz,687-765,DAYS,DAYS,TP
continuous_0305_S5_strategy2.npz,0-81,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0305_S5_strategy2.npz,81-162,-,FOOD,FP
continuous_0305_S5_strategy2.npz,162-324,CALENDAR,CALENDAR,TP
continuous_0305_S5_strategy2.npz,324-487,NUMBER,NUMBER,TP
continuous_0305_S5_strategy2.npz,487-568,FAMILY,FAMILY,TP
continuous_0305_S5_strategy2.npz,568-649,-,RELATIONSHIPS,FP
continuous_0305_S5_strategy2.npz,649-813,SURVIVAL,SURVIVAL,TP
continuous_0305_S5_strategy2.npz,813-894,DAYS,DAYS,TP
continuous_0305_S5_strategy2.npz,127-254,FOOD,-,FN
continuous_0306_S5_strategy2.npz,0-169,NUMBER,NUMBER,TP
continuous_0306_S5_strategy2.npz,169-340,FOOD,FOOD,TP
continuous_0306_S5_strategy2.npz,340-426,DRINK,DRINK,TP
continuous_0306_S5_strategy2.npz,426-597,DAYS,GREETING,FP
continuous_0306_S5_strategy2.npz,597-681,SURVIVAL,SURVIVAL,TP
continuous_0306_S5_strategy2.npz,681-768,CALENDAR,CALENDAR,TP
continuous_0306_S5_strategy2.npz,382-509,DAYS,GREETING,FN
continuous_0307_S5_strategy2.npz,0-162,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0307_S5_strategy2.npz,162-243,SURVIVAL,SURVIVAL,TP
continuous_0307_S5_strategy2.npz,243-324,COLOR,COLOR,TP
continuous_0307_S5_strategy2.npz,324-486,FOOD,FOOD,TP
continuous_0307_S5_strategy2.npz,486-648,GREETING,GREETING,TP
continuous_0307_S5_strategy2.npz,648-810,DAYS,RELATIONSHIPS,FP
continuous_0307_S5_strategy2.npz,810-891,DRINK,DRINK,TP
continuous_0307_S5_strategy2.npz,634-761,DAYS,RELATIONSHIPS,FN
continuous_0308_S5_strategy2.npz,0-93,FOOD,FOOD,TP
continuous_0308_S5_strategy2.npz,93-282,SURVIVAL,SURVIVAL,TP
continuous_0308_S5_strategy2.npz,282-472,DRINK,DRINK,TP
continuous_0308_S5_strategy2.npz,472-567,CALENDAR,CALENDAR,TP
continuous_0308_S5_strategy2.npz,567-661,DAYS,RELATIONSHIPS,FP
continuous_0308_S5_strategy2.npz,661-756,FAMILY,FAMILY,TP
continuous_0308_S5_strategy2.npz,500-628,DAYS,RELATIONSHIPS,FN
continuous_0309_S5_strategy2.npz,0-126,GREETING,GREETING,TP
continuous_0309_S5_strategy2.npz,126-255,SURVIVAL,SURVIVAL,TP
continuous_0309_S5_strategy2.npz,255-382,DRINK,DRINK,TP
continuous_0309_S5_strategy2.npz,382-510,DAYS,DAYS,TP
continuous_0309_S5_strategy2.npz,510-639,FAMILY,FAMILY,TP
continuous_0309_S5_strategy2.npz,639-766,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0310_S5_strategy2.npz,0-111,NUMBER,NUMBER,TP
continuous_0310_S5_strategy2.npz,111-222,FOOD,FOOD,TP
continuous_0310_S5_strategy2.npz,222-333,DRINK,DRINK,TP
continuous_0310_S5_strategy2.npz,333-444,COLOR,COLOR,TP
continuous_0310_S5_strategy2.npz,444-555,GREETING,GREETING,TP
continuous_0310_S5_strategy2.npz,555-666,-,NUMBER,FP
continuous_0310_S5_strategy2.npz,666-777,DAYS,DAYS,TP
continuous_0311_S5_strategy2.npz,0-226,DRINK,DRINK,TP
continuous_0311_S5_strategy2.npz,226-301,GREETING,GREETING,TP
continuous_0311_S5_strategy2.npz,301-378,FOOD,FOOD,TP
continuous_0311_S5_strategy2.npz,378-453,SURVIVAL,SURVIVAL,TP
continuous_0311_S5_strategy2.npz,453-528,-,GREETING,FP
continuous_0311_S5_strategy2.npz,528-604,NUMBER,NUMBER,TP
continuous_0311_S5_strategy2.npz,604-681,-,NUMBER,FP
continuous_0311_S5_strategy2.npz,681-756,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0312_S5_strategy2.npz,0-88,COLOR,COLOR,TP
continuous_0312_S5_strategy2.npz,88-178,-,DAYS,FP
continuous_0312_S5_strategy2.npz,178-267,GREETING,GREETING,TP
continuous_0312_S5_strategy2.npz,267-357,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0312_S5_strategy2.npz,357-537,FAMILY,FAMILY,TP
continuous_0312_S5_strategy2.npz,537-715,DAYS,DAYS,TP
continuous_0312_S5_strategy2.npz,715-804,DRINK,DRINK,TP
continuous_0312_S5_strategy2.npz,804-894,NUMBER,NUMBER,TP
continuous_0313_S5_strategy2.npz,0-165,DRINK,DRINK,TP
continuous_0313_S5_strategy2.npz,165-247,COLOR,COLOR,TP
continuous_0313_S5_strategy2.npz,247-330,SURVIVAL,SURVIVAL,TP
continuous_0313_S5_strategy2.npz,330-496,CALENDAR,CALENDAR,TP
continuous_0313_S5_strategy2.npz,496-579,FAMILY,FAMILY,TP
continuous_0313_S5_strategy2.npz,579-663,-,FAMILY,FP
continuous_0313_S5_strategy2.npz,663-745,GREETING,GREETING,TP
continuous_0314_S5_strategy2.npz,0-126,DAYS,DAYS,TP
continuous_0314_S5_strategy2.npz,126-253,FOOD,FOOD,TP
continuous_0314_S5_strategy2.npz,253-381,NUMBER,NUMBER,TP
continuous_0314_S5_strategy2.npz,381-445,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0314_S5_strategy2.npz,445-508,-,RELATIONSHIPS,FP
continuous_0314_S5_strategy2.npz,508-573,-,CALENDAR,FP
continuous_0314_S5_strategy2.npz,573-636,CALENDAR,CALENDAR,TP
continuous_0314_S5_strategy2.npz,636-699,-,CALENDAR,FP
continuous_0314_S5_strategy2.npz,699-763,COLOR,SURVIVAL,FP
continuous_0314_S5_strategy2.npz,763-828,-,SURVIVAL,FP
continuous_0314_S5_strategy2.npz,828-891,SURVIVAL,SURVIVAL,TP
continuous_0314_S5_strategy2.npz,633-761,COLOR,SURVIVAL,FN
continuous_0315_S5_strategy2.npz,0-84,DAYS,DAYS,TP
continuous_0315_S5_strategy2.npz,84-168,GREETING,GREETING,TP
continuous_0315_S5_strategy2.npz,168-337,SURVIVAL,SURVIVAL,TP
continuous_0315_S5_strategy2.npz,337-506,DRINK,DRINK,TP
continuous_0315_S5_strategy2.npz,506-675,NUMBER,NUMBER,TP
continuous_0315_S5_strategy2.npz,675-760,CALENDAR,CALENDAR,TP
continuous_0316_S5_strategy2.npz,0-90,DAYS,DAYS,TP
continuous_0316_S5_strategy2.npz,90-180,DRINK,DRINK,TP
continuous_0316_S5_strategy2.npz,180-271,-,DRINK,FP
continuous_0316_S5_strategy2.npz,271-361,FAMILY,FAMILY,TP
continuous_0316_S5_strategy2.npz,361-543,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0316_S5_strategy2.npz,543-633,COLOR,COLOR,TP
continuous_0316_S5_strategy2.npz,633-724,NUMBER,NUMBER,TP
continuous_0316_S5_strategy2.npz,724-816,-,SURVIVAL,FP
continuous_0316_S5_strategy2.npz,816-906,GREETING,GREETING,TP
continuous_0317_S5_strategy2.npz,0-72,NUMBER,NUMBER,TP
continuous_0317_S5_strategy2.npz,72-145,-,FAMILY,FP
continuous_0317_S5_strategy2.npz,145-219,-,FAMILY,FP
continuous_0317_S5_strategy2.npz,219-366,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0317_S5_strategy2.npz,366-438,DRINK,DRINK,TP
continuous_0317_S5_strategy2.npz,438-511,-,DRINK,FP
continuous_0317_S5_strategy2.npz,511-585,FOOD,FOOD,TP
continuous_0317_S5_strategy2.npz,585-657,-,SURVIVAL,FP
continuous_0317_S5_strategy2.npz,657-732,SURVIVAL,SURVIVAL,TP
continuous_0317_S5_strategy2.npz,125-226,FAMILY,-,FN
continuous_0318_S5_strategy2.npz,0-67,FAMILY,FAMILY,TP
continuous_0318_S5_strategy2.npz,67-136,-,RELATIONSHIPS,FP
continuous_0318_S5_strategy2.npz,136-205,-,RELATIONSHIPS,FP
continuous_0318_S5_strategy2.npz,205-274,-,DAYS,FP
continuous_0318_S5_strategy2.npz,274-412,DAYS,DAYS,TP
